prot_IDs	usage
prot_M7X6U2_exchange	0.167327072539098
prot_M7X6U6_exchange	0.0263950602817962
prot_M7X6W7_exchange	0
prot_M7X6W8_exchange	0.175643308326442
prot_M7X6X3_exchange	0.467408952861152
prot_M7X6Z4_exchange	2.00363782853043e-06
prot_M7X711_exchange	0.00417935394036187
prot_M7X749_exchange	0.0374521927335541
prot_M7X774_exchange	0
prot_M7X791_exchange	0
prot_M7X7A4_exchange	0
prot_M7X7J9_exchange	1
prot_M7X7L3_exchange	0.0180512699092173
prot_M7X7Q0_exchange	0.0391275872553541
prot_M7X7Q5_exchange	0.000578683522762764
prot_M7X7R6_exchange	0.201001894167554
prot_M7X7W6_exchange	0
prot_M7X852_exchange	0.00249150548474383
prot_M7X896_exchange	0.00140128942514916
prot_M7X8C7_exchange	7.77211067512511e-06
prot_M7X8E9_exchange	0
prot_M7X8V9_exchange	0.0886447333073083
prot_M7X998_exchange	0.000101843570305306
prot_M7X9L7_exchange	0
prot_M7XA01_exchange	0
prot_M7XA05_exchange	0
prot_M7XA42_exchange	0.114399758725367
prot_M7XAJ6_exchange	1
prot_M7XAZ3_exchange	0
prot_M7XB28_exchange	0.112295448437099
prot_M7XB86_exchange	0.0025592619462796
prot_M7XBA0_exchange	0.244858087286864
prot_M7XBT5_exchange	0
prot_M7XBY2_exchange	1
prot_M7XBZ9_exchange	0.990001557723928
prot_M7XCG8_exchange	8.76780548935098e-05
prot_M7XCQ6_exchange	0
prot_M7XCR6_exchange	0
prot_M7XCY6_exchange	0.0106028780317402
prot_M7XD32_exchange	0
prot_M7XD79_exchange	0.0103081461151156
prot_M7XE28_exchange	0
prot_M7XE29_exchange	0.00864651270566655
prot_M7XE45_exchange	0
prot_M7XE69_exchange	0.231065786727586
prot_M7XEA2_exchange	0.0020176904231501
prot_M7XEG0_exchange	0.0108791716773876
prot_M7XEQ0_exchange	0
prot_M7XEQ5_exchange	0
prot_M7XEU6_exchange	0.0260848102385414
prot_M7XEY0_exchange	0.0191048569537108
prot_M7XEY4_exchange	0.202135759678575
prot_M7XF32_exchange	0.175643308326442
prot_M7XF80_exchange	0
prot_M7XFA9_exchange	0
prot_M7XFB7_exchange	0
prot_M7XFE4_exchange	0
prot_M7XFN1_exchange	0
prot_M7XFR0_exchange	0.00112235932303999
prot_M7XFU7_exchange	0.151828973246555
prot_M7XFW1_exchange	0
prot_M7XFZ0_exchange	0.0197715619028233
prot_M7XG92_exchange	0
prot_M7XGD3_exchange	0
prot_M7XGF4_exchange	0
prot_M7XGH5_exchange	0
prot_M7XGI7_exchange	0.487365366662109
prot_M7XGU7_exchange	0.161067421926766
prot_M7XH05_exchange	0.0015703443654587
prot_M7XH17_exchange	0
prot_M7XH40_exchange	0
prot_M7XH91_exchange	0
prot_M7XHB5_exchange	1
prot_M7XHE8_exchange	0
prot_M7XHF8_exchange	0.010187583033002
prot_M7XHH2_exchange	0
prot_M7XHL0_exchange	0.0635512800477369
prot_M7XHL1_exchange	0
prot_M7XHM9_exchange	0
prot_M7XHN3_exchange	0.00923334039769173
prot_M7XHQ6_exchange	0
prot_M7XHR0_exchange	0
prot_M7XHV2_exchange	1
prot_M7XI04_exchange	0.990001557672758
prot_M7XI20_exchange	0
prot_M7XI50_exchange	0
prot_M7XI95_exchange	0.990001035408743
prot_M7XIA6_exchange	0.00160359069140856
prot_M7XIC1_exchange	0
prot_M7XID1_exchange	0
prot_M7XIE8_exchange	0.276034850807222
prot_M7XIH3_exchange	0
prot_M7XII9_exchange	0
