prot_IDs	usage
prot_M7XZ85_exchange	0
prot_M7XZ93_exchange	0.299240351919869
prot_M7XZD3_exchange	0.0534813404026469
prot_M7XZM3_exchange	0
prot_M7XZN8_exchange	0
prot_M7XZS5_exchange	0
prot_M7XZX7_exchange	0
prot_M7Y042_exchange	0
prot_M7Y0B9_exchange	0
prot_M7Y0E0_exchange	0
prot_M7Y0M2_exchange	0.0267391275469422
prot_M7Y0M8_exchange	0
