ID.10,fluxes_cobra
r_0298No1,0.0
r_0299No1,0.0
r_0300No1,0.0999659706982806
r_0301No1,-1.1642975989635e-30
arm_r_0302,0.0946708511254772
r_0302No1,0.0946708511254772
r_0302No2,0.0
arm_r_0303,0.00529511957280335
r_0303No1,0.0
r_0303No2,0.00529511957280335
r_0304No1,0.0
r_0306No1,0.0
r_0307No1,0.000825383336271821
r_0308No1,0.0
r_0309No1,0.000274954100186833
arm_r_0310,0.000274954100186833
r_0310No1,0.0
r_0310No2,0.000274954100186833
r_0311No1,0.0
r_0312No1,0.0
r_0313No1,0.000274954100186833
r_0315No1,0.0
r_0317No1,0.0
r_0318No1,0.0
r_0319No1,0.0
r_0320No1,0.0
r_0321No1,0.0
r_0322No1,0.0
arm_r_0323,0.0
r_0323No1,0.0
r_0323No2,0.0
r_0326No1,0.0
r_0327No1,0.0
r_0328No1,0.0
r_0330No1,0.0
r_0331No1,0.0
r_0332No1,0.0
r_0334No1,0.0
r_0344No1,3.09687059286329e-05
r_0345No1,-4.79838412449952e-19
r_0346No1,0.0
r_0347No1,0.0
r_0348No1,0.0
r_0349No1,0.0
r_0350No1,0.0
r_0351No1,0.0
arm_r_0352,0.00435301999083694
r_0352No1,0.00435301999083694
r_0352No2,0.0
arm_r_0353,0.000997716442268257
r_0353No1,0.000997716442268257
r_0353No2,0.0
r_0354No1,0.0
r_0355No1,0.0
r_0356No1,0.0
r_0359No1,0.0
r_0360No1,0.0
r_0361No1,0.0146126439241016
arm_r_0362,0.0146126439241016
r_0362No1,0.0
r_0362No2,0.0146126439241016
r_0362No3,0.0
r_0363No1,0.0
arm_r_0364,8.07879285094767e-05
r_0364No1,0.0
r_0364No2,8.07879285094767e-05
r_0365No1,0.0
r_0366No1,0.134633718886369
r_0368No1,0.0
r_0369No1,0.0
arm_r_0370,0.0
r_0370No1,0.0
r_0370No2,0.0
r_0373No1,0.0
r_0436No1,0.0
r_0437No1,0.0
r_0438No1,1.22880964041647
r_0440No1,0.0
r_0443No1,0.0
r_0445No1,0.0
r_0446No1,0.0
r_0447No1,0.0
arm_r_0448,0.0
r_0448No1,0.0
r_0448No2,0.0
r_0449No1,0.0
r_0450No1,0.035211596740346
r_0451No1,0.0866772546903054
r_0452No1,0.00947630603786382
r_0453No1,0.00126163815022299
r_0454No1,0.0
r_0455No1,0.0
r_0457No1,0.0
r_0458No1,0.0
r_0459No1,0.0
r_0460No1,0.0
r_0462No1,0.0
r_0463No1,0.0
r_0466No1,0.0758098467617909
r_0467No1,0.0445870184268627
r_0468No1,0.00202504931668759
r_0469No1,0.0
r_0470No1,0.0
r_0471No1,0.04411730751581
r_0472No1,0.0
r_0473No1,0.00202504931668759
r_0475No1,0.0
r_0476No1,0.0089658574379613
arm_r_0477,0.0
r_0477No1,0.0
r_0477No2,0.0
r_0479No1,0.00179782966708301
r_0480No1,0.0
arm_r_0481,0.0
r_0481No1,0.0
r_0481No2,0.0
r_0482No1,0.0
arm_r_0483,0.0
r_0483No1,0.0
r_0483No2,0.0
r_0484No1,0.0
r_0485No1,0.0
arm_r_0486,0.140967301401229
r_0486No1,0.0
r_0486No2,0.140967301401229
arm_r_0487,0.0
r_0487No1,0.0
r_0487No2,0.0
r_0487No3,0.0
r_0487No4,0.0
r_0487No5,0.0
r_0488No1,0.0
r_0489No1,0.0
r_0490No1,0.0
arm_r_0491,0.00217906486709323
r_0491No1,0.0
r_0491No2,0.00217906486709323
arm_r_0492,0.0
r_0492No1,0.0
r_0492No2,0.0
r_0499No1,0.0
r_0501No1,0.00410411541561172
r_0502No1,0.00496177337699131
r_0503No1,0.0
r_0504No1,0.0
arm_r_0505,0.0866772546903054
r_0505No1,0.0
r_0505No2,0.0
r_0505No3,0.0
r_0505No4,0.0866772546903054
r_0506No1,0.0
r_0507No1,0.0
r_0508No1,0.0
r_0509No1,0.0
r_0510No1,0.00613791822636481
r_0511No1,0.0
r_0512No1,0.00200867209395904
r_0514No1,0.000717531451711667
r_0518No1,0.0
r_0520No1,0.0
r_0521No1,0.0
r_0523No1,0.0
r_0524No1,0.0
r_0525No1,1.33300082040637e-05
r_0526No1,0.0
r_0527No1,0.0
r_0528No1,0.0
r_0529No1,1.33300082040618e-05
arm_r_0530,1.34646547515794e-08
r_0530No1,1.34646547515794e-08
r_0530No2,0.0
r_0531No1,1.34646547515794e-08
r_0532No1,0.0
arm_r_0533,0.0
r_0533No1,0.0
r_0533No2,0.0
arm_r_0534,0.152002161271543
r_0534No1,0.152002161271543
r_0534No2,0.0
arm_r_0535,0.0
r_0535No1,0.0
r_0535No2,0.0
r_0536No1,0.000620353163313069
r_0537No1,0.000620353163313069
r_0538No1,0.000620353163313069
r_0541No1,0.0
arm_r_0542,0.00123195653769983
r_0542No1,0.0
r_0542No2,0.00123195653769983
r_0542No3,0.0
r_0543No1,0.0
r_0544No1,0.0
r_0545No1,0.00123195653769983
r_0546No1,0.00307454297850536
r_0547No1,0.0
r_0548No1,0.00233002069014124
r_0549No1,0.000744522288364121
r_0550No1,0.0
r_0551No1,0.0
r_0552No1,0.0
r_0553No1,0.0
r_0554No1,0.0
r_0555No1,0.0
r_0556No1,0.0
r_0557No1,0.0
r_0558No1,0.0
r_0559No1,-3.17572519851084e-31
r_0560No1,0.0
r_0561No1,0.0
r_0562No1,0.0
r_0563No1,0.00062035316331307
r_0564No1,0.000620353163313069
r_0565No1,0.000717531451711667
r_0566No1,0.000362154221763913
r_0567No1,0.0
r_0568No1,0.0
r_0569No1,0.0850664444132181
r_0570No1,0.00179837580752928
r_0572No1,0.0
r_0573No1,0.0
r_0574No1,0.0
r_0575No1,0.0
r_0596No1,0.0
r_0597No1,0.0
r_0598No1,0.0
r_0599No1,0.0
r_0600No1,0.0
r_0601No1,0.0
r_0602No1,0.0
r_0603No1,0.0
r_0604No1,0.0
r_0605No1,0.0
r_0606No1,0.0
r_0607No1,0.0
r_0608No1,0.0
r_0609No1,0.0
r_0610No1,0.0
r_0611No1,0.0
r_0612No1,0.0
r_0613No1,0.0
r_0614No1,0.0
r_0615No1,0.0
r_0616No1,0.0
r_0617No1,0.0
r_0618No1,0.0
r_0619No1,0.0
r_0620No1,0.0
r_0621No1,0.0
r_0622No1,0.0
r_0623No1,0.0
r_0624No1,0.0
r_0625No1,0.0
r_0626No1,0.0
r_0627No1,0.0
r_0628No1,0.0
r_0629No1,0.0
r_0630No1,0.0
r_0631No1,0.0
r_0632No1,0.0
r_0633No1,0.0
r_0634No1,0.0
r_0635No1,0.0
r_0636No1,0.0
r_0637No1,0.0
r_0638No1,0.0
r_0639No1,0.0
r_0640No1,0.0
r_0641No1,0.0
r_0642No1,0.0
r_0643No1,0.0
r_0644No1,0.0
r_0645No1,0.0
r_0646No1,0.0
r_0647No1,0.0
r_0648No1,4.5376585496367e-05
r_0649No1,0.0
r_0650No1,0.0
r_0651No1,0.0
r_0652No1,0.0
r_0653No1,0.0
r_0654No1,0.0
r_0655No1,0.0
r_0656No1,0.0
r_0657No1,0.0
arm_r_0658,0.0885358278469494
r_0658No1,0.0885358278469494
r_0658No2,0.0
r_0659No1,0.0
r_0661No1,0.0
arm_r_0662,0.00529511957280335
r_0662No1,0.00529511957280335
r_0662No2,0.0
r_0663No1,0.0
r_0664No1,0.0
r_0665No1,0.000997716442268256
r_0666No1,0.0
r_0667No1,0.0
r_0668No1,0.0
r_0669No1,0.000997716442268257
r_0670No1,0.0
r_0671No1,0.0
r_0672No1,0.0
r_0673No1,0.0
r_0674No1,0.0
arm_r_0675,0.0
r_0675No1,0.0
r_0675No2,0.0
r_0676No1,0.0
r_0678No1,0.00123195653769983
r_0679No1,0.0
arm_r_0680,0.0
r_0680No1,0.0
r_0680No2,0.0
r_0681No1,0.0
r_0682No1,0.0
r_0683No1,0.0
r_0687No1,0.0
arm_r_0688,0.0
r_0688No1,0.0
r_0688No2,0.0
r_0688No3,0.0
r_0689No1,0.0
r_0690No1,0.0
r_0691No1,0.0
r_0692No1,0.000722762342081424
r_0693No1,0.0
r_0694No1,0.0
r_0696No1,0.0
arm_r_0697,0.0
r_0697No1,0.0
r_0697No2,0.0
r_0698No1,0.0
r_0699No1,0.0
r_0700No1,0.0
r_0701No1,0.0026115371320228
r_0703No1,0.0
r_0704No1,0.0
r_0705No1,0.0
r_0706No1,0.0
r_0707No1,0.0
r_0708No1,0.0
r_0711No1,0.00123195653769983
r_0712No1,0.0
r_0713No1,0.233148400077148
r_0714No1,0.0
r_0715No1,0.0
r_0716No1,-6.15129773164042e-32
r_0717No1,0.0
r_0718No1,0.00366380232384073
r_0719No1,0.0
r_0722No1,0.0146126439241016
r_0723No1,0.0
r_0724No1,0.00113803261960401
r_0725No1,0.00179837580752927
r_0726No1,0.00266286067535612
r_0727No1,0.0031324288635334
r_0729No1,0.000469568188177288
r_0730No1,0.0
r_0731No1,0.0
r_0732No1,0.00179837580752927
r_0733No1,0.00113803261960401
arm_r_0734,0.0
r_0734No1,0.0
r_0734No2,0.0
r_0735No1,0.0
r_0736No1,0.0
r_0737No1,0.0
r_0738No1,0.0
r_0739No1,0.0
r_0757No1,4.5376585496367e-05
r_0758No1,0.0
r_0759No1,0.00192231946502665
r_0760No1,0.0
r_0761No1,-5.35384089117476e-35
r_0764No1,0.0
r_0765No1,0.0
r_0766No1,0.0
arm_r_0767,0.0
r_0767No1,0.0
r_0767No2,0.0
r_0768No1,0.0
r_0769No1,0.0
arm_r_0770,0.0
r_0770No1,0.0
r_0770No2,0.0
r_0771No1,-1.14216696542434e-16
r_0772No1,0.0
r_0773No1,0.0
r_0774No1,0.0
r_0775No1,0.0
r_0781No1,0.0
r_0782No1,0.0
r_0783No1,0.0
r_0784No1,0.0
r_0785No1,0.0
r_0786No1,0.0
r_0787No1,0.0
r_0788No1,0.0
r_0789No1,0.0
r_0790No1,0.0
r_0791No1,0.0
r_0792No1,0.0
r_0793No1,0.0
r_0795No1,0.000403032323421676
r_0796No1,0.0
r_0797No1,0.0
r_0798No1,0.0
r_0799No1,0.0
r_0800No1,0.0157068182881233
r_0801No1,0.0
r_0802No1,0.0
r_0803No1,8.07879285094767e-05
arm_r_0804,0.0
r_0804No1,0.0
r_0804No2,0.0
r_0804No3,0.0
r_0804No4,0.0
r_0804No5,0.0
r_0805No1,0.0
r_0806No1,0.0
r_0807No1,0.0
r_0810No1,0.0
r_0811No1,0.0299588909630736
r_0812No1,0.0
r_0813No1,0.000744522288364121
arm_r_0815,0.0
r_0815No1,0.0
r_0815No2,0.0
r_0815No3,0.0
r_0816No1,0.00192231946502665
r_0817No1,0.0
r_0818No1,0.00192231946502665
r_0819No1,0.0
r_0820No1,0.0
r_0821No1,0.00126163815022299
r_0831No1,0.0866772546903054
r_0832No1,0.0866772546903054
r_0841No1,0.0
r_0842No1,0.0
r_0843No1,0.0
r_0844No1,0.0
arm_r_0851,0.0
r_0851No1,0.0
r_0851No2,0.0
r_0852No1,0.000944221332222743
r_0853No1,0.0
r_0855No1,0.00117802264421621
r_0882No1,0.0
r_0883No1,0.000744522288364121
r_0884No1,0.0
r_0885No1,0.0
r_0886No1,0.035211596740346
r_0887No1,0.00717566696806735
r_0888No1,0.0291335076268018
r_0889No1,0.0758098467617909
r_0890No1,0.0
arm_r_0891,0.00633358251486024
r_0891No1,0.00633358251486024
r_0891No2,0.0
r_0892No1,0.140967301401229
arm_r_0893,0.134633718886369
r_0893No1,0.134633718886369
r_0893No2,0.0
r_0893No3,0.0
r_0902No1,0.0
r_0903No1,0.0
r_0904No1,0.0
r_0905No1,0.0
r_0906No1,0.0
arm_r_0907,0.0
r_0907No1,0.0
r_0907No2,0.0
r_0908No1,0.00117802264421621
r_0909No1,0.00062035316331307
r_0910No1,0.00062035316331307
r_0911No1,0.00117802264421621
r_0912No1,0.00179837580752928
r_0913No1,0.000362154221763913
r_0914No1,0.00117802264421621
r_0915No1,0.00117802264421621
arm_r_0916,0.00342216817951618
r_0916No1,0.0
r_0916No2,0.00342216817951618
r_0917No1,0.00633358251486024
r_0918No1,0.00633358251486024
r_0921No1,0.0
r_0922No1,-4.13541555463558e-31
r_0935No1,0.0
r_0937No1,0.0
r_0938No1,0.000944221332222743
r_0939No1,0.000632069176495806
r_0941No1,0.00202504931668759
r_0942No1,0.0
r_0943No1,0.0
r_0949No1,0.0
r_0950No1,0.0
r_0951No1,0.0
r_0953No1,0.0
r_0954No1,0.0
r_0955No1,0.0
r_0956No1,0.0
r_0957No1,0.00202504931668759
arm_r_0958,0.0182495136870913
r_0958No1,0.0182495136870912
r_0958No2,0.0
r_0958No3,0.0
r_0959No1,0.0
r_0960No1,0.0
r_0961No1,0.103809464368003
r_0962No1,0.130756829425404
r_0963No1,0.0
r_0964No1,0.0
r_0965No1,0.0
r_0966No1,0.0
r_0967No1,2.66600164081273e-05
r_0968No1,1.33300082040637e-05
r_0969No1,0.0
r_0970No1,0.0
r_0971No1,0.0
r_0972No1,0.0
r_0973No1,0.0
arm_r_0974,0.0
r_0974No1,0.0
r_0974No2,0.0
r_0974No3,0.0
arm_r_0975,0.0
r_0975No1,0.0
r_0975No2,0.0
r_0975No3,0.0
arm_r_0976,0.0
r_0976No1,0.0
r_0976No2,0.0
r_0976No3,0.0
arm_r_0977,0.0
r_0977No1,0.0
r_0977No2,0.0
r_0977No3,0.0
arm_r_0978,0.0
r_0978No1,0.0
r_0978No2,0.0
r_0978No3,0.0
arm_r_0979,0.0
r_0979No1,0.0
r_0979No2,0.0
r_0979No3,0.0
r_0982No1,0.0105978351475835
r_0983No1,0.0
r_0984No1,0.0651853515977992
r_0985No1,0.0
r_0986No1,0.0
r_0987No1,0.0
r_0988No1,0.00123195653769983
r_0989No1,0.00123195653769983
r_0990No1,0.00717566696806735
r_0993No1,0.0
arm_r_0995,0.00255599200598539
r_0995No1,0.0
r_0995No2,0.00255599200598539
r_0996No1,0.00193844473048246
r_0997No1,0.00193844473048246
r_0998No1,0.0
r_0999No1,0.0
r_1001No1,0.0
r_1002No1,0.0
r_1003No1,0.0
r_1004No1,0.0
r_1005No1,0.0
r_1006No1,0.0
r_1007No1,0.0
r_1010No1,-6.73232737578972e-09
r_1011No1,0.0
r_1012No1,-6.73232737578972e-09
r_1021No1,0.0932340124133317
r_1022No1,0.0866772546903054
r_1023No1,0.0
r_1024No1,0.0
r_1025No1,0.0
r_1026No1,0.000744522288364121
r_1027No1,0.000744522288364121
arm_r_1029,0.0
r_1029No1,0.0
r_1029No2,0.0
r_1030No1,0.0
arm_r_1031,0.0
r_1031No1,0.0
r_1031No2,0.0
r_1032No1,0.0
r_1033No1,0.0
r_1034No1,0.0
r_1035No1,0.0
r_1036No1,0.0
arm_r_1038,0.000744522288364121
r_1038No1,0.0
r_1038No2,0.00074452228836412
arm_r_1039,0.0
r_1039No1,0.0
r_1039No2,0.0
arm_r_1040,0.0
r_1040No1,0.0
r_1040No2,0.0
r_1041No1,0.00233002069014124
r_1042No1,0.00160725834805982
r_1043No1,0.0
arm_r_1045,3.09687059286327e-05
r_1045No1,0.0
r_1045No2,3.09687059286327e-05
r_1046No1,0.0
r_1047No1,0.0
r_1048No1,0.0
arm_r_1049,0.00717566696806735
r_1049No1,0.00717566696806735
r_1049No2,0.0
arm_r_1050,0.00523722223758489
r_1050No1,0.00523722223758489
r_1050No2,0.0
r_1051No1,0.00247178845608807
r_1054No1,0.0402081988413201
arm_r_1055,0.000362154221763913
r_1055No1,0.000362154221763913
r_1055No2,0.0
arm_r_1056,0.0
r_1056No1,0.0
r_1056No2,0.0
r_1057No1,0.000362154221763913
r_1058No1,0.0
arm_r_1063,0.0
r_1063No1,0.0
r_1063No2,0.0
r_1065No1,0.0
r_1066No1,0.000632069176495806
r_1067No1,0.0
r_1068No1,0.0
r_1069No1,0.0
r_1070No1,0.0
r_1071No1,0.0
r_1072No1,0.00082538333627182
r_1073No1,0.0
r_1074No1,0.0
arm_r_1075,0.0244216028232699
r_1075No1,0.0244216028232699
r_1075No2,0.0
r_1076No1,0.0
r_1077No1,1.33300082040618e-05
r_1078No1,0.0
r_1079No1,0.0
r_1080No1,0.0
r_1081No1,0.0
r_1082No1,0.0
r_1083No1,0.0
r_1084No1,0.0291335076268018
r_1087No1,-8.18704015945642e-31
r_1088No1,0.0
r_1089No1,0.00174148285881414
r_1090No1,0.0
r_1091No1,0.0
r_1092No1,0.0
r_1093No1,0.0
r_1094No1,0.0
arm_r_1095,0.0
r_1095No1,0.0
r_1095No2,0.0
r_1095No3,0.0
arm_r_1146,0.0
r_1146No1,0.0
r_1146No2,0.0
r_1146No3,0.0
r_1146No4,0.0
r_1146No5,0.0
arm_r_1147,0.0
r_1147No1,0.0
r_1147No2,0.0
r_1147No3,0.0
r_1147No4,0.0
r_1147No5,0.0
arm_r_1161,0.0
r_1161No1,0.0
r_1161No2,0.0
r_1161No3,0.0
r_1161No4,0.0
r_1161No5,0.0
r_1168No1,0.0
arm_r_1225,0.0
r_1225No1,0.0
r_1225No2,0.0
r_1225No3,0.0
r_1225No4,0.0
r_1225No5,0.0
r_1619No1,0.0
r_1623No1,0.0
r_1624No1,0.0
r_1667No1,0.0919805849132303
r_1703No1,0.000403032323421676
r_1704No1,0.0
r_1729No1,0.0
r_1790No1,0.0
r_1838No1,0.00123195653769983
r_2025No1,0.0
r_2029No1,0.0
r_2112No1,0.0
arm_r_2115,0.0
r_2115No1,0.0
r_2115No2,0.0
arm_r_2116,0.0
r_2116No1,0.0
r_2116No2,0.0
r_2116No3,0.0
r_2116No4,0.0
r_2116No5,0.0
r_2117No1,0.0
r_2118No1,0.0
r_2119No1,0.000632069176495806
r_2126No1,0.0
r_2131No1,0.00613502327852783
r_2140No1,0.00109392374168724
r_2141No1,0.0048085055744761
r_2151No1,0.0
r_2152No1,0.0
r_2153No1,0.0
r_2154No1,0.0
r_2155No1,0.0
r_2156No1,0.0
r_2157No1,0.0
r_2158No1,0.0
r_2159No1,0.0
r_2160No1,0.0
r_2161No1,0.0
r_2162No1,0.0
r_2163No1,0.0
r_2164No1,0.0
r_2165No1,0.0
r_2166No1,0.0
r_2167No1,0.0
r_2168No1,0.0
r_2169No1,0.0
r_2170No1,0.0
r_2171No1,0.0
r_2172No1,0.0
r_2173No1,0.0
r_2174No1,0.0
r_2175No1,0.0
r_2176No1,0.0
r_2177No1,0.0
r_2178No1,0.0
r_2179No1,0.0
r_2180No1,0.0
r_2181No1,4.1473544705031e-31
r_2182No1,0.0
r_2183No1,0.00434373770645453
r_2219No1,0.0
r_2220No1,0.0
r_2221No1,0.0
r_2222No1,0.0
r_2223No1,0.0
r_2224No1,-1.39571364927069e-30
r_2225No1,0.0
r_2226No1,0.0
r_2227No1,0.0
r_2228No1,0.0
r_2232No1,0.0
r_2233No1,5.87244863525067e-17
r_2236No1,-5.87244863525068e-17
r_2237No1,-5.87244863525067e-17
r_2238No1,0.0
r_2239No1,5.87245477792571e-17
r_2240No1,9.43653737454865e-32
r_2241No1,0.0
r_2242No1,0.0
r_2243No1,0.0
r_2244No1,0.0
r_2245No1,-1.39568425790182e-30
r_2246No1,0.0
r_2247No1,0.0
r_2248No1,0.0
r_2249No1,0.0
r_2250No1,0.0
r_2251No1,0.0
r_2252No1,0.0
r_2253No1,0.0
r_2254No1,-5.87244863525068e-17
r_2255No1,-5.87244863525067e-17
r_2256No1,0.0
r_2257No1,5.87245477792571e-17
r_2258No1,9.43653737454865e-32
r_2259No1,0.0
r_2260No1,0.0
r_2261No1,0.0
r_2262No1,0.0
r_2263No1,-1.39563863952407e-30
r_2264No1,0.0
r_2265No1,0.0
r_2266No1,0.0
r_2267No1,0.0
r_2268No1,0.0
r_2269No1,0.0
r_2270No1,0.0
r_2271No1,-5.87244863525068e-17
r_2272No1,-5.87244863525067e-17
r_2273No1,0.0
r_2274No1,5.87245477792571e-17
r_2275No1,9.43653737454865e-32
r_2276No1,0.0
r_2277No1,0.0
r_2278No1,0.0
r_2279No1,0.0
r_2280No1,-1.3957327787411e-30
r_2281No1,0.0
r_2282No1,0.0
arm_r_2283,-5.87244863525068e-17
r_2283No1,0.0
r_2283No2,0.0
r_2283No3,-5.87244863525068e-17
arm_r_2284,-5.87244863525069e-17
r_2284No1,0.0
r_2284No2,0.0
r_2284No3,-5.87244863525068e-17
arm_r_2285,0.0
r_2285No1,0.0
r_2285No2,0.0
r_2285No3,0.0
arm_r_2286,5.87245477792571e-17
r_2286No1,0.0
r_2286No2,0.0
r_2286No3,5.87245477792571e-17
arm_r_2287,9.43653737454865e-32
r_2287No1,0.0
r_2287No2,0.0
r_2287No3,0.0
arm_r_2288,0.0
r_2288No1,0.0
r_2288No2,0.0
r_2288No3,0.0
arm_r_2289,0.0
r_2289No1,0.0
r_2289No2,0.0
r_2289No3,0.0
arm_r_2290,0.0
r_2290No1,0.0
r_2290No2,0.0
r_2290No3,0.0
arm_r_2291,0.0
r_2291No1,0.0
r_2291No2,0.0
r_2291No3,0.0
arm_r_2292,-1.39575971752845e-30
r_2292No1,0.0
r_2292No2,0.0
r_2292No3,0.0
arm_r_2293,0.0
r_2293No1,0.0
r_2293No2,0.0
r_2293No3,0.0
arm_r_2294,0.0
r_2294No1,0.0
r_2294No2,0.0
r_2294No3,0.0
r_2295No1,0.0
r_2296No1,0.0
r_2297No1,0.0
r_2298No1,0.0
r_2299No1,0.0
r_2300No1,0.0
r_2303No1,0.0
r_2304No1,0.0
arm_r_2305,0.00529511957280335
r_2305No1,0.0
r_2305No2,0.00529511957280335
r_2316No1,0.0
r_2318No1,0.0
r_2320No1,0.0
r_2322No1,0.0
r_2328No1,0.0
r_2330No1,0.0
arm_r_2340,0.0
r_2340No1,0.0
r_2340No2,0.0
arm_r_2342,7.12911085196113e-39
r_2342No1,-1.69827209924243e-11
r_2342No2,1.69827209924243e-11
r_2401No1,0.0
r_2405No1,0.0
r_2417No1,0.0
r_2421No1,0.0
r_2425No1,0.0
r_2429No1,0.0
r_2444No1,0.0
r_2468No1,0.0
r_2470No1,0.0
r_2484No1,0.0
r_2486No1,0.0
r_2540No1,0.0
r_2546No1,0.0
r_2576No1,0.0
arm_r_2824,0.0
r_2824No1,0.0
r_2824No2,0.0
r_2824No3,0.0
arm_r_2826,0.0
r_2826No1,0.0
r_2826No2,0.0
r_2826No3,0.0
r_2832No1,0.0
r_2834No1,0.0
r_2840No1,0.0
r_2842No1,0.0
r_2848No1,0.0
r_2850No1,0.0
r_2856No1,0.0
r_2858No1,0.0
r_2864No1,0.0
r_2866No1,0.0
r_2872No1,0.0
r_2874No1,0.0
r_2880No1,0.0
r_2882No1,0.0
r_3038No1,0.0
r_3040No1,0.0
r_3042No1,-4.55257575667505e-36
r_3044No1,-4.54050062297576e-36
r_3050No1,0.0
r_3052No1,0.0
r_3054No1,0.0
r_3056No1,0.0
r_3062No1,0.0
r_3064No1,0.0
r_3066No1,0.0
r_3068No1,0.0
r_3074No1,0.0
r_3076No1,0.0
r_3078No1,0.0
r_3080No1,0.0
r_3094No1,0.0
r_3096No1,3.80300723985585e-35
r_3108No1,-2.29141470401283e-35
r_3110No1,2.87704628977695e-05
r_3252No1,0.0
r_3253No1,0.0
r_3254No1,0.0
r_3255No1,0.0
r_3256No1,0.0
r_3257No1,0.0
r_3258No1,0.0
r_3259No1,0.0
r_3260No1,0.0
r_3261No1,0.00145416474400176
r_3262No1,0.0
r_3263No1,0.0
r_3280No1,0.0
r_3282No1,0.0
r_3283No1,1.07075128262268e-20
r_3288No1,0.0
r_3290No1,0.0
r_3291No1,7.3430814726267e-05
r_3300No1,1.07075128262268e-20
r_3302No1,7.3430814726267e-05
r_3328No1,5.72686628710087e-43
r_3330No1,0.0
r_4039No1,0.0
r_4042No1,0.0
r_4045No1,0.0
arm_r_4152,0.0
r_4152No1,0.0
r_4152No2,0.0
r_4153No1,0.0
r_4154No1,0.0
r_4155No1,0.0
arm_r_4156,0.0
r_4156No1,0.0
r_4156No2,0.0
r_4156No3,0.0
r_4158No1,0.0
r_4160No1,0.0
r_4165No1,0.0
r_4166No1,0.0
r_4170No1,0.0
r_4173No1,0.0
r_4174No1,0.0
arm_r_4175,0.0
r_4175No1,0.0
r_4175No2,0.0
arm_r_4176,0.0
r_4176No1,0.0
r_4176No2,0.0
arm_r_4177,0.0
r_4177No1,0.0
r_4177No2,0.0
arm_r_4178,0.0
r_4178No1,0.0
r_4178No2,0.0
arm_r_4179,0.0
r_4179No1,0.0
r_4179No2,0.0
arm_r_4180,0.0
r_4180No1,0.0
r_4180No2,0.0
r_4181No1,0.0
r_4186No1,0.0
r_4188No1,0.0
r_4190No1,0.0
arm_r_4193,0.0
r_4193No1,0.0
r_4193No2,0.0
r_4193No3,0.0
arm_r_4196,0.0
r_4196No1,0.0
r_4196No2,0.0
arm_r_4197,0.0
r_4197No1,0.0
r_4197No2,0.0
r_4198No1,0.0
r_4199No1,0.0
r_4200No1,0.0
r_4202No1,0.0
r_4203No1,0.0
r_4204No1,0.0
arm_r_4205,0.0
r_4205No1,0.0
r_4205No2,0.0
r_4205No3,0.0
r_4205No4,0.0
r_4206No1,0.0
r_4207No1,0.0
r_4208No1,0.0
r_4209No1,0.0
r_4211No1,0.0
r_4212No1,0.0
r_4214No1,0.0
r_4215No1,0.0
r_4218No1,0.0
r_4219No1,0.0
r_4220No1,0.0
r_4221No1,0.0
r_4222No1,0.0
r_4223No1,0.0
r_4224No1,0.0
arm_r_4225,0.0
r_4225No1,0.0
r_4225No2,0.0
r_4225No3,0.0
r_4226No1,0.0
r_4232No1,0.0
r_4233No1,0.0
r_4236No1,0.0
r_4237No1,0.0
r_4238No1,0.0
r_4239No1,0.0
r_4240No1,0.0
r_4243No1,0.0
r_4244No1,0.0
r_4245No1,0.0
r_4246No1,0.0
r_4247No1,0.0
r_4249No1,0.0
r_4251No1,0.0
r_4252No1,0.0
r_4254No1,0.0
r_4255No1,0.0
r_4256No1,0.0
r_4258No1,0.0
r_4260No1,0.0
r_4261No1,0.0
r_4265No1,0.0
r_4266No1,0.0
r_4267No1,0.0
r_4268No1,0.0
r_4269No1,0.0
r_4271No1,0.0
r_4272No1,0.0
r_4274No1,0.0
arm_r_4275,0.0
r_4275No1,0.0
r_4275No2,0.0
r_4276No1,0.0
r_4278No1,0.0
r_4280No1,0.0
r_4281No1,0.0
r_4282No1,0.0
r_4288No1,0.0
arm_r_4308,0.0
r_4308No1,0.0
r_4308No2,0.0
r_4313No1,0.0
r_4314No1,0.0
r_4315No1,0.0
r_4316No1,0.0
r_4317No1,0.0
r_4318No1,0.0
r_4319No1,0.0
r_4320No1,0.0
r_4321No1,0.0
r_4323No1,0.0
r_4324No1,0.0
arm_r_4326,0.0
r_4326No1,0.0
r_4326No2,0.0
r_4328No1,0.0
r_4330No1,0.0
r_4333No1,0.0
r_4334No1,0.0
r_4336No1,0.0
r_4338No1,0.0
t_0001No1,0.521170807794903
t_0002No1,0.0
t_0003No1,0.0
t_0004No1,0.0
t_0005No1,0.0
t_0006No1,0.0
t_0007No1,0.0
t_0009No1,0.0
t_0010No1,2.29708682630043e-30
t_0011No1,0.0
t_0012No1,0.0
t_0013No1,-4.49114499317367e-30
t_0014No1,0.0
t_0021No1,0.0
t_0022No1,0.0
t_0023No1,0.0
t_0024No1,0.0
t_0025No1,0.0
t_0026No1,0.0
t_0027No1,0.0
arm_t_0028,-2.21520732142554e-30
t_0028No1,0.0
t_0028No2,0.0
t_0028No3,-2.21436966840195e-30
arm_t_0029,-2.19805327693416e-30
t_0029No1,0.0
t_0029No2,0.0
t_0029No3,-2.20041941813383e-30
arm_t_0030,-4.47964147221609e-30
t_0030No1,0.0
t_0030No2,0.0
t_0030No3,-4.48021268301398e-30
arm_t_0031,-2.20384728387977e-30
t_0031No1,0.0
t_0031No2,0.0
t_0031No3,-2.20482907628641e-30
arm_t_0032,0.0
