uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2
M7WSH7	RHTO_02446	7.665770873873654e-06	6.849982514046033e-06	2.6719201582092314e-06	2.8777736039752363e-06
M7XKW6	RHTO_04703	7.673747634457805e-07	7.595401729817438e-07	3.6904893589277134e-07	3.7574246987687785e-07
M7XJI6	RHTO_03559	5.216326792968254e-06	6.029741185788768e-06	3.326481866243834e-06	3.0351976999988462e-06
M7WK27	RHTO_02458	7.953052215775345e-07	7.771438512436579e-07	1.8673550222356005e-06	1.8546399013191046e-06
M7X1R6	ALA1	1.3788628238106723e-06	1.4478321240536062e-06	4.95413019092376e-07	4.6324904601289867e-07
M7X5A4	RHTO_05591	5.867774864181528e-06	4.4442406137673335e-06	5.980787143677563e-06	6.464503004547485e-06
M7XRN2	RHTO_07748	5.980063320509713e-06	6.847968553735146e-06	2.6604847116947414e-06	2.603178529012478e-06
M7WY92	RHTO_00025	2.200099075268714e-07	2.261878366191753e-07	8.03752452422914e-08	7.897866588677176e-08
M7X6R9	RHTO_00168	4.243466017191376e-06	3.948870665691089e-06	1.7055925369719011e-06	1.7252701527837994e-06
M7X0G6	RHTO_07334	3.971855477808759e-05	5.0483792331035286e-05	1.9351669636384942e-05	1.577618191287653e-05
M7WR65	RHTO_07923	5.215529613688571e-06	5.357459616925548e-06	1.97510483605515e-06	1.9799787088420113e-06
M7WQW2	RHTO_07812	9.07054427811226e-05	9.216470418768746e-05		2.8880903448270847e-05
M7XQ32	RHTO_00462	2.4534328556446445e-06	3.961067757760162e-06	7.211906257952843e-07	7.444584390469817e-07
M7WLQ0	RHTO_01903	1.0173844017063725e-07	1.1059728948847858e-07	6.021057321675502e-08	5.3157503074207685e-08
M7X369	RHTO_06694	2.0108870027520557e-06	2.0020225585258473e-06	6.737856524267056e-07	6.406783138797817e-07
M7X639	RHTO_03294	9.812284241550915e-06	1.2088458214997563e-05	4.8941879555186765e-06	6.618460023601335e-06
M7XPE3	RHTO_00177	6.678360461343452e-06	8.141105967700483e-06	2.700470661239992e-06	2.6621412367853024e-06
M7X3V9	RHTO_06477	9.80353112853805e-07	9.627181510005027e-07	3.520547016169271e-07	3.243616472264951e-07
M7X4Y4	RHTO_02888	2.8518614912960937e-05	2.3802069848649685e-05	2.284887528372759e-05	2.6539925187929453e-05
M7XCQ6	RHTO_01629	2.7216776670626926e-05	2.9102902417688427e-05	6.501894468550315e-06	6.204946001160937e-06
M7X5S9	RHTO_00114	2.1743307597394582e-05	2.4610223530997006e-05	3.2737456757450156e-05	3.078760868839411e-05
M7WL95	RHTO_02113	3.895594891322185e-07	4.2239920406332577e-07	9.469575386948418e-08	9.136151420835852e-08
M7X137	RHTO_06035	3.59390504357373e-06	3.544196981344388e-06	1.057188866614214e-06	9.735546975864398e-07
M7XIF3	RHTO_03982	6.804123756228815e-07	6.637454670734441e-07	9.86438321971006e-07	1.0322227485943535e-06
M7WP44	RHTO_01051	2.089761315713691e-06	2.642989152728695e-06	1.104541997186785e-06	1.2036522031673955e-06
M7WVW2	RHTO_01205	6.579275002546782e-06	7.396146164047212e-06	2.992303408610592e-06	2.9067702190684326e-06
M7X3R8	RHTO_02712	1.1838631291297897e-05	9.93003982006103e-06	3.702407899604303e-06	4.8453799575704244e-06
M7X3S2	RHTO_06514	3.878262177215153e-05	4.541814470204878e-05	8.002982163068188e-05	7.224724198634668e-05
M7X8U4	RHTO_03637	2.1335580460242546e-05	2.548969664801713e-05	4.635186847600957e-06	4.101952363945421e-06
M7XMK6	RHTO_01869	8.527376220710736e-06	9.227345073378666e-06	4.939607264592809e-06	4.897860886547876e-06
M7X4K6	RHTO_02974	1.599586808229881e-06	1.8112729762500258e-06	1.2932759060646905e-06	1.3868938028651736e-06
M7WWW0	RHTO_07939	1.3461458529518452e-05	1.5363620430607516e-05	1.054699771718184e-05	9.852480336244844e-06
M7WSW5	RHTO_02032	2.632227040472916e-07	3.381453050313143e-07	3.1802949951585755e-07	3.291655361441884e-07
M7XZV4	RHTO_00296	1.1359253367501243e-06	1.3696153015658645e-06	5.764622650597538e-07	4.6501055287897164e-07
M7WXU4	RHTO_07771	3.222021517873877e-05	3.1885848789198896e-05	1.2291819700682778e-05	6.964834409966042e-06
M7XQA8	RHTO_00667	1.0419602485495104e-06	1.0814686276964393e-06	3.762143057385106e-07	3.5730171152219694e-07
M7WI20	RHTO_03666	3.0505308789542862e-05	3.285341995647564e-05	2.516251758915927e-05	2.6745545880720738e-05
M7X207	RHTO_06344	4.855635077688227e-06	2.6532376429719235e-06	1.983781319482088e-06	2.562335843682142e-06
M7WYA2	RHTO_07690	1.8728835175396925e-06	1.0947792289643325e-06	6.20881197359023e-07	6.00032355931308e-07
M7WLQ9	RHTO_05368	4.853792558515122e-05	5.722389202589994e-05	1.4700480267423041e-05	1.299698004739994e-05
M7WWD3	RHTO_05087	8.456723794858539e-07	8.574137366098546e-07	3.4836447182106307e-07	3.5732037220773435e-07
M7XEQ5	RHTO_01053	2.2958421107328116e-06	2.520970032290023e-06	9.966733491680989e-07	1.0928145309601245e-06
M7X0Z1	RHTO_07040	1.0800534632157974e-06	8.40219120133604e-07	5.309556189928285e-07	5.100068916848311e-07
M7WQ42	RHTO_03705	3.0408654565307783e-05	3.338203968819579e-05	1.3508237881122586e-05	1.4526246541383853e-05
M7X9Y7	RHTO_02497	4.946645090704308e-06	5.4058659636451e-06	5.8240548758413694e-06	5.02380014428331e-06
M7WUJ6	RHTO_01625	1.2141691296534024e-06	1.2089834142716847e-06	4.5723457221379396e-07	2.92996656118703e-07
M7XYF6	RHTO_03046	1.8117006276664826e-06	1.1236741050650199e-06	1.619879937287119e-06	1.7672535016013635e-06
M7XIR7	RHTO_06818	2.4286445043479162e-06	1.8301791671594355e-06	1.4559364853490583e-06	1.4757970327478223e-06
M7XP32	RHTO_01168	6.966636553632098e-06	8.625974465397627e-06	6.742308766344185e-06	6.40419336737949e-06
M7WP10	RHTO_04073	4.9361080069870565e-06	6.215274338862069e-06	3.5372484026763785e-06	3.6511337781111803e-06
M7XDY4	RHTO_06528	1.9439963655311945e-05	2.219904733076607e-05	7.716195921758235e-06	7.846737865946143e-06
M7XJK1	RHTO_06073	7.964048856662958e-06	6.628366178579117e-06	6.802633136160629e-06	6.948138717130703e-06
M7XLP5	RHTO_04994	2.378512661431073e-06	2.6747979036333993e-06	1.758591877222233e-06	1.6277082382444077e-06
M7XGH5	RHTO_07844	2.2663313718351552e-05	2.8966558976149666e-05	7.425677612028347e-06	6.228058690018264e-06
M7X688	RHTO_00279	4.400598068625761e-06	5.147624208754219e-06	1.6859282446255444e-06	1.679605586833646e-06
M7WWH0	RHTO_00949	1.0829958783140149e-05	1.338410069817299e-05	9.798961911235633e-06	4.391412673102928e-06
M7X2K8	RHTO_06329				9.18271641193726e-06
M7XZD3	RHTO_00111	3.756231763406846e-06	4.109344511921383e-06	1.5836724247679534e-06	1.34239284540704e-06
M7WMF3	RHTO_05407	1.267624038059452e-05	1.4707272361377824e-05	5.1767857985031355e-06	4.58949034024525e-06
M7WRA8	RHTO_07434	1.0710964007098378e-06	1.018785869826917e-06	1.2960187199640313e-06	1.3939502335563413e-06
M7XM07	RHTO_02079	5.183839218374641e-06	4.3450603910185036e-06	1.9900013418881853e-06	2.2134775691873263e-06
M7WX81	RHTO_00749	2.5751766716885545e-06	2.9308591628184202e-06	1.59783454560852e-06	1.4040477224318156e-06
M7WM06	RHTO_05244	1.0848251211905444e-05	1.3136449256418187e-05	5.678576591456653e-06	6.9988116484456915e-06
M7WSE0	RHTO_02328	3.0524706746623337e-06	3.445864020229882e-06	1.252752330747113e-06	1.1171364127218627e-06
M7WF78	RHTO_05245	5.223030159779016e-06	5.057390094093659e-06	2.359676673563941e-06	1.80361817941107e-06
M7WZ88	RHTO_00385	1.783734626448462e-07	2.0108166131118864e-07	1.0710954189142282e-07	9.219222308594699e-08
M7WDP6	RHTO_05934	5.267458625243326e-06	5.136925759077925e-06	2.292952208950805e-06	2.4163645684766242e-06
M7WTD9	RHTO_06886	2.8829669235416743e-06	3.0771975552657893e-06	8.696139317534329e-07	9.088287791248293e-07
M7XKV3	RHTO_02384	4.8254631769729385e-06	5.139675784483986e-06	1.3902605514998754e-05	1.3205481915712295e-05
M7WVT6	RHTO_00950	5.106742589965774e-06	5.237425482373178e-06	1.2776294311203613e-06	1.220232942184321e-06
M7WTL0	RHTO_06976	5.4528793880550615e-06	7.096883671356522e-06	2.12746735999109e-06	1.9984446414991627e-06
M7X9N1	RHTO_03348	6.522438476123345e-06	5.611633195453081e-06	2.0258030771861022e-06	1.955720084770274e-06
M7WD74	RHTO_06480	1.2273899905749033e-06	1.2587563658040678e-06	9.697822487483578e-07	8.952301137335035e-07
M7WE51	RHTO_05627	8.958767508562372e-08	4.937313675074111e-07	3.7343679339296204e-07	3.195920448571084e-07
M7XEG0	RHTO_05920	6.929620752982013e-06	8.440650237976255e-06	3.32943788980658e-06	2.5640985414097364e-06
M7WTH2	RHTO_06926	2.40868621701507e-06	3.056594652588135e-06	1.9504897524504016e-06	1.9064268271529526e-06
M7XPV9	RHTO_00392	7.195684606419698e-07	6.458810724633442e-07	4.1062483997661097e-07	3.906724129544288e-07
M7XTU8	RHTO_06717		2.844104587709865e-06	2.278838540710082e-06	1.3145851705709966e-06
M7Y0T1	RHTO_00606	4.7225512348590824e-07	5.467352226590243e-07	5.4373924607399e-07	7.921520799303523e-08
M7XSX2	RHTO_07665	1.0938635449691494e-06	1.1642039430309229e-06	3.567419316222634e-07	3.439634603575645e-07
M7X4A9	RHTO_05896	2.314936025251247e-06	1.7860752281452571e-06	9.732260385911691e-07	9.68887565197787e-07
M7XIT2	RHTO_03621	1.2623629150187262e-06	9.77438114863114e-07	3.996648275766613e-07	3.5573509709064887e-07
M7WYK3	RHTO_07503	2.1375739590036025e-05	2.7251784249896016e-05		1.4185570932690211e-05
M7WT46	RHTO_02102	1.172961802651235e-05	1.397815410327506e-05	6.656103651659532e-06	7.614387283209776e-06
M7WX06	RHTO_02880	8.77240111732405e-07	6.967974841550865e-07	5.448395676798027e-07	4.767808257730591e-07
M7WQR0	RHTO_07747	5.486451561736985e-07	8.863963892895328e-07	2.9342654181018087e-07	3.766612260473894e-07
M7XJK5	RHTO_03579	3.0237532759185265e-06	3.625165116603436e-06	1.3917211539208488e-06	1.2603508943004818e-06
M7XPA1	RHTO_00152	2.1823349576429695e-06	2.3836729325438534e-06	5.64655826724453e-07	5.641603872740241e-07
M7X0J8	RHTO_06870	3.101422837444297e-06	3.994070217500571e-06	1.6209546541079989e-06	1.5794794731930367e-06
M7WMN7	RHTO_01414	2.4226799747462483e-05	2.4330513036322937e-05	2.874914371767341e-05	3.104789275056775e-05
M7WW40	RHTO_01050	1.1900275647410275e-06	1.0269672814191495e-06	4.5835809951669647e-07	4.2477705043504207e-07
M7WS73	RHTO_07151	1.4925180707146092e-05	1.465124330168379e-05	1.9698030850720365e-05	1.792396962516013e-05
M7XM95	RHTO_01739	1.9436476966960715e-06	2.7946641501884812e-06	1.122731355869567e-06	1.122289069553919e-06
M7XID0	RHTO_03952	3.4514596572214097e-06	3.4615457229056513e-06	1.032283689640087e-06	9.506460754870839e-07
M7WZJ7	RHTO_07250	6.1016584461514205e-06	6.32797954910202e-06	2.7422966324771185e-06	2.7095051413584063e-06
M7X568	RHTO_05541	1.8013422508025664e-06	2.276397546956623e-06	1.5361865600835324e-06	1.11331864623501e-06
M7XIZ1	RHTO_06913	7.780154260846291e-07	7.238049375968209e-07	3.055474438369156e-07	2.681116017371243e-07
M7XNS3	RHTO_01470	3.958060110828108e-06	4.337016366822494e-06	8.312446862271701e-07	7.871188579507221e-07
M7WXK0	RHTO_08139	2.3726103571129422e-06	2.168873118262611e-06	1.0580063681111533e-06	9.345835447541986e-07
M7XNP4	RHTO_01440	5.397285907296474e-06	4.235624358352576e-06	2.0418471398906883e-06	2.2022252121990585e-06
M7XLK7	RHTO_04939	6.239986785242243e-07	6.259618931024345e-07	3.238083787839784e-07	3.1264728827698903e-07
M7WKH8	RHTO_06458		5.241358524094841e-06	6.806113881483918e-06	7.0431935159084785e-06
M7XIR2	RHTO_03866	1.3175897679387375e-05	1.4960492289155615e-05	5.824647761505216e-06	5.603889833304563e-06
M7XZ45	RHTO_00011	4.779710797837279e-06	6.687418370296131e-06	3.6280362350084395e-06	4.20668022869009e-06
M7WZU3	RHTO_00590	9.705403356432413e-06	5.655330643373606e-06	5.346444457432641e-06	5.6818493357777205e-06
M7XMM8	RHTO_02882		3.287900975682736e-05		1.993981940511079e-05
M7XW60	RHTO_04662	4.8242784671031005e-06	2.443818416154159e-06	2.9650359766889995e-06	2.701579257111124e-06
M7XW21	RHTO_04622	2.6991361826537475e-06	3.4014775192206773e-06	1.3512014861532697e-06	1.4670582086778323e-06
M7XEY4	RHTO_00673	2.0249322331292803e-06	2.6175490868257647e-06	1.841338782356694e-06	1.836284050585403e-06
M7XHA1	RHTO_07576	3.367675483078518e-06	2.865517294891624e-06	3.358127138432339e-06	3.6652468736448696e-06
M7WLP6	RHTO_05680	2.829496359326748e-06	2.5898189046691168e-06	7.27417049216531e-07	7.209422264922113e-07
M7WGQ1	RHTO_04152	9.056148679781277e-06	1.0533655495816252e-05	2.37558448760013e-06	2.827540367813457e-06
M7X825	RHTO_04091	6.310720423912985e-06	5.906795186687752e-06	4.862962364181204e-06	4.654828968931674e-06
M7WPK3	RHTO_04067	1.6036916904805721e-06	1.2969357993286253e-06	4.489743249716521e-07	4.2143383793400664e-07
M7X4W9	RHTO_03104	2.744120868113257e-06	2.945708051700666e-06	1.1398604217182337e-06	1.0544468440840016e-06
M7XCF7	RHTO_01920	6.813495687151566e-07	3.62068776022809e-07		2.887214349882784e-07
M7X3T8	RHTO_06452		5.984424511469126e-07	1.504735418841851e-07	1.3648814450759605e-07
M7X4M7	RHTO_02797	1.195686970878993e-07	1.2546696268799048e-07	4.2488923962400154e-08	5.0340661083126174e-08
M7XY51	RHTO_02946	1.352282673732692e-06	1.5447367161077828e-06	6.929121754834313e-07	5.748798279044927e-07
M7WPT6	RHTO_03919	3.9733886497117675e-06	3.3947373095888446e-06	1.998974614458167e-06	1.7712397233216606e-06
M7XM82	RHTO_02750	4.265917004390299e-05	5.201814636064322e-05	2.7202723696377088e-05	2.5020981637100034e-05
M7X473	RHTO_05090	9.062783210396313e-08	7.959344321104318e-08	1.9281843505390887e-08	2.0064020818060506e-08
M7XS31	RHTO_07904	1.1720385916312349e-06	8.754095953571387e-07	5.924896327063425e-07	5.693057419694947e-07
M7XHN3	RHTO_04193	7.74986849456558e-06	8.464671336623463e-06	3.1630401951753263e-06	2.599364643816733e-06
M7XHQ6	RHTO_04213	1.7350854281615565e-06	1.6090147490542427e-06	5.280137708660559e-07	4.911409882697036e-07
M7X0P4	RHTO_06925	2.914783862626717e-07	3.1275522207411727e-07	1.4732226427048743e-07	1.1697238261628796e-07
M7XHL4	RHTO_04178	1.8414692402709477e-06	1.624531687951845e-06	9.104513099005774e-07	9.318211335584998e-07
M7WUZ9	RHTO_04595	6.419815316629129e-06	6.915631994622309e-06	3.4467455292878212e-06	3.27435772053742e-06
M7WRC4	RHTO_07449	2.3798561768534922e-07	1.9163070955784405e-07	6.32743540562662e-08	6.341858451654443e-08
M7WSY9	RHTO_02273	7.923221253588115e-07	7.236026559170734e-07	7.871222044131708e-07	7.904052235593029e-07
M7XUJ6	RHTO_06972		3.3292318794992797e-06		4.07888841882467e-06
M7XDC5	RHTO_06642	6.642856391565849e-07	3.654557813155945e-06	1.9116219542963843e-06	1.6053165356503092e-06
M7WU19	RHTO_01841	3.6015577956647517e-06	3.842195860204228e-06	2.334035542099615e-06	2.4460162396454405e-06
M7XU58	RHTO_06807	3.689531339652344e-06	3.1588793900656526e-06	9.240407940611891e-07	8.913671395513787e-07
M7WM03	RHTO_01597	9.92608463643259e-07	1.0110525292920417e-06	3.65409148278806e-07	3.5712599994901377e-07
M7XW70	RHTO_04672	7.162633083294196e-08	7.930522667025713e-08	2.171303463605643e-08	1.3535268854007057e-08
M7XUW4	RHTO_06042	1.459729022285621e-05	1.5649021159044405e-05	4.158878209636758e-06	4.3115220686499506e-06
M7XI20	RHTO_04065	1.5256134309521964e-06	1.3402873129610798e-06	1.0536300929211463e-06	1.149145748970739e-06
M7WRJ3	RHTO_02614	7.565150693836393e-06	1.6855123768486298e-06		4.54381837678202e-06
M7WYS3	RHTO_00180		7.088796464299726e-07		8.570544521693745e-07
M7XBA0	RHTO_02305	1.1944917238013386e-06	9.7638533593934e-07	5.690834823673998e-07	4.964833043855725e-07
M7X643	PIM1	1.7726039284323393e-07	1.5035980692233115e-07	9.421290233628321e-08	1.0036166060669985e-07
M7WZX2	RHTO_00615	1.336455528297598e-06	7.89542637638486e-07	5.572433278653538e-07	5.369286887273025e-07
M7X2H6	RHTO_06289	2.6484340765529888e-05	3.1086963583582954e-05	2.0927753330685767e-05	1.937927040871629e-05
M7WZL1	RHTO_07587	2.497461789091992e-06	1.8506739330591317e-06	1.188372939886286e-06	7.437123422548148e-07
M7XZU4	RHTO_00286	1.2387931564032916e-05	5.767239356303514e-06	7.391337999712508e-06	6.372552739528769e-06
M7WXH3	RHTO_08104	4.39869047322926e-06	4.230725336442714e-06	2.0002844148585413e-06	2.001487516130912e-06
M7WZ16	RHTO_00300	1.6666169066192713e-06	2.226632761918846e-06	1.0401542912253797e-06	1.0404785861048903e-06
M7X159	RHTO_06879	1.4402225543738321e-06	1.3353681558930848e-06	2.851122005057484e-07	2.942389003630952e-07
M7WKD3	RHTO_05913	2.5676379410121237e-06	2.573027966230655e-06	8.912931842461375e-07	9.142514081708569e-07
M7WIR6	RHTO_03331	8.872348881999939e-07	1.2176744840687837e-06	7.497173868045089e-07	6.850682848005478e-07
M7WSZ7	RHTO_02062	5.018481360306621e-07	5.938350232200778e-07	3.1173846571786085e-07	2.845168004906728e-07
M7XRK5	RHTO_07718	4.928780858503215e-07	5.334432420147805e-07	3.258327966819833e-07	2.49675718084723e-07
M7WVI3	RHTO_04786	1.6784241374407317e-06	1.2739608566009662e-06	6.744845590078551e-07	6.709798901596555e-07
M7WU74	RHTO_01686	2.087465266403638e-06	2.858819510121451e-06	6.418867660067648e-07	8.1757161861414e-07
M7WGQ5	RHTO_04157	4.0962205804474566e-06	4.563462838059584e-06	1.90371941908e-06	1.5902912477996412e-06
M7WPZ7	RHTO_03989	2.3176517254865272e-06	2.4468037833764556e-06	8.100203524876364e-07	7.539028543038393e-07
M7WMK4	RHTO_05253	1.650726538418436e-07	1.5215243251502158e-07	1.0829096743753317e-07	1.3014451727229007e-07
M7X7Q5	RHTO_00558	1.8043253514021905e-06	2.5916088466338534e-06	1.0780193258741319e-06	1.1647686711157286e-06
M7X7L3	RHTO_00518	2.8648585305185443e-06	2.864407374931852e-06	1.0876411152752691e-06	1.0239329338507287e-06
M7XK83	RHTO_02531	6.815295556694647e-07	8.216494865421921e-07	1.9364501719893497e-07	1.8558330278571593e-07
M7WGU8	RHTO_04212	3.638917178787945e-06	4.232928632990994e-06	2.3961533434830157e-06	2.3616816836894564e-06
M7WZ54	RHTO_07462	2.411153587079608e-06	2.8731675237976203e-06	5.639018037280111e-07	6.017196726161104e-07
M7X0K2	RHTO_06875	2.1089710610972512e-06	1.8321117528209884e-06	1.2747580221701012e-06	1.0925529921506381e-06
M7X659	RHTO_00008	4.8754237700555005e-06	5.1520944724656916e-06	1.659149235832662e-06	1.5034765666837957e-06
M7WX98	RHTO_00769	1.0711447166092422e-06	1.4936928794261144e-06	1.4005746317162627e-06	1.524668634808327e-06
M7WIH3	RHTO_03548	6.120143327302247e-07	8.319636731738259e-07	2.634224909378958e-07	2.805487938521577e-07
M7X390	RHTO_04951	1.6409155800426907e-07	1.2600095764936785e-07	6.770074278018653e-08	6.421855386658249e-08
M7XNZ4	RHTO_01122	1.3827343737942753e-06	1.06812311286737e-06	5.091143703779746e-07	4.819048464824623e-07
M7WII9	RHTO_03568	3.3967556973463327e-07	3.112437103526278e-07	1.7068132339659665e-07	1.5204966898684773e-07
M7XMJ5	RHTO_02851	0.00015565613015240058	0.00018073664884105735	0.00010548354814343493	0.000108390453262221
M7WEL7	RHTO_05609	2.8070091256014984e-06	3.3703702868706422e-06	3.178841975988579e-06	3.006333843534401e-06
M7X2I6	RHTO_04720	1.7549361709831423e-06	1.5450064457326452e-06	7.319245325813456e-07	7.607215519351433e-07
M7XPG3	RHTO_00202	1.3561846640075459e-06	1.4379214094346548e-06	6.27127011122764e-07	5.181885782518464e-07
M7XEA2	RHTO_05984	7.772691875199896e-06	8.595061699441803e-06	4.775251423555706e-06	3.7991490397319846e-06
M7XHC3	RHTO_07606	1.0276628586624103e-05	7.983182735487332e-06	6.173106211453444e-06	7.5471259259341825e-06
M7WLV3	RHTO_01547	7.87672557954244e-07	3.9064090520261527e-07	5.451263957364341e-07	5.475109603223666e-07
M7XJZ1	RHTO_03397	2.175170412662026e-07	2.1020582003446623e-07	2.985244273420207e-07	3.091381583898056e-07
M7XHM1	RHTO_04183	4.166273769716852e-06	3.375021799005953e-06	2.8015328772862755e-06	3.3572863198829646e-06
M7X0V7	RHTO_07000	2.8827476851866484e-06	6.1764177828124615e-06	1.5210639987017475e-06	1.341514077549042e-06
M7XM76	RHTO_02745	4.176534069724096e-07	4.6849107385298696e-07	1.6643979019897297e-07	1.5800046700866632e-07
M7X0D3	RHTO_07304	2.5782450253014496e-06	2.8782184091389435e-06	9.947652371131661e-07	1.090232587285972e-06
M7XV41	RHTO_06117	7.368795637326826e-07	6.349705024952267e-07	3.849876881811413e-07	3.9328094732533496e-07
M7WLH0	RHTO_05630	1.2530556208944777e-05	1.2407827109550033e-05	3.1028834386573647e-06	4.32583782771659e-06
M7XUA4	RHTO_06867	7.152371366207865e-06	4.085501531023699e-06	2.3974904000869223e-06	2.3064331446114778e-06
M7WUP8	RHTO_06311	5.913679836782708e-06	5.951043445133634e-06	2.3061673380267213e-06	2.1102697901676764e-06
M7X6B7	RHTO_00314	7.5936617513774824e-06	6.2293169655583805e-06		5.450606624596904e-06
M7WML5	RHTO_05228	5.607219864321779e-06	3.4271679700568038e-06	3.5536192435451705e-06	3.662000644012865e-06
M7XJR6	RHTO_03327	3.3613252460458696e-06	3.6710895405532545e-06	1.076749937571672e-06	1.046924897157607e-06
M7WDV4	RHTO_05854	2.0499233631600268e-06	2.4099009062089254e-06	6.072161734117282e-07	5.664330117543066e-07
