uniprot	Gene_names	GNlim_1	GNlim_2
M7WQ21	RHTO_03685	4.9572764927813785e-08	2.1360464250180733e-08
M7XN87	RHTO_03107	2.202624967680746e-07	1.5134177411438156e-07
M7XKW9	RHTO_02409	3.152778368642331e-08	1.5269983013993777e-08
M7WVU2	RHTO_00955	2.1811828007834547e-08	2.7675419200206874e-08
M7WMM0	RHTO_01389	4.033193301294278e-09	9.04747126739438e-09
M7X0N9	RHTO_06724	8.309120909642124e-09	1.62640644708727e-08
M7XGD0	RHTO_05140	2.0563355424943993e-08	1.4460236399119702e-08
M7WV71	RHTO_04671	6.551926604572765e-08	1.4320873415439058e-07
M7XT38	RHTO_07127	3.0620610960376573e-07	1.622339542343894e-07
M7WPT4	RHTO_03869	2.8243705361649073e-07	2.545481962327745e-07
M7WZT2	RHTO_07325	1.7181832043541735e-07	
M7WMZ5	RHTO_04447		
M7WQ32	RHTO_03783	7.163366036191353e-07	4.912189644290923e-07
M7WN92	RHTO_04482		
M7X4E5	RHTO_02924	7.619363537573685e-08	5.279278779154925e-08
M7XBS7	RHTO_02085	3.774775046785718e-07	3.351328413998698e-07
M7WXE2	RHTO_08079	8.726041261097772e-08	7.110758469780904e-08
M7XK08	RHTO_06198	3.000767143349185e-08	2.3728015575142254e-08
M7X558	RHTO_03200		9.821060186114832e-09
M7XLZ5	RHTO_02069	4.465144015062229e-08	3.128401113512217e-08
M7X5X5	RHTO_05241	8.192488520068072e-07	4.072787434357332e-07
M7WMC3	RHTO_01717	3.585490678061638e-08	3.1812739736906655e-08
M7X8X2	RHTO_03668	4.1322286855248455e-08	3.215786033112021e-08
M7XZ62	RHTO_00031		4.535439040479463e-08
M7XUY3	RHTO_06062	1.2344397591340028e-08	1.2305475846556729e-08
M7XYX4	RHTO_03242	2.5588840480221406e-08	2.042751361289052e-08
M7XFM3	RHTO_05496	2.673211631444852e-07	2.0042056592726815e-07
M7WMT3	RHTO_04564	9.552923571502486e-09	7.727935033391404e-09
M7WVF1	RHTO_01286	1.0954437162893282e-07	1.233121287853214e-07
M7WMX0	RHTO_05137		9.095994375773318e-08
M7X4S8	RHTO_03059	1.049869671176485e-07	9.366714903974216e-08
M7WXG9	RHTO_03035	2.3434735094703812e-08	1.706013700906844e-08
M7WJW5	RHTO_06474	9.850882249471468e-08	8.049513875238283e-08
M7WP65	RHTO_03889	1.0874573551463058e-08	
M7XUD1	RHTO_06902	3.3467352690726885e-07	3.3648582318307405e-07
M7WVP9	RHTO_04852		1.7357783340734805e-08
M7WK40	RHTO_02473	3.4524321867675896e-07	4.461358012437046e-07
M7WXK9	RHTO_08149	4.111127969559226e-08	1.7919170569708025e-08
M7X443	RHTO_05055		1.434914468563914e-07
M7WP02	RHTO_04063	3.388396786555086e-08	3.903351655119817e-08
M7X6N6	RHTO_04521	2.2760132129281758e-08	1.761604325832475e-08
M7WUB9	RHTO_01726		
M7WGN8	RHTO_04137	6.007777319121646e-07	6.268199597861977e-07
M7XI06	RHTO_07268	1.6630443694602823e-08	1.1698367335201579e-08
M7WJV8	RHTO_06675	4.852878848174215e-07	4.7103198291858404e-07
M7X3G4	RHTO_05041	1.866856985290402e-08	2.8878114500986758e-08
M7XMB6	RHTO_02781	6.08894992241396e-07	5.625178827692878e-07
M7WM81	RHTO_05314	9.34125746341468e-08	8.227911312298254e-08
M7XVC8	RHTO_06202		
M7X136	RHTO_06854		
M7WWX2	RHTO_07949	2.084291069150579e-08	2.2240809448520035e-08
M7XE48	RHTO_01309	1.0522997092164195e-07	9.474427513661148e-08
M7XPP0	RHTO_00312	3.9199017200597567e-08	2.1153712723226585e-08
M7X5G0	RHTO_05477	3.0843696153786186e-09	2.362416114034693e-09
M7WM58	RHTO_05498	1.688791598207107e-08	8.01967284777113e-09
M7XG78	RHTO_07724	2.061137126868741e-07	2.1749420596309767e-07
M7WMC6	RHTO_05377		
M7WZ30	RHTO_07442	4.709232867133161e-09	4.379951484758915e-09
M7WM91	RHTO_05324	1.0826394440015643e-07	7.919801682751184e-08
M7WRN5	RHTO_02654	1.4730575930157262e-07	1.78819533587699e-07
M7XLU4	RHTO_02029	8.905555403768065e-08	4.318918522838648e-08
M7XHD7	RHTO_07626	5.8341074581756386e-08	5.3330568013560234e-08
M7WK61	RHTO_02183	2.3157131899305305e-07	2.466189915209171e-07
M7WVN3	RHTO_01130		5.229628620794772e-07
M7X5M4	RHTO_05351	4.52271193904368e-08	3.43172818004968e-08
M7WNC7	RHTO_04341	8.54452398159855e-09	8.283432628417664e-09
M7WSV0	RHTO_02292	1.5985080190052981e-07	9.078881732279672e-08
M7WXP2	RHTO_07983	5.531196319156663e-07	5.453074409314644e-07
M7XM58	RHTO_02730	4.28867625454543e-08	
M7X7V7	RHTO_00603		
M7WUA7	RHTO_01716	3.367532555613756e-07	1.7194184420646993e-07
M7WJE8	RHTO_06635	1.1905226272768304e-07	2.627770799209682e-09
M7X7U5	RHTO_04011	3.405269862363807e-08	3.227249321449596e-08
M7WZ12	RHTO_07427	3.691176945259201e-08	3.028616699143124e-08
M7XFM1	RHTO_07987	1.9594240293189748e-08	
M7X4T6	RHTO_03069	3.972684217127038e-09	3.9880678783619e-09
M7X6H5	RHTO_00108	9.185550874401497e-09	7.707570928330416e-09
M7X4P1	RHTO_05742		5.926299596636512e-09
M7WX56	RHTO_02930		3.133103059919369e-08
M7WZC2	RHTO_07522	6.08623184797213e-08	
M7WNH2	RHTO_04141	8.182690662716479e-09	6.9532133622342995e-09
M7XD67	RHTO_06683	2.8780771277774722e-06	5.647027533838493e-06
M7WLZ2	RHTO_01587	2.03829243246882e-08	1.3709085050622833e-08
M7WNJ0	RHTO_00861	1.691714116978948e-07	1.5151588399951353e-07
M7XBC2	RHTO_02267	2.708885750457342e-08	5.216207220531816e-09
M7WIC9	RHTO_03483		
M7WL92	RHTO_02108	4.585901112310205e-08	8.115905097225381e-08
M7XIL3	RHTO_06778		7.87773550380992e-08
M7WL77	RHTO_05862	1.21022590399389e-07	2.0789109680275718e-07
M7WHN1	RHTO_03785	3.6916483163062144e-08	3.381607218723168e-08
M7WYX7	RHTO_00255	2.4401177388084544e-08	9.653232476722215e-09
M7XKE2	RHTO_06338	4.0265945121826026e-08	1.077190433599957e-07
M7WDI9	RHTO_05874	1.4441731186355287e-08	1.1830603297403503e-08
M7WSV8	RHTO_02153	3.6806150953862237e-07	3.3279247424823564e-07
M7XGJ1	RHTO_07865	6.206729148590898e-08	6.310231114526579e-08
M7XH40	MRI1	1.267585773176209e-07	1.5620109068406407e-07
M7WXP1	RHTO_03105		
M7X234	RHTO_06169	5.050092397388361e-08	4.105314092016494e-08
M7WLQ6	RHTO_05690	8.863947211899184e-09	7.948988328609842e-09
M7XTG0	RHTO_07242	1.1325581870516475e-08	8.113632165119388e-09
M7XXG1	RHTO_02679	5.985513101271073e-07	
M7XDP6	RHTO_01154	8.24885762122902e-08	4.7534550615534585e-08
M7X3K3	RHTO_06591	1.0895264146369804e-08	
M7WMJ9	RHTO_05248	6.823679722173505e-08	8.869611843629678e-08
M7XTD0	RHTO_07222	4.3710771901173225e-08	3.581828595592802e-08
M7XJV9	RHTO_03367	1.39535506429823e-06	
M7XPT0	RHTO_00357	5.972934396315595e-08	4.353488447911785e-08
M7XJN4	RHTO_03609	7.050825010166345e-08	8.315687230768964e-08
M7WP55	RHTO_04128	1.6703651398224166e-07	
M7XZL2	RHTO_00186	7.150425155140146e-09	5.523089342382848e-09
M7XQ08	RHTO_00442	2.1441221422713788e-07	7.694721773992369e-08
M7XIE3	RHTO_06713	9.0868667687043e-08	6.980433904376281e-08
M7XA05	RHTO_02517		
M7XKN4	RHTO_02661	3.4148167881389396e-07	2.539751673026883e-07
M7X2H9	RHTO_04715	2.4862008243303475e-08	2.0290207251433672e-08
M7WFX0	RHTO_04494	2.0626201135495956e-08	1.4626927771470605e-08
M7XGP3	RHTO_07915		
M7XIC1	RHTO_03942	1.9175091224235092e-08	1.610247980528598e-08
M7WN88	RHTO_04477	5.848208656057648e-09	5.965248089483291e-09
M7WZF0	RHTO_00455	3.355735561674955e-07	3.84887618813619e-07
M7WNQ0	RHTO_04206	2.0248475649109223e-08	1.9563024223553696e-08
M7WID5	RHTO_03493	2.1477079376850998e-07	1.8001575615793456e-07
M7WNY6	RHTO_04043		2.1245913478218174e-07
M7WQ83	RHTO_08040	8.120948712694622e-08	5.714000068363986e-08
M7WJQ2	RHTO_02660	5.729615091625941e-09	5.023123742076484e-09
M7XFC3	RHTO_05545	5.358223586615329e-08	3.466104037895199e-07
M7WD18	RHTO_06492	3.0453564334125763e-07	2.5786785909903513e-07
M7Y0H1	RHTO_00506	3.049999815517369e-08	
M7WR32	RHTO_03571	2.4434277295432722e-08	2.138637067211171e-08
M7WUE7	RHTO_06211	7.173997854993374e-08	4.554937683329752e-08
M7WKU2	RHTO_05759	4.303474164022604e-07	3.804550420711685e-07
M7X3X1	RHTO_04965	1.8166778686136623e-07	1.4060490824828803e-07
M7XE90	RHTO_05969	2.0224190760370944e-07	2.0627369762310456e-07
M7WZE5	RHTO_00450	1.5223776041914151e-07	1.4535952829780162e-07
M7XLV1	RHTO_02034	5.1058059322657516e-08	4.4370871126163773e-08
M7WNA7	RHTO_04502	1.055987372061117e-08	7.86159797433123e-09
M7WH84	RHTO_04104		
M7XFK1	RHTO_07967	2.521775649642997e-06	
M7WTJ7	RHTO_02071	7.389247431574742e-07	4.987531442173471e-07
M7XCA3	RHTO_01865	1.4119313265364812e-08	1.0797295954617976e-08
M7WE46	RHTO_05622	4.512464518951507e-08	4.1050625788272e-08
M7WVP2	RHTO_04841	6.507431037074475e-08	6.792887688220034e-08
M7WNH9	RHTO_01312	3.984563709317257e-09	4.95118717732995e-09
M7XFN1	RHTO_05506	4.103896762756268e-08	5.40372320778501e-08
M7X5P9	RHTO_05376	3.640102244847187e-07	2.7473574981315647e-07
M7XKT1	RHTO_02357	1.3189436828964934e-07	1.042334402255014e-07
M7X1V2	RHTO_06280	2.1330747952448993e-08	1.71136727091227e-08
M7XZX7	RHTO_00321	3.283633233104548e-08	1.6511638913699962e-08
M7WGB6	RHTO_04473		
M7WXF9	RHTO_08089		2.20504294079018e-07
M7WSN0	RHTO_07316	5.053519059998801e-09	3.3599966260582206e-09
M7XHN7	RHTO_07148	1.1332371534833495e-08	
M7XQ42	RHTO_01072		2.9854390779105107e-07
M7WNP6	RHTO_04202	1.1705615162574612e-07	9.987996159937071e-08
M7WGH2	RHTO_04306	8.336794600129937e-08	
M7WU29	RHTO_01641	2.3704545272885956e-07	2.6029682552190517e-07
M7WVZ9	RHTO_01015	1.0981828123739185e-07	1.3943235591802041e-07
M7XMY0	RHTO_01608	1.8294143477416261e-06	1.1903200458541567e-06
M7WWH7	RHTO_00735	2.1238844094522265e-08	2.317097077106255e-08
M7X4R8	RHTO_03049		7.443863548255814e-07
M7WI85	RHTO_03736	2.072146792409314e-07	1.668499950097378e-07
M7X1U9	RHTO_06275	5.577605553059527e-07	4.616587403719719e-07
M7WY30	RHTO_08088	1.2640182783148333e-07	1.1705713728518888e-07
M7WYM6	RHTO_07523	1.1788695886100147e-07	8.415523089024321e-08
M7X5V6	RHTO_05431	1.2276946785255015e-07	8.785870585905743e-08
M7WTW7	RHTO_01781	2.335003430024665e-08	
M7X238	RHTO_06385	3.139666750797377e-07	3.060542654841445e-07
M7XNY4	RHTO_00052	1.0440325736957926e-08	5.858863408735797e-09
M7XY18	RHTO_02911	8.824263836409289e-08	1.236169187577999e-07
M7WXQ8	RHTO_03125		
M7WPC2	RHTO_00671	1.1167788845758768e-07	
M7WD99	RHTO_06415	1.3940542372062007e-06	9.613204622748555e-07
M7WNI4	RHTO_04401	1.221189511448376e-08	8.968814877531096e-09
M7XZA9	RHTO_00086	4.0687790424979795e-08	2.9323801914763724e-08
M7X680	RHTO_05126		
M7WUX2	RHTO_01518		
M7XDT7	RHTO_06544	1.8174160571187962e-08	1.4691506946828046e-08
M7X597	RHTO_05581		9.120206214743036e-09
M7XHX2	RHTO_07238	3.272940438420057e-07	2.545336650426331e-07
M7WK67	RHTO_02144	5.884638402540216e-08	2.1115782809007966e-08
M7WQA8	RHTO_03868		
M7WUC2	RHTO_01550	1.2440061599093938e-07	9.174003869278972e-08
M7WNT9	RHTO_04294	5.326049152176432e-08	3.7879835790528176e-08
M7X3J6	RHTO_05081	1.9892901645236427e-07	1.8019832336890245e-07
M7WNB2	RHTO_04507	2.797572668882777e-08	
M7WV13	RHTO_04610		
M7XBM0	RHTO_02030	8.449234492839829e-09	6.362158328614419e-09
M7X7D5	RHTO_00428	7.001208769209806e-08	7.431343309405963e-08
M7XPL5	RHTO_00907		1.2336944544397901e-07
M7X719	RHTO_04475	7.23276218941624e-08	1.2647308561232654e-07
M7X0S0	RHTO_06754		8.304965552188333e-08
M7XKI2	RHTO_06383	4.244425851318832e-08	2.5679534391807305e-08
M7XSS5	RHTO_07600	4.080933466026594e-07	2.608221671975518e-07
M7XBZ9	RHTO_01745		
M7WTX9	RHTO_01796	2.2511352591064264e-08	1.674833265579014e-08
M7XNU1	RHTO_00012		5.738879415829447e-07
M7X755	RHTO_04283	8.805915887800216e-07	7.506305474161222e-07
M7X798	RHTO_04324	1.9937840609118536e-07	1.301900592188845e-07
M7XHM9	RHTO_07138	4.129698175951197e-09	3.2938519172436357e-09
M7X4B1	RHTO_02676	1.8638959428990986e-08	1.085907491158159e-08
M7X570	RHTO_03215	1.2466024983289036e-07	1.508734643941517e-07
M7X7Q0	RHTO_04214	3.028963154093008e-08	2.2876379242508386e-08
M7XAM6	RHTO_02395		5.2848271548697365e-09
M7XZL4	RHTO_00191	1.980125091538097e-06	1.6602175472910397e-06
M7XLD4	RHTO_04869	4.0777757022327634e-07	3.7347216988880687e-07
M7WUA5	RHTO_01530	2.3732993611841748e-07	3.513623962178853e-07
M7X236	RHTO_06380	1.7425750324465503e-08	
M7WDD0	RHTO_05943	2.1891962227812722e-07	3.0458675544159405e-07
M7X7C4	RHTO_00413	8.373760897508638e-08	7.176757784271599e-08
M7X0H3	RHTO_06840	1.1815596146679934e-08	6.681098975631085e-09
M7WK99	RHTO_02289	3.78313280495961e-08	2.943880039445387e-08
M7WFB4	RHTO_05280	5.429059906121827e-09	3.6441541503064098e-09
M7X652	RHTO_00003		3.225460592012803e-08
M7WM94	RHTO_01687	5.5868345058181656e-08	
M7WUP7	RHTO_01423	2.1383801532252287e-07	3.3495467484718354e-07
M7WLU2	RHTO_05547	9.36471927658413e-07	
M7X422	RHTO_02818	1.784540882801136e-08	1.7892111585867445e-08
M7WPB1	RHTO_00656	4.263212132246497e-08	
M7X3S8	RHTO_04915	3.4034628185358444e-08	2.138524143421568e-08
M7WME9	RHTO_05402	1.6895796827042703e-07	1.144072115934005e-07
M7XKE4	RHTO_02586	6.879400868681396e-08	6.096939337531219e-08
M7WR24	RHTO_03561	1.566596276473489e-08	1.4956738010263014e-08
M7XE43	RHTO_01304	4.2426012395010747e-07	3.8432184954178877e-07
M7XKD7	RHTO_06333	1.3463588995166072e-07	9.796563775147033e-08
M7XYF1	RHTO_03041		1.2617624724999397e-07
M7WMI2	RHTO_05437	1.955256262202586e-09	1.6004672561682582e-09
M7XBF2	RHTO_01964	8.977205320148696e-09	5.236346659539206e-09
M7WWG5	RHTO_02673	2.3205511376564947e-08	2.433608230326549e-08
M7WTH5	RHTO_06931	1.3563588663787766e-07	1.396366046946617e-07
M7X1G6	RHTO_07004	2.1401036331716395e-08	1.5809900875459563e-08
M7WUD2	RHTO_06196	1.9235115521613818e-08	1.4482445392913673e-08
M7X429	RHTO_05040	8.154334873153729e-08	6.90389515179273e-08
M7WLI1	RHTO_05489		4.0800664073813576e-08
M7WTB9	RHTO_06861	6.614716594278525e-08	5.1235532358254404e-08
M7XPT4	RHTO_00362	1.309514651834013e-07	2.0584176390065814e-07
M7X2S8	RHTO_04810		1.2788302783941704e-07
M7X370	RHTO_04739		
M7X6U1	RHTO_04400	2.5070298905806996e-07	1.620100887566388e-07
M7XFG9	RHTO_05605		
M7WVM6	RHTO_01119		5.654889875377224e-09
M7XDT6	RHTO_01199	5.944795124038899e-07	
M7WJU6	RHTO_06665	9.183290958860717e-09	7.188167326357564e-09
M7X6N3	RHTO_04516	6.321804851545276e-07	6.953573820443048e-07
M7XV31	RHTO_06107		
M7WRP7	RHTO_02508	2.8995574300929073e-07	1.4722349803812157e-07
M7XEC6	RHTO_00928	7.560397289546191e-08	5.535152474460384e-08
M7WKD9	RHTO_06566		
M7X874	RHTO_03907	4.7580341249613224e-07	3.6214379008045036e-07
M7XFE5	RHTO_05575	4.603279696204881e-09	
M7XCZ0	RHTO_01714	3.776165258090812e-08	
M7WJU0	RHTO_06521	4.610331029481202e-08	3.873188032057517e-08
M7WPJ9	RHTO_04062		
M7XN88	RHTO_01718	6.211254065599265e-08	3.819124174036238e-08
M7X0Q4	RHTO_06940	1.8375201502816266e-08	1.4490312645666572e-08
M7XM87	RHTO_02755	1.7118969989333482e-07	1.8726498307250797e-07
M7WP31	RHTO_04098	1.1438502069365836e-07	8.88705070894457e-08
M7XFB1	RHTO_05713	8.058987369913571e-08	7.27670911764531e-08
M7Y024	RHTO_00371		2.7320047788167143e-07
M7X534	RHTO_02933	8.050345820239086e-08	4.609323811606374e-08
M7X9F0	RHTO_03555	3.4686868687811207e-09	2.1965046210781273e-09
M7WWX0	RHTO_01089	3.7847558288474435e-08	3.3034554568701025e-08
M7X3Z6	RHTO_04995	1.7121654755444142e-07	
M7X5D3	RHTO_03013	1.8525313323949868e-08	1.690647075440057e-08
M7X431	RHTO_05950	1.18258670725773e-08	
M7X6H9	RHTO_05201	4.685490518808605e-09	
M7WUT3	RHTO_01473	6.965108731710101e-09	
M7X3K9	RHTO_06596	2.2374493180587743e-08	2.2332462880876787e-08
M7WQQ8	RHTO_03330	4.210730769945514e-09	
M7WI15	RHTO_03661		
M7WV72	RHTO_01206		1.6106486866640325e-08
M7XQI7	RHTO_00752	6.460659835108976e-08	4.5948517384732296e-08
M7WRP2	RHTO_07559	1.0513890792634131e-07	
M7X8F9	RHTO_03998		
M7WVX9	RHTO_01225	1.0060782430069651e-08	9.709145297601308e-09
M7XKA1	RHTO_02546	1.8609789548502685e-08	3.302971907179042e-08
M7WPQ4	RHTO_00806	7.160759810501406e-08	
M7X2N8	RHTO_06369	3.733076159339049e-08	
M7XQQ3	RHTO_00827	1.9175380336965373e-08	
M7WN39	RHTO_05182	2.8848996126915332e-08	3.287224281189383e-08
M7X4Z9	RHTO_03139	2.248171006093089e-08	
M7XTQ6	RHTO_07347	1.6561755219402905e-08	1.831859811477697e-08
M7WY94	RHTO_07403	6.677166914100285e-08	5.0272858544127795e-08
M7WL39	RHTO_02073		5.719192697828908e-08
M7WWQ6	RHTO_02774	7.955362186341582e-08	4.25955075295997e-08
M7X3R2	RHTO_06499	2.2053289495263287e-06	
M7X3A3	RHTO_04769		
M7WF93	RHTO_05260	1.6125126244822255e-09	1.1250389067242264e-09
M7WTX5	RHTO_01591	1.498792569585799e-07	1.0448482216546652e-07
M7XMA5	RHTO_02771		4.821687422718792e-07
M7WXB4	RHTO_02970	3.800384090052857e-08	
M7WHX9	RHTO_03625	1.0563758101899363e-07	6.308723588134247e-08
M7XU04	RHTO_06767	6.274942350275974e-08	6.225157825157479e-08
M7WT16	RHTO_02162	6.752895011417596e-08	5.98627823028908e-08
M7XY34	RHTO_02931		
M7XJS1	RHTO_03332	3.59191259856641e-08	3.034795264628143e-08
M7X528	RHTO_03170	2.515180911546521e-08	1.8934097752187628e-08
M7X4V7	RHTO_03089		4.97805798190495e-07
M7X7A3	RHTO_04329	1.516375295244873e-08	1.3031912026110643e-08
M7WNC8	TRM5	3.058963877491001e-08	4.177454109432123e-08
M7WQM0	RHTO_03714	5.799452556976473e-08	4.947076211159562e-08
M7XEZ9	RHTO_05786		
M7WGK5	RHTO_04342		
M7X8P2	RHTO_03842		2.6092599905799228e-08
M7WW17	RHTO_01260	1.8535171145541223e-07	1.2599471628479644e-07
M7WPA3	RHTO_00646	8.539997775239748e-09	6.707867722909118e-09
M7XS79	RHTO_07425	3.397728742462734e-08	
M7XD11	RHTO_01321		
M7WQM5	RHTO_03719	5.323936022928656e-09	
M7WQS7	RHTO_03360	1.0770178957962646e-07	8.162453502899362e-08
M7WQA4	RHTO_03863	5.262545857924805e-09	
M7WPK8	RHTO_00766	1.1120938225850052e-08	1.009768875022243e-08
M7XGY3	RHTO_07476	5.7443779589398454e-08	4.530412374732031e-08
M7WSF0	RHTO_02416	2.3267359063515573e-09	1.533261279402596e-09
M7WLC5	RHTO_05758	1.2773828514266365e-08	1.0934333273917176e-08
M7X3G5	RHTO_04824	3.294220353118301e-07	2.2446714684469696e-07
M7WSL9	RHTO_01941		1.29959495870325e-07
M7WUV4	RHTO_01498	1.453829177012301e-08	
M7XVN7	RHTO_06292	1.481902094875501e-06	1.2242222782397116e-06
M7WNS1	RHTO_04274	6.801625834461432e-09	5.974186923108917e-09
M7XPF1	RHTO_01308	8.731868662803616e-09	7.603451962964588e-09
M7WEJ9	RHTO_05584	1.0366039353018136e-08	9.958951517012292e-09
M7X6L8	RHTO_00143		
M7XZ28	RHTO_03297	9.668247148518412e-08	
M7X6B0	RHTO_05151		3.5319040990777786e-08
M7XRM8	RHTO_07743	1.3218047421513912e-07	1.2659471319883606e-07
M7XH45	RHTO_07541		
M7XM81	RHTO_02129	4.383678958285022e-08	
M7WT89	RHTO_06826		
M7XJE2	RHTO_03509	7.672023522196114e-08	5.063403829180985e-08
M7WS62	RHTO_02334	5.096532476480162e-08	4.244418256538601e-08
M7X004	RHTO_07164		
M7WD07	RHTO_06553	1.3744144790407728e-06	1.2178177994200387e-06
M7WXV8	RHTO_07786		3.9268119130486974e-08
M7WTJ4	RHTO_01867		
M7XL01	RHTO_02449	2.8481497608927745e-09	
M7XGQ8	RHTO_04490		
M7WWM4	RHTO_00785	7.004801230688101e-07	4.4172645463744245e-07
M7WY84	RHTO_08148	1.9981079282532175e-06	1.9562228944077433e-06
M7WX04	RHTO_07979		
M7WDQ9	RHTO_05804	4.736876977087378e-08	3.6074302903536715e-08
M7WQK5	RHTO_08155		
M7X591	RHTO_02968	6.168768390860077e-08	
M7XL62	RHTO_04798	1.6897391649342107e-06	1.3634922009571346e-06
M7XNL4	RHTO_01405	4.288943082294881e-08	2.989585476700163e-08
M7XH17	RHTO_04434	5.979440706605231e-08	
M7XKI6	RHTO_06388	1.5131284614695595e-07	6.846462744203993e-08
M7WYV6	RHTO_00230		
M7XZV8	RHTO_00301	9.911428525893874e-08	7.376301668276135e-08
M7Y028	RHTO_00376		
M7XBY2	RHTO_02130		1.0814161393108744e-08
M7XWU2	RHTO_04898		
M7XN22	RHTO_03028	2.1602836725963404e-08	1.6629919148284696e-08
M7WMS7	RHTO_05313	4.551095038964111e-08	
M7XFU7	RHTO_08062	1.3459671403971664e-08	
M7XDJ0	RHTO_01521	4.5318406096176033e-07	3.443830660857578e-07
M7X364	RHTO_06689	6.487262183837553e-09	
M7WMY9	RHTO_04442	1.839264331469669e-08	1.814580561318431e-08
M7WFI6	RHTO_05129	2.2166687610900923e-08	3.0523512066383037e-08
M7X9H5	RHTO_03595	5.652140409815975e-07	
M7WNR6	RHTO_04221	1.68582200643208e-08	
M7WF64	RHTO_05439	4.3593168019072885e-08	2.2829054915792044e-08
M7XGN6	RHTO_05220	2.0081193589277428e-08	1.7916001229890152e-08
M7WXN8	RHTO_07701	1.842248429190841e-08	1.2568495363072056e-08
M7WT53	RHTO_01945	1.62963932199804e-08	8.639459028658504e-09
M7WTX2	RHTO_01786	9.918309793467344e-08	8.982429877058734e-08
M7Y0C4	RHTO_00461	1.952639980173802e-07	1.5492248536550716e-07
M7XH78	RHTO_04282	2.030493290621897e-07	2.0654292978212903e-07
M7X1K7	RHTO_06195	1.9153289312490693e-08	
M7XNK5	RHTO_01395	2.5872304807440238e-08	1.1521627658825248e-08
M7WVA4	RHTO_01241	1.0905793600288453e-07	1.2424438998719958e-07
M7WMG6	RHTO_01349	3.325246288467457e-08	2.925553400867853e-08
M7WPJ4	RHTO_00751	5.0577820761773284e-08	4.6961940775998205e-08
M7XG24	RHTO_08142	2.355087106250666e-09	7.52787461510008e-10
M7XEA7	RHTO_00908		1.656758726347991e-08
M7WW05	RHTO_01250		3.1652633326122034e-10
M7WQ11	RHTO_04004	6.636897446422751e-09	4.6644289162131245e-09
M7XXY0	RHTO_02865		
M7XKW7	RHTO_02404	6.153268708750412e-08	4.1103720775296515e-08
M7WVM0	RHTO_04821		
M7WXN3	RHTO_07696	3.801187120224219e-07	2.573487888051549e-07
M7X100	RHTO_07050		2.273753956080932e-08
M7XMT4	RHTO_01553	3.978804428285757e-08	
M7XH64	RHTO_04262		1.158793230337004e-07
M7XFL2	RHTO_07977	6.196255740679553e-07	3.836982958040956e-07
M7XLF7	RHTO_04894	9.074025129917401e-09	
M7X486	LSM1	2.1715841033069159e-07	1.7731411400129862e-07
M7WUN9	RHTO_06301	8.670531349150754e-09	
M7WKH9	RHTO_05808	1.2153524615127615e-08	8.25693251435642e-09
M7WXW6	RHTO_08048	4.646482758787438e-08	
M7XKX8	RHTO_02419	9.848318836117492e-09	8.703055160609962e-09
M7WXT4	RHTO_08018		
M7X8W9	RHTO_03663	4.802596440233649e-08	1.5978141921198472e-07
M7X5H8	RHTO_03073	1.5187025429644033e-08	1.2078195357550085e-08
M7XIT8	RHTO_03626	1.2383092779755332e-07	8.171144490802643e-08
M7XKL7	RHTO_04602		1.0974178552296236e-08
M7X5F2	RHTO_05467	1.0405199781993448e-08	7.881066657520258e-09
M7XQ03	RHTO_00437	1.0376862745686394e-07	8.532678799381019e-08
M7XX22	RHTO_04968	9.137707517435996e-08	8.663366211402375e-08
M7WWK0	RHTO_00760	3.522841227562874e-08	1.6487972735895828e-08
M7XIV8	RHTO_06873	6.226694646056892e-08	5.1377427811360497e-08
M7X5C8	RHTO_03008	4.3918968656465054e-08	3.519578840958281e-08
M7WE21	RHTO_05770		4.5560068716622425e-08
M7XQ80	RHTO_00637	1.0098526631082446e-07	8.001393604929987e-08
M7XRB9	RHTO_08096	3.1202409904218606e-07	2.661056562888193e-07
M7WFW6	RHTO_04489	8.002315121596108e-08	7.579207269431535e-08
M7WWZ0	RHTO_00639	3.386184983653002e-08	2.75346291225356e-08
M7X188	RHTO_06085	7.897748836540838e-08	5.1089610600226364e-08
M7WGT6	RHTO_04192	7.945881218398828e-09	
M7XPF7	RHTO_01314	1.9385739011526422e-07	1.4876108840151044e-07
M7X1K6	RHTO_07054	5.151947027988336e-09	3.712082336526001e-09
M7WQF4	RHTO_08090	1.2261348932788108e-08	1.0567362402593536e-08
M7XWA3	RHTO_04707		8.000222338325846e-08
M7WSM9	RHTO_01951		
M7WQ05	RHTO_03670	7.01629881945928e-09	
M7XS69	RHTO_07415	8.065442883208659e-07	6.888232265695716e-07
M7WMN0	RHTO_01404	1.5450474861213746e-08	
M7WLH2	RHTO_01813	5.527542856850785e-09	1.4665329346147121e-08
M7Y0J9	RHTO_00531	2.636512242221461e-07	2.1644777043870496e-07
M7WPV3	RHTO_03939		
M7WCI7	RHTO_06701	2.7195736385223403e-06	
M7WUI1	RHTO_01368		
M7XFB7	COQ3		7.250513940898314e-08
M7X4L0	RHTO_02782		
M7WNM0	RHTO_04441		6.197357546867019e-08
M7WMV8	RHTO_04402	3.955791969641326e-09	4.588365878497602e-09
M7XFH6	RHTO_05615		
M7XUI5	RHTO_06962	1.1644395806298859e-07	1.0355856674134164e-07
M7WQR8	RHTO_07757	7.878557423099265e-08	3.759254991534528e-08
M7WKK0	RHTO_02323	2.997299671425715e-07	2.0726839994287162e-07
M7XQ86	RHTO_00642		4.112081717242492e-09
