uniprot	Gene_names	XNlim_1	XNlim_2
M7WWH8	RHTO_02688	2.89999708161841e-09	2.8579525718627674e-09
M7WHZ3	RHTO_03640		1.8863184196401e-08
M7WUJ1	RHTO_01620		3.594713727621551e-08
M7XEG7	RHTO_00968		9.029375455875472e-10
M7WK09	RHTO_02433		7.890634731557986e-09
M7XQ60	RHTO_00487		1.670566027025928e-08
M7WRS9	RHTO_02366		
M7WQD5	SPB1	9.562726384747207e-10	
M7WYB3	RHTO_00045		8.208814463219788e-09
M7WXN6	RHTO_07978	3.924110887605315e-09	2.760266956869897e-09
M7WJD0	RHTO_02545		
M7WHQ7	RHTO_03810		1.0050231287476156e-08
M7X4G5	RHTO_05811		1.851173225084862e-08
M7XDP8	RHTO_06595	1.2383582994256888e-08	8.352039691385993e-09
M7XFN2	RHTO_07997	3.5062207933961554e-09	
M7XX08	RHTO_04948		
M7WNV8	RHTO_04013		
M7XTA7	RHTO_07197		
M7X574	MCM7		
M7WET9	RHTO_05510		3.1313598549974313e-09
M7WR64	RHTO_02513		
M7WDR6	RHTO_05814		1.3849300620909115e-08
M7WKB3	RHTO_02258		1.8379944964086512e-09
M7XHQ8	RHTO_07168		7.261132721408456e-10
M7XY56	RHTO_02951	2.683370657568719e-09	
M7WSU1	RHTO_07371		3.035494014071506e-09
M7XCE4	RHTO_01905		
M7WWA6	RHTO_05057	2.9873675399496847e-09	
M7XMR5	RHTO_01533		2.7300912297757872e-09
M7XDP2	RHTO_01149	9.035107128455182e-09	3.931214832284104e-09
M7XU83	RHTO_06842		
M7XGD3	RHTO_07794	4.7400778335052755e-09	9.852015086299673e-09
M7XMD1	RHTO_02796	3.6124871825917898e-09	9.624700264245809e-10
M7WLV1	RHTO_05403		2.3162811011990777e-08
M7X5K8	RHTO_00049		
M7WTK0	RHTO_06961		
M7XFC8	RHTO_00823		5.003396737582908e-09
M7XEV3	RHTO_00638		7.250892469704273e-10
M7XK47	RHTO_02491		
M7XRV0	RHTO_07823		
M7WL60	RHTO_05842		1.1968002708633313e-08
M7X356	RHTO_04911	4.014522723985683e-09	
M7WQL6	RHTO_03592		1.6768814107297885e-08
M7WST3	RHTO_02002		
M7WW56	RHTO_01070		5.207977026381172e-09
M7WX38	RHTO_00699		
M7WM33	RHTO_01627		
M7WFJ5	RHTO_05139		
M7WXI9	RHTO_08124		6.526059779897727e-09
M7X741	RHTO_00313		7.945828621306661e-09
M7WHA3	RHTO_04129		5.279978437028126e-08
M7XJI9	RHTO_06063		8.424086772859611e-09
M7WJQ9	RHTO_02665		
M7WMP7	RHTO_04518		
M7XE17	RHTO_01279		
M7X2U1	RHTO_04820		1.3928639543359694e-08
M7WV89	RHTO_01397		
M7XLJ9	RHTO_04929		
M7XK78	RHTO_02526		
M7WPS3	RHTO_00821	2.895073018169102e-09	2.3200473624721425e-09
M7WXD9	RHTO_00814		2.9034902896953026e-08
M7XND1	RHTO_03157		
M7X212	RHTO_06350		
M7WLB6	RHTO_05583	1.8869208054207443e-09	2.8488739754132027e-09
M7X3T4	RHTO_06529		8.402497971307217e-08
M7WQY8	RHTO_03521		
M7XF28	RHTO_00718		1.0083533696150538e-09
M7WKE4	RHTO_05923		7.767311889941427e-09
M7WU64	RHTO_01676		
M7X132	RHTO_06030		
M7XXE3	RHTO_05113	8.285082188894102e-09	
M7XQA1	RHTO_00522		8.25584197642669e-09
M7XPB2	RHTO_01263		2.153311850162536e-08
M7XU75	RHTO_06832		
M7WGR5	RHTO_04167		
M7WU35	RHTO_06106		
M7WJA0	RHTO_02520		
M7XXY5	RHTO_02871		
M7WTH6	RHTO_02051		1.058023072363304e-08
M7XLU3	RHTO_05059	1.3047384908642675e-08	
M7WS57	RHTO_07131		
M7WGE2	RHTO_04276		
M7WWD9	RHTO_00690		3.771459809506755e-09
M7XDZ2	RHTO_01254		4.00270419865196e-09
M7WRQ7	RHTO_02523		
M7WTV9	RHTO_06031	5.424084897426583e-09	4.02318169789284e-09
M7X0A4	RHTO_07274		
M7WN18	RHTO_04472	1.3711156333960494e-09	2.4116393050574806e-09
M7WL45	RHTO_05827		
M7XLZ2	RHTO_05114		2.8620150997569893e-09
M7WK43	RHTO_02478		1.867192451799373e-08
M7WUP0	RHTO_01413		3.3380031594644524e-08
M7Y0H8	RHTO_00511		
M7WPA7	RHTO_00651		
M7X532	RHTO_03175		
M7WIZ3	RHTO_03396		3.561181300474467e-08
M7WNN4	RHTO_04191		4.72631501610049e-09
M7XPU4	RHTO_00372		3.3705643314959396e-09
M7WUN5	RHTO_01403		
M7WUY5	RHTO_01100		
M7XUL2	RHTO_06992		
M7WUS3	RHTO_01458		
M7XDL7	RHTO_06575		
M7XGL7	RHTO_05195		1.4272518331800383e-08
M7WVZ6	RHTO_01010		
M7WR87	RHTO_07414		
M7XK76	RHTO_06253	2.1525914196602312e-08	
M7WKL0	RHTO_05833		
M7WSS5	RHTO_01997		1.5828140149568946e-07
M7WYN8	RHTO_07840		
M7XXP6	RHTO_02770		2.0543299231790924e-09
M7WWR8	LSM8		
M7X156	RHTO_06055		1.1408764998728535e-09
M7XAI7	RHTO_02348		
M7XSH0	RHTO_07525		
M7XZE7	RHTO_00126		
M7X4J7	RHTO_02964		1.765869196413055e-09
M7X5W1	RHTO_05436		
M7WY90	RHTO_08158		1.2402241210366715e-08
M7XP08	RHTO_01138		
M7WTA3	RHTO_01991	3.573000796384551e-09	
M7XBT5	BNA5		
M7X378	RHTO_04936	4.483320368591075e-09	
M7XR15	RHTO_08016		2.0588961698491152e-08
M7X5P3	RHTO_00079		
M7WQI1	RHTO_03547	1.1493267429377054e-09	
M7XHH9	RHTO_04143	5.405741952320784e-09	
M7XR96	RHTO_08081	5.032714471280744e-09	3.1880330029944202e-09
M7XGW7	RHTO_04374		
M7X0E5	RHTO_06805		
M7WRT4	RHTO_07584		
M7X7J9	RHTO_04169		1.403191659646267e-08
M7XAC9	RHTO_02642		
M7WXE9	RHTO_03015		
M7X3B5	RHTO_04779		2.5290778481457504e-09
M7WS16	RHTO_07076		
M7WPF2	RHTO_00706	2.5529130780732115e-09	3.1560957553840075e-09
M7WQE1	RHTO_03644		2.651609454345811e-08
M7XE11	RHTO_01274	5.891066148726845e-09	7.878840785302936e-09
M7WDG2	RHTO_05978		
M7WTC2	RHTO_02006		
M7WM34	RHTO_05269		
M7X0W0	RHTO_07005		
M7X462	RHTO_02853		
M7WLE8	RHTO_05778		
M7XW36	RHTO_04637		1.2208261436500984e-09
M7XAT0	RHTO_02465		7.971218093627001e-09
M7XCP7	RHTO_01619		
M7WV41	RHTO_04641		
M7WHW6	RHTO_03875		3.0636443862246864e-09
M7WDQ5	RHTO_05799		
M7XLQ4	RHTO_01994		
M7X5V9	RHTO_03209		7.269715181186323e-10
M7XWK0	RHTO_04812		
M7X646	RHTO_00229		
M7WUT7	RHTO_06351		
M7XPF2	RHTO_00187		5.262913264622966e-09
M7WJP0	RHTO_02650		
M7Y0B1	RHTO_00451	3.5242344539412333e-09	
M7XFN5	RHTO_05511		
M7X4J3	RHTO_05846		3.318243776867486e-08
M7WM75	RHTO_05518		
M7X4Z3	RHTO_05654	3.874922012337208e-08	
M7WMM9	RHTO_04493		4.019672037561894e-10
M7XXG5	RHTO_02684		1.7902665161967278e-09
M7XP96	RHTO_01243		
M7WLY3	GET1		1.4549803485692626e-08
M7WPH2	RHTO_03769		
M7XIS5	RHTO_06828		9.347797578433345e-09
M7WL51	RHTO_02083		1.2370905515378978e-08
M7XYY8	RHTO_03257		
M7X0Z5	RHTO_07045		
M7XG53	RHTO_07694		
M7XNQ5	RHTO_01450	2.026966356032366e-09	
M7WS22	RHTO_02477		2.7643064546314538e-08
M7XPM8	RHTO_00297		6.069494126925907e-09
M7XK28	RHTO_03437		
M7XLL9	RHTO_01958		
M7WRE9	RHTO_02579		
M7X357	RHTO_04729		
M7X865	RHTO_03897	4.138178222813537e-09	
M7XL33	RHTO_04768		
M7X899	RHTO_03933		8.69546243696682e-07
M7WRM5	RHTO_02644		
M7WXQ4	RHTO_07993		
M7X7K1	RHTO_00503		
M7WXA9	RHTO_02965		
M7WUM8	RHTO_01393		
M7WT22	RHTO_02170	7.744835273903345e-08	
M7XP81	RHTO_00137		1.2696792263498931e-08
M7WW21	RHTO_01040		
M7WNQ5	RHTO_04211		
M7XJJ1	RHTO_03564	1.8126274710179929e-09	6.161896028003298e-09
M7WZ96	RHTO_07497		1.3117101611061612e-08
M7X671	RHTO_00259		
M7XJN5	RHTO_06098	5.769974340753761e-09	2.568986629778707e-09
M7X5L9	RHTO_00059		
M7XEB9	RHTO_05875	7.008270761251792e-09	
M7XY12	RHTO_02901		
M7XG13	RHTO_08127		7.4293700167658835e-09
M7XZP9	RHTO_00241		1.9853989230759446e-08
M7WLR1	RHTO_01913		4.984485632330652e-10
M7WV18	RHTO_04615	8.629327141926102e-10	1.2655086316225185e-09
M7X5V4	RHTO_03204		
M7WR29	RHTO_03566		
M7XG16	RHTO_08132		
M7WNU2	RHTO_04241		
M7XPK9	RHTO_00902		2.8880209739771784e-10
M7WGV4	RHTO_04217		9.287137115480215e-09
M7WVA5	RHTO_04711		
M7X1W0	RHTO_06104		
M7WMW5	RHTO_05132		2.793498421294248e-08
M7X362	RHTO_04916		
M7WQ69	RHTO_03823		
M7XIA9	RHTO_03927		
M7X7W4	RHTO_04021		1.5966889422914314e-10
M7XPG8	RHTO_00212	2.3379734668720648e-09	1.788592127278339e-09
M7WUC4	RHTO_01731		
M7XUF7	RHTO_06932		
M7XB43	RHTO_02212		5.9845627021476106e-09
M7WVV8	RHTO_00970	7.520381597489447e-09	
M7XFX8	RHTO_08082		
M7X184	RHTO_06909		
M7Y058	RHTO_00406		4.901724574544869e-09
M7XGF5	RHTO_07824		
M7XF86	RHTO_00783		
M7WWT6	RHTO_01044		
M7XIP6	RHTO_03851		
M7XII3	RHTO_03771		1.9528520556565545e-08
M7X5A9	RHTO_05596		
M7X3T6	RHTO_04925		2.4735208672460353e-08
M7WV86	RHTO_04691		
M7WKP4	RHTO_06443		
M7XPL7	RHTO_00277		
M7WLS5	RHTO_01928		
M7XZR4	RHTO_00256		
M7XX30	RHTO_04978		
M7XEN6	RHTO_01028		
M7WIF6	RHTO_03523	1.393373246934197e-07	1.3177391654045166e-07
M7WTT8	RHTO_06011	2.110110935121847e-09	
M7WS58	RHTO_02180	9.470372785931624e-10	
M7WMM7	RHTO_01399		4.188528429036872e-09
M7XG46	RHTO_05281		
M7X0N1	RHTO_06910		
M7WTQ0	RHTO_01932		2.87995199455867e-08
M7XCD9	RHTO_01900		7.501592659556964e-09
M7X2Y0	RHTO_04856	5.974231722229708e-09	4.113500376468012e-09
M7X760	RHTO_04288	1.799529444706377e-08	1.763117454140569e-08
M7WYL4	RHTO_07815		
M7XP84	RHTO_01228		
M7WZW1	RHTO_07355		
M7XV57	RHTO_06132		
M7WWW3	RHTO_01079		
M7WMH8	RHTO_05183		2.1333330955407718e-09
M7XD36	RHTO_07388		
M7XMX7	RHTO_02967		
M7XXM8	RHTO_02749		
M7WDF7	RHTO_05973		
M7XND7	RHTO_03163		
M7X1K2	RHTO_07049		
M7WK77	RHTO_05987		
M7XLC1	RHTO_02195	3.1830909522026983e-10	
M7X0U7	RHTO_06990		
M7WEP6	RHTO_05465		
M7WSL4	RHTO_02486		
M7XKH0	RHTO_02606	5.35153871355106e-10	9.613086091680408e-10
M7X019	RHTO_06725		
M7WTT5	RHTO_01741		5.075648264195954e-09
M7XF35	RHTO_05643		
M7WXD6	RHTO_00809		
M7WRL0	RHTO_02629	5.183856401940345e-09	
M7WL40	RHTO_05822		
M7WR18	RHTO_03440		
M7WSM4	RHTO_02151		
M7WSY6	RHTO_06736		
M7WYY7	RHTO_07618		
M7XNF8	RHTO_03188		
M7WPQ0	RHTO_03839		2.994681063448463e-10
M7X4L4	RHTO_02787		2.540673944258281e-08
M7WSY0	RHTO_06731		
M7WSH6	RHTO_07261		
M7WKY1	RHTO_05897	4.334041494955659e-10	
M7WQH4	RHTO_03537		
M7WN22	RHTO_04250	3.735105709089246e-10	
M7X6A5	COQ6		
M7WLB0	RHTO_05743		
M7WYH7	RHTO_00105		1.6973360787128027e-09
M7XRM0	RHTO_07733		6.071828857885534e-09
M7Y005	RHTO_00351		4.385695202152433e-10
M7WTC4	RHTO_06866		1.2237504093496059e-09
M7XPC3	RHTO_01278	1.1913883360113918e-08	
M7XYB7	RHTO_02996		6.637676499515774e-10
M7XUN1	RHTO_07012		
M7XD62	RHTO_01371		6.649734947055446e-10
M7XTH0	RHTO_07252	5.18938552539446e-10	
M7WJV0	RHTO_06454		
M7WF55	RHTO_05429		
M7WSF4	RHTO_02421		
M7WIS3	RHTO_03336	2.496007711532369e-09	
M7WGD8	RHTO_04271		
M7X6J5	RHTO_05221		
M7WTZ9	RHTO_06071		
M7XJ73	RHTO_03752		
M7X4B8	RHTO_02899		
M7WV12	RHTO_01136		
M7X5N5	RHTO_05361		
M7XPZ8	RHTO_01022		
M7WQI5	RHTO_08130	2.934514450315626e-09	
M7WYW3	RHTO_07916		
M7WNV3	RHTO_04309		
M7XEJ0	RHTO_00983		
M7XIB1	RHTO_07358		
M7WRG0	RHTO_07484		
M7WZ56	RHTO_07095		
M7XI23	RHTO_04070		1.2748713298635149e-09
M7WW81	RHTO_05027		
M7XZK3	RHTO_00171	2.0866950059529854e-08	
M7XF30	RHTO_05638		
M7X4U1	RHTO_03074		
M7WM53	RHTO_01647	5.083425198128713e-09	
M7WK45	RHTO_05957		1.0942027131629779e-09
M7XKY1	RHTO_02424		1.2922010186203992e-09
M7WRI0	RHTO_02604		
M7X5E2	RHTO_03290		
M7X1Q6	RHTO_06054		
M7XDU5	RHTO_01209		8.358401363185076e-10
M7X2G8	RHTO_06279	6.677210611989699e-09	2.533265241172427e-09
M7XTK3	RHTO_07287		
M7WJV6	RHTO_02356		
M7X4W1	RHTO_05629		5.18627934087487e-09
M7WU55	RHTO_01881		
M7WVM4	RHTO_04826		
M7WNX1	RHTO_04018		
M7WJS0	RHTO_06562		
M7WN82	RHTO_01222		
M7WUP3	RHTO_06306		
M7X4Y9	RHTO_02893		
M7WRV0	RHTO_02392		
M7WNQ7	RHTO_00921		
M7WVQ9	RHTO_00925		
M7WRU9	RHTO_07599		
M7X1L6	RHTO_06205		
M7XS41	RHTO_07914		9.212701046569267e-10
M7XNG3	RHTO_03193		
M7X510	RHTO_05659		
M7WLR6	RHTO_01918		
M7WSX8	RHTO_02235		
M7XC20	RHTO_01770		
M7Y070	RHTO_00416		
M7X1W9	RHTO_06114		
M7WWG0	RHTO_00715		
M7WV59	RHTO_01191		
M7X5W2	RHTO_00144		1.4873795302618242e-09
M7XGY2	RHTO_04394		
M7WSY3	RHTO_02226		2.3484003563314013e-09
M7WXB7	RHTO_02975		
M7WWQ2	RHTO_00815	4.965982258709696e-10	
M7WQN6	RHTO_03729		9.0918784745371e-10
M7WSD2	RHTO_07216		
M7X7K5	RHTO_04174		1.0360473902814175e-09
M7WJ87	RHTO_07062		1.2254473497127106e-09
M7XBV3	RHTO_02100		4.977515174865408e-10
M7X183	RHTO_06080		
M7X714	RHTO_04469		6.054859554014946e-09
M7XTV4	RHTO_06722		2.1521862419809602e-09
M7X1T6	RHTO_06260		2.663669473647436e-08
M7X4D1	RHTO_02696		
M7WWP7	RHTO_00810		
M7WPY3	RHTO_03650	1.7888027114054145e-09	2.5924596135659364e-09
M7XN66	RHTO_03082		1.1096819674514953e-09
M7X5G1	RHTO_00009		
M7XIT3	RHTO_06838	8.85950329416017e-09	6.588139743608675e-09
M7WL54	RHTO_05681		
M7X3N4	RHTO_06535	1.7133972369173816e-09	6.878120122350265e-10
M7XMV6	RHTO_01578		
M7X140	RHTO_06859		
M7XBR9	RHTO_02075		
M7X5Z3	RHTO_05262		
M7WPP7	RHTO_04122		
M7X6T2	RHTO_00504		2.9291547347268716e-10
M7XPR1	RHTO_00337		3.733909042104546e-09
M7XKQ2	RHTO_04638		2.989762509918128e-10
M7WRA4	RHTO_02544		
M7WSB9	RHTO_02375		
M7XUN6	RHTO_07017	2.119816981550884e-10	
M7WPE1	RHTO_04012		
M7WIP0	RHTO_03311		
M7WS47	RHTO_02653		
M7WWB8	RHTO_00899		
M7WZ43	RHTO_07452	1.3406138253267235e-10	9.796875006584858e-11
M7WQU3	RHTO_03375		
M7WI75	RHTO_03726		
M7X9K9	RHTO_03323	5.106140905725698e-10	
M7WQI8	RHTO_03557		
M7XFR5	RHTO_08032		
M7WMD4	RHTO_05148		
M7WKV1	RHTO_05996		
M7X7I4	RHTO_00483		
M7XME8	RHTO_02811		
M7WKR2	RHTO_05951		4.6341022764034793e-10
M7WI39	RHTO_03686		
M7WW80	RHTO_00864		1.276922422333044e-10
M7XXR3	RHTO_02790		
M7X577	RHTO_05556		
M7XS10	RHTO_07884		
M7X430	RHTO_02827		5.068943823857392e-10
M7XLK5	RHTO_01943		
M7WTS8	RHTO_01551		
M7WMX4	RHTO_01101		
M7X6I8	RHTO_00399	1.3140045961371348e-09	
M7WK25	RHTO_06626		
M7WPY5	RHTO_03974		
M7X3I4	RHTO_05066		
M7WZS9	RHTO_00575	1.805328348062207e-08	
M7XRN9	RHTO_07758		
M7WQG6	RHTO_03527		2.659201130723157e-10
M7XC82	RHTO_01840		
M7XQ14	RHTO_01042		
M7WVT2	RHTO_04872		
M7XT57	RHTO_07147		4.7209835119490345e-09
M7XNF1	RHTO_01360	2.475015247133422e-09	
M7WM18	RHTO_01612		
M7X4Q3	RHTO_05752		
M7WXS8	RHTO_07751		
M7WS21	RHTO_02633		
M7WMH2	RHTO_05427		
M7XSL5	RHTO_07555		
M7WMF2	RHTO_01334		
M7XRH4	RHTO_08166		
M7WWW1	RHTO_02834		
M7XL31	RHTO_02484		
M7WNU3	RHTO_00956		
M7WYV1	RHTO_07906		1.3943390952096354e-09
M7XFH3	RHTO_05610		
M7WGD5	RHTO_04266		
M7X1T2	CIA1		
M7WEF8	RHTO_05539		
M7WJR4	RHTO_06552		
M7WL79	RHTO_05716		
M7XUD5	RHTO_06907		
M7WJQ5	RHTO_06537		
M7X6L1	RHTO_04486		
M7XPW7	RHTO_00402		9.762005231495872e-10
M7XGW2	RHTO_07456		2.141138233477513e-10
M7XQH4	RHTO_00737		
M7XC53	RHTO_01810		
M7WMV9	RHTO_01514		
M7WQM4	RHTO_07697		
M7XW12	RHTO_04611		
M7WZ69	RHTO_07110		
M7WIP7	RHTO_03316		
M7XDF6	RHTO_06662		1.1140370321969547e-09
M7WQC1	RHTO_03883		
M7WQ70	RHTO_03730		
M7XDN4	RHTO_06585		
M7WGI1	RHTO_04316		
M7XQE6	RHTO_00562		
M7WUH4	RHTO_01363		
M7WTZ6	RHTO_01816		
M7WTB7	RHTO_01782		
M7X944	RHTO_03748		
M7X6Q9	RHTO_00479		
M7XDV7	RHTO_06493		
M7XW45	RHTO_04647		
M7XSQ9	RHTO_07585		
M7WUS8	RHTO_01685		
M7XH55	RHTO_07551		
M7XSX7	RHTO_07670		5.155786421251032e-11
M7X2F6	RHTO_06264	2.5913373557084696e-10	
M7WUN4	RHTO_06296		1.510142243890608e-10
M7WSK5	RHTO_02283		1.4338057392722625e-09
M7X5Q7	RHTO_03153		
M7WMI8	CLP1		5.758769588011786e-10
M7WS12	RHTO_07071		
M7XDB2	RHTO_01416		
M7X9S5	RHTO_03403		
M7X6M1	RHTO_04501		
M7XL70	RHTO_02308		5.793468686383995e-11
M7XWT6	RHTO_04893		1.294133166702086e-09
M7X464	RHTO_05080		
M7WYE2	RHTO_07740		
M7WW34	RHTO_01280		
M7XMH6	RHTO_02836		
M7XXD7	RHTO_05108		2.4592528111175516e-10
M7WKM9	RHTO_05848		
M7X4G7	RHTO_02944	3.25238103899748e-11	
M7X2G3	RHTO_04700		
M7WUU0	RHTO_01483		
M7XUK3	RHTO_06982		1.6949002776299443e-11
M7WTT3	RHTO_06006		
M7XGV9	RHTO_04555		
M7WDB9	RHTO_06440		
M7XQ78	RHTO_00502		
M7X6F7	RHTO_00364		
M7X4E2	RHTO_05931	6.671330606986385e-11	
M7WR37	RHTO_03576		
M7WRT6	RHTO_02371		
M7WTG9	RHTO_02046		
M7X9Z6	RHTO_02507		
M7XK32	RHTO_03442		
M7WD39	RHTO_06517		
M7WDV9	RHTO_05859		
M7WFE5	RHTO_05310		
M7WJF6	RHTO_02570		
M7WK18	RHTO_06444		
M7WKX7	RHTO_02008		
M7WL03	RHTO_02033		
M7WM31	RHTO_05468		
M7WM96	RHTO_05329		
M7WMW7	RHTO_04412		
M7WND6	RHTO_01272		
M7WPA4	RHTO_04220		
M7WQI0	RHTO_03679		
M7WR61	RHTO_03606		
M7WR95	RHTO_03324		
M7WRT8	RHTO_02376		
M7WS45	RHTO_07116		
M7WSI5	RHTO_07271		
M7WTV4	RHTO_06026		
M7WTY0	RHTO_06051		
M7WVK2	RHTO_00880		
M7WW12	RHTO_04937		
M7WX72	RHTO_02945		
M7WYU9	RHTO_00220		
M7WYX6	TIF6		
M7WZF5	RHTO_00460		
M7X0B8	RHTO_07289		
M7X2M3	RHTO_06349		
M7X306	RHTO_04674		
M7X312	RHTO_08169		
M7X338	RHTO_04709		
M7X358	CFD1		
M7X3Y7	RHTO_04985		
M7X4A1	RHTO_05886		
M7X4J4	RHTO_02959		
M7X5H5	RHTO_05497		
M7X7L9	RHTO_04189		
M7XE34	RHTO_06411		
M7XG63	RHTO_05296		
M7XGT3	RHTO_07426		
M7XHA9	RHTO_07586		
M7XHX0	RHTO_04020		
M7XIP2	RHTO_03846		
M7XIP4	RHTO_06793		
M7XIP9	RHTO_06798		
M7XIR8	RHTO_03871		
M7XJP4	RHTO_06103		
M7XKB9	RHTO_02566		
M7XLF4	RHTO_04889		
M7XMS0	RHTO_02922		
M7XTD4	RHTO_07227		
M7XUD8	RHTO_06912		
M7XUX1	RHTO_06052		
M7XVZ2	RHTO_04591		
M7XX15	RHTO_04958		
M7XX18	RHTO_04963		
M7XYN0	RHTO_03141		
			
