uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2	Aexp_1	Aexp_2	ANlim_1	ANlim_2	GexpUrea_1	GexpUrea_2	GNlimUrea_1	GNlimUrea_2
M7XZX7	RHTO_00321	9.729003518176565e-08	8.681309103541479e-08		1.9300428423504316e-08	5.628670152328496e-08	6.979313635920433e-08	4.472224625449045e-08	3.7451809443859656e-08	8.051356549894059e-08	7.151830918875699e-08	3.6408227136735186e-08	1.830775416416931e-08
M7WGB6	RHTO_04473			1.1556447126011448e-07			2.4189689257148907e-07	5.784073683502542e-08	9.323858321635988e-08	3.098619895888472e-07	3.408935181760025e-07		
M7WXF9	RHTO_08089			3.8911412986493497e-08			1.1386826913366502e-07	7.338507260019838e-08	7.223945727600866e-08	1.8027106941371395e-07			5.576429076846362e-08
M7WSN0	RHTO_07316	8.420269776864263e-08	4.612514597051795e-08		1.8796136088994905e-08	1.9994716800901012e-08	2.85383267760237e-08	1.7670200342584583e-08	1.8309809279276568e-08		7.232001876078275e-08	1.625775035632502e-08	1.080949447226623e-08
M7XHN7	RHTO_07148	5.730252564520173e-09	3.3116977323741544e-09		1.3478926018137555e-08	2.232122999227689e-08	2.1122707901838086e-08	1.2556247087443492e-08	1.0843352628816942e-08	2.3427962385895622e-08	2.2637384303425684e-08	2.3675047018390273e-08	
M7XQ42	RHTO_01072	2.2393429539956462e-07	2.302065756337361e-07	8.814540403663477e-08	1.1509562986977436e-07	3.1983658473713924e-07	1.993865481890159e-07	1.5766854072536795e-07	1.3114151898889008e-07		4.6549697512351336e-07		8.080212307865411e-08
M7WNP6	RHTO_04202			4.173097962389189e-08	3.577181851227821e-08	1.0498091741195153e-07	1.1187117100941264e-07			1.5544868388864357e-07	1.509953267719476e-07	4.6587337726741084e-08	3.9751362389231187e-08
M7WGH2	RHTO_04306	1.6332776952664832e-07	1.69425371230386e-07			8.258978004671598e-08		6.131493072439011e-08	7.306632727960867e-08	1.3823124431407423e-07	1.426894028358167e-07	5.2656558375159486e-08	
M7WU29	RHTO_01641		3.883207055054511e-08		8.911825492344527e-08	9.299842422749971e-08	6.163892475151627e-08	4.78479680551527e-08	4.8415448113979544e-08	2.917974893821831e-07	1.491524692918762e-07	9.242448123929208e-08	1.014902365354158e-07
M7WVZ9	RHTO_01015					8.412440614095013e-08		9.704513102701813e-08	4.054664900151108e-08			2.0225994057136488e-08	2.568022346000984e-08
M7XMY0	RHTO_01608	6.585542240326431e-08	5.409696536843707e-08	1.556053961033141e-07	1.7978016423880302e-07	2.702650948000478e-07		1.3984904487482378e-07	1.6974908268700492e-07	3.030761165223204e-07		2.9801059880791697e-07	1.9390248582885e-07
M7WWH7	RHTO_00735	2.3489654252908993e-08			4.947257473291157e-08	6.465553848506821e-08	7.452592658819041e-08	6.303933551389765e-08		9.36390905948558e-08	9.37961720435667e-08	2.95480139141129e-08	3.223603712611846e-08
M7X4R8	RHTO_03049		2.0679601282900622e-07	1.1517185301923081e-07	1.2161845324091716e-07		3.5535377438708765e-07	1.766825388115908e-07	1.406273031062566e-07	2.2294425753244578e-07	1.8621259882922265e-07		2.983584424700903e-07
M7WI85	RHTO_03736	1.4413066143667844e-07	1.2706440313520312e-07		4.89264582254762e-08	1.0618871700314974e-07	1.4081330625306155e-07		4.441211746840849e-08	1.2430706358456896e-07	1.4322703013504298e-07	3.0464635220570676e-08	2.453023238095797e-08
M7X1U9	RHTO_06275				5.1542303178736015e-08	1.0083744110027993e-07	9.156473007286085e-08	8.298403367179264e-08	8.909184821936076e-08			1.0373546469389432e-07	8.586190526903589e-08
M7WY30	RHTO_08088	9.439225246860813e-08	9.720138956451361e-08		7.039251124836925e-08	1.0555615265030903e-07	1.2596441863966878e-07	6.162428603173499e-08	6.89402543926406e-08	2.095209537681834e-07	2.0036211950786874e-07	6.762844567463674e-08	6.262877986443286e-08
M7WYM6	RHTO_07523		4.4468161275828074e-08		3.0764306379756536e-08	2.683373912010008e-08		5.0058182979506474e-08			7.989088488225571e-08	4.9503560179291374e-08	3.533879893949396e-08
M7X5V6	RHTO_05431		1.48425563609065e-07		5.412012378604587e-08	1.000352522886508e-07	7.12118053055381e-08	6.631246058476635e-08	4.644314271487816e-08			7.118224495201716e-08	5.094084083786928e-08
M7WTW7	RHTO_01781	6.592453132095776e-08	3.7135986736976426e-08			6.463683802266554e-09	2.7225148706283125e-08	5.308620973608415e-09	9.805396521682544e-09	4.853904877794168e-08	4.335047769187167e-08	3.903472868518887e-08	
M7X238	RHTO_06385				2.501503724889071e-08	3.50496665758022e-08	4.615333635841822e-08	2.8120582825812128e-08	4.643426598406618e-08	9.625408783653042e-08	9.110381417409492e-08	6.621842151170885e-08	6.45496225105373e-08
M7XNY4	RHTO_00052	1.9704056137533048e-08	1.9055547147658654e-08	1.1419732005524403e-08	1.1069890905193274e-08		2.160239077298928e-08	1.770716301377198e-08	1.2284444075393662e-08	3.6409735962899264e-08	3.9971958612476675e-08	1.4467151704773937e-08	8.11862272186418e-09
M7XY18	RHTO_02911				2.0234825628980014e-08	6.650266349661682e-08	1.125828602039437e-07	7.510150595902869e-08	8.196561686835484e-08			3.6013355669377974e-08	5.045021482255207e-08
M7WXQ8	RHTO_03125						1.347758639181747e-07	9.268698962321006e-08	6.76060165887437e-08	2.1745456627286536e-07	2.170825221521578e-07		
M7WPC2	RHTO_00671				2.686238045398052e-08	5.1067735079268516e-08	6.802394956937262e-08	5.526042871280281e-08	2.9562359407326275e-08			5.969188524975981e-08	
M7WD99	RHTO_06415		3.6223992749441757e-07		1.4817631786970723e-07		1.5152831319900362e-07	1.1247327176258843e-07	1.2028213810782138e-07			1.9617394087180764e-07	1.3527882810579072e-07
M7WNI4	RHTO_04401	2.225046662818437e-08	3.5596342171389507e-08	1.2238701905028777e-08	1.383424583879548e-08	1.8551833408699107e-08	1.7020971723778716e-08	1.391746290946691e-08	1.3785273153584755e-08	3.3802751680766446e-08	3.238691172268095e-08	1.6808965289240934e-08	1.2345053453926696e-08
M7XZA9	RHTO_00086	3.377989153955378e-08	2.2016069064274636e-08	6.06130763196978e-08	5.6327386104655496e-08	3.766425181373387e-08	3.300435400478655e-08	3.823850156725516e-08	3.3504765471482245e-08	3.2946504186360064e-08	3.974864477366309e-08	7.129842977824223e-08	5.1384973472712506e-08
M7X680	RHTO_05126					3.2831874063110667e-07	2.6688710844231835e-07	8.480597686517173e-08	1.2498469693003862e-07	3.5222721856411425e-07	3.76578914204056e-07		
M7WUX2	RHTO_01518	1.0080234556496491e-07	1.210260646660458e-07	3.1201188012495354e-08		1.0293064618229373e-07	1.581179280845127e-07	7.507438435986117e-08	6.751471823359954e-08	2.159768164332713e-07			
M7XDT7	RHTO_06544		3.558199864762831e-08	2.0078972193590272e-08	2.145575945415435e-08	3.5917913500359104e-08	3.243171592455556e-08	2.7528182593741554e-08	1.5560408556424886e-08	3.7192371920215385e-08		1.8831838113266448e-08	1.5223155940484322e-08
M7X597	RHTO_05581		4.695740142447653e-08		2.8584375158147963e-08	1.7323323076979277e-08							1.1065030553040502e-08
M7XHX2	RHTO_07238	3.737191882067142e-08	7.702721293251903e-08	5.8636678486471053e-08	4.274687344875744e-08	9.63487913564207e-08	1.2218254691826892e-07	5.013951773353401e-08	5.557551901229507e-08	1.7148800100584885e-07	1.4538817014385003e-07	8.054271103688509e-08	6.263734955893208e-08
M7WK67	RHTO_02144		6.061846976343013e-08	2.5674909845313193e-08			1.2208567086459058e-07			2.0434550529896848e-07	1.879312406600613e-07	3.212556675285763e-08	1.1527581539705233e-08
M7WQA8	RHTO_03868	1.4948187049751442e-09				4.051333155006275e-09	3.898748230691358e-09	4.905943340153584e-10	7.70924942944853e-10				
M7WUC2	RHTO_01550	9.444037699048198e-08	1.2392282616713317e-07	3.6904426937723284e-08	3.947421070826114e-08	1.0922312200720086e-07		7.316424253152826e-08	6.210669083357215e-08			4.9678683364307665e-08	3.6635866291694174e-08
M7WNT9	RHTO_04294	1.4039558336363225e-07	1.6674320448591964e-07	3.4308066369257475e-08	4.939633042467231e-08	6.537296901470656e-08	7.557995972066151e-08	4.2695903649987996e-08	3.097709826889206e-08	1.2835359729847597e-07	1.2591362729739493e-07	5.264904458901903e-08	3.744496354760974e-08
M7X3J6	RHTO_05081	9.016213196963347e-08	8.081797998233523e-08		5.925241987306401e-08	7.126227501893944e-08	8.553544944350082e-08	3.996534721172725e-08	3.8838252841877416e-08	1.435371182207118e-07	1.5185586005927068e-07	7.37975689832583e-08	6.68489616881432e-08
M7WNB2	RHTO_04507		1.7161456331098277e-08		3.553411177802643e-09	1.3789297958147575e-08	1.3871918796942379e-08	1.398168558658257e-08	1.8159686463284754e-08	3.748527072299279e-08	4.39925679763776e-08	5.371221004021574e-08	
M7WV13	RHTO_04610					1.1086984204503553e-07	7.856127987164566e-08	3.631767192311319e-08	3.1930922924654396e-08	5.951153190111437e-08	6.595627096780931e-08		
M7XBM0	RHTO_02030	2.626529195056413e-08	2.913742511043971e-08	7.551156244662873e-10	1.1587679779137123e-08	1.5958048297456162e-08	1.6821690982241727e-08	1.4158952640127696e-08	1.5199473464316113e-08			1.4287208024336114e-08	1.0758072769989596e-08
M7X7D5	RHTO_00428	6.2694010859106684e-09	1.7122769798281086e-07		5.333443460703625e-08	8.96208300483479e-08	1.0168842473046653e-07	5.0660640013849456e-08	7.159696707850947e-08	1.1019182117066148e-07	1.4332471340116323e-07	5.81593642289835e-08	6.173251169756832e-08
M7XPL5	RHTO_00907				3.648224586464389e-08		8.336296394263009e-08	8.053618141811817e-08	6.710666648229287e-08				4.567905271798834e-08
M7X719	RHTO_04475	3.992342265120711e-08	4.155089863595797e-08		3.2487283756170624e-08		2.953543427471597e-08	1.9932573350479936e-08	2.0981403951840424e-08	5.781482896742566e-08	6.682201594962015e-08	2.592933901825953e-08	4.5340402845348705e-08
M7X0S0	RHTO_06754			1.3176329219755244e-08	1.6146305220002384e-08	7.142081253268749e-08	6.121797889736346e-08	3.200620493668119e-08	3.2769950470082393e-08				2.5718569674452656e-08
M7XKI2	RHTO_06383	5.1908475135405496e-08	6.728279468566765e-08	5.895649220830655e-08	3.629354756464404e-08	3.443471247129267e-08	3.700197415188041e-08	3.194491162498477e-08	2.5925736666515273e-08	4.035399411620105e-08	4.175242086856644e-08	4.049593508277175e-08	2.4500763922246693e-08
M7XSS5	RHTO_07600		1.1100659119484191e-07	7.95098989661938e-08	8.94476867391071e-08	1.603634316594551e-07	1.7792797097242998e-07	8.36562097308537e-08	8.45138322686439e-08			8.522784419594833e-08	5.447114297211563e-08
M7XBZ9	RHTO_01745	1.1605729440258404e-07	9.339860408129479e-08			6.392540892918822e-08	7.23701931682929e-08	5.9561397171646407e-08	3.777883443500071e-08		1.7613304799492666e-07		
M7WTX9	RHTO_01796	4.704081244978105e-08	4.248719661593463e-08	4.80193364434804e-09	2.924316539309632e-08	3.634160805832539e-08	3.6582157312563876e-08	2.7539094490651438e-08	1.7375172203375185e-08		7.728227634553671e-08	2.676672177998503e-08	1.9914305844692896e-08
M7XNU1	RHTO_00012				7.701591675696903e-09				3.257727671812115e-07				2.092933059572778e-07
M7X755	RHTO_04283	1.2223726078911225e-07		3.1591839600952324e-07	2.6709204852544017e-07	7.529107176559405e-08						1.6998537247582176e-07	1.4489828749219903e-07
M7X798	RHTO_04324	3.716179540919044e-07	2.8727279132550975e-07	7.272054057111851e-08	7.109377918872087e-08	1.2861615457409614e-07	1.6440545113599926e-07	1.1630350403914088e-07	1.0086250576623635e-07	2.2892560953987083e-07	2.4492754049456505e-07	8.347105363431294e-08	5.450490666849782e-08
M7XHM9	RHTO_07138	1.8942852265809188e-08	1.8741131867926938e-08	1.0083128824083276e-08	1.0897087275899518e-08	1.4815490766833672e-08	1.5952841502390484e-08	1.0815048094562551e-08	1.0527610466325763e-08	2.2171428395710004e-08	2.0907786788113933e-08	1.1011337899978032e-08	8.782655513294557e-09
M7X4B1	RHTO_02676	6.610242569331424e-08	5.630749826768077e-08	1.9056262457469034e-08	1.7945574534821854e-08	3.221236271222029e-08	2.8042524149888335e-08	1.2214200226501671e-08		7.189972781460685e-08	7.898347087296115e-08	2.63981901104513e-08	1.5379609845262804e-08
M7X570	RHTO_03215	6.008664253098878e-08		3.5894441521197996e-08		3.052725107044002e-08	2.7366524381955267e-08			5.371285696004601e-08	6.501592021653403e-08	3.960929388254899e-08	4.7938227287986376e-08
M7X7Q0	RHTO_04214				2.2684447544274513e-08	4.7540603520255396e-08	4.8604863573647846e-08					3.278040060777002e-08	2.475754368326908e-08
M7XAM6	RHTO_02395		3.0156019841146854e-08		8.824908173388036e-09		2.6918927850098658e-08	1.9305310354951174e-08	1.7159527644545742e-08	3.838658471676895e-08	3.3104502340192656e-08		6.323268868748327e-09
M7XZL4	RHTO_00191		1.5989065105674686e-07		2.029176326917962e-07		2.2748674506911175e-07	1.5630527204445872e-07	2.0880828315691655e-07			4.142704536459037e-07	3.4734122576715905e-07
M7XLD4	RHTO_04869		1.233982988469047e-07			1.3095773871929736e-07	1.3898906746977128e-07	1.0149434048162244e-07	7.344910310696233e-08			1.1817200380476737e-07	1.0823046166298369e-07
M7WUA5	RHTO_01530	1.386686919899246e-07	1.6330798833556706e-07		1.236379838045327e-07	1.0593700045834913e-07	1.0333125698543273e-07	8.533457885219104e-08	5.696466828128044e-08		2.1564649688044845e-07	6.509284322960627e-08	9.636869982713828e-08
M7X236	RHTO_06380	2.6441342885640075e-08	2.6491946181453872e-08		1.1548828250080096e-08	2.0746811816505062e-08	1.813717216169933e-08	1.5342597426182087e-08	1.0562063805148171e-08	5.028436542515796e-08	4.358437137877341e-08	1.0371056564975655e-08	
M7WDD0	RHTO_05943		5.250267471850003e-08			9.929421042651924e-08	1.1039778017709834e-07	6.742006563897969e-08	7.130563508241005e-08			7.558586521100538e-08	1.0516395562119551e-07
M7X7C4	RHTO_00413			4.482359173316377e-08	5.290738621237007e-08	6.793206827611825e-08	7.552075952527473e-08	5.294182755240146e-08				5.602893269994893e-08	4.801977078404804e-08
M7X0H3	RHTO_06840		2.3373728004098965e-08	1.8661331953125555e-08	1.2930681652865208e-08	2.596511403577922e-08	1.938990141859064e-08	1.8640601817740913e-08	1.7548297221756552e-08	5.210260016178289e-08	4.8233014398189484e-08	2.356889912288386e-08	1.3326974435470918e-08
M7WK99	RHTO_02289				2.197243709262799e-08	6.510137016451089e-08	7.646063437720125e-08	6.06076216167701e-08				2.2282820006678865e-08	1.7339583996157592e-08
M7WFB4	RHTO_05280		3.230640539182472e-08		1.4195897293111321e-08	2.2995459946263965e-08	2.6055960139050648e-08	1.4659833170230706e-08	1.3927072143322565e-08	5.506584471799536e-08	5.518047573445519e-08	1.5452484744155764e-08	1.0372189179468276e-08
M7X652	RHTO_00003	5.112061555439188e-08		2.5678406632237757e-08		6.327670459357029e-08	5.477305408760391e-08	6.906564450854197e-08		1.0149453442610022e-07	9.147654821425156e-08		1.9378922483462216e-08
M7WM94	RHTO_01687						1.016215123988784e-07					5.015533101779013e-08	
M7WUP7	RHTO_01423		8.824887617348476e-08	4.1932067783985816e-08		1.256505473803435e-07	1.2638476473456655e-07	8.859325044601785e-08	6.643105903957745e-08	1.652153527862749e-07	1.742762757077995e-07	6.747849841263564e-08	1.0569794365557792e-07
M7WLU2	RHTO_05547			6.123295792579176e-08			1.593658753053466e-07		1.950582884493043e-07			2.254118285338505e-07	
M7X422	RHTO_02818			7.131326011648183e-09	1.6748238300925883e-08	2.51999012918795e-08	2.3761137610880586e-08	2.3510059595970968e-08	1.737715087397923e-08	4.0169289058122134e-08		1.8708999185906413e-08	1.8757962023750648e-08
M7WPB1	RHTO_00656				5.2456765772928654e-08	8.452882377081726e-08	9.929364421188109e-08		5.266369089285095e-08			5.499454557123915e-08	
M7X3S8	RHTO_04915				1.3445766346806842e-07	5.258416116867269e-08	2.4651941683779225e-07	2.5780419721160817e-09		2.4895540839547586e-07		1.902815114703062e-08	1.195610553198448e-08
M7WME9	RHTO_05402	1.996726668462789e-07	2.2325650787360001e-07	8.9384105718138e-08	8.920245492832532e-08	1.3583508147564114e-07	1.388855273537099e-07	1.0631310441644932e-07	8.94315948036244e-08	1.8747448870560592e-07	1.5153541250712106e-07	9.333763638849349e-08	6.320210183182793e-08
M7XKE4	RHTO_02586				3.809963821879563e-08	4.917363167437274e-08	6.460816781217458e-08	6.069081058290712e-08				4.271072184996964e-08	3.7852813806349344e-08
M7WR24	RHTO_03561		7.737098978189934e-08	1.161965102405515e-08	2.304196641382157e-08	3.153065042891768e-08		6.355735781171234e-09	1.1679508375587222e-08	2.62171905259161e-08		2.035557352201186e-08	1.943404211981933e-08
M7XE43	RHTO_01304		8.961114735681777e-07		2.1622548060291714e-07		3.614762222874318e-07	2.4289450378478286e-07	2.07202019940256e-07			2.11492325231105e-07	1.915832221985364e-07
M7XKD7	RHTO_06333		1.1838657130403924e-07	6.84644578159861e-08	4.592236302624575e-08	1.0829770132737386e-07	1.2751519325806603e-07	9.073303775433132e-08	5.993100839886449e-08			6.429495373015118e-08	4.678318796449461e-08
M7XYF1	RHTO_03041	1.9723495514283014e-07	1.890284354812259e-07		8.382934121860767e-08	1.0228488134885786e-07	1.1628925725516551e-07	6.702441808093786e-08	7.274905162644013e-08	1.869837170399322e-07	1.7155133161008827e-07		8.941313678360434e-08
M7WMI2	RHTO_05437	1.095921633795117e-08	1.6423041419866153e-08	1.2997217390519043e-08	5.362049489096458e-09			9.615095908302489e-09	1.0205870164825083e-08	1.8787754949254356e-08		5.396684078949208e-09	4.417434342091306e-09
M7XBF2	RHTO_01964		9.93022235104374e-09		9.43751079071042e-09	1.0052343441341974e-08	1.048054358626796e-08	5.2020278991234e-08				8.070844245854933e-09	4.707672020332472e-09
M7WWG5	RHTO_02673	7.136758663510403e-08	7.043248226537998e-08	3.131361439438782e-08	2.7666738829791487e-08	6.30229735790966e-08	7.859026459441173e-08	3.013531712412328e-08				1.4061434354117614e-08	1.4746506473861086e-08
M7WTH5	RHTO_06931		5.384192169861163e-08		4.625185984192141e-08	4.3001770362322985e-08	5.092507840894233e-08	3.21981078745164e-08	4.613649505981526e-08			5.315513574524185e-08	5.472300039123023e-08
M7X1G6	RHTO_07004	7.824704022735492e-08	6.821602625946183e-08	2.5853537721808697e-08	2.361897920419365e-08	3.2398759953355994e-08	5.235767195437333e-08	2.3988968701569124e-08		4.0273078112117335e-08	3.242970281443772e-08	2.5383428003390035e-08	1.8751871376351072e-08
M7WUD2	RHTO_06196	3.241137610653343e-08	3.264576588484619e-08	2.149990195651763e-08	2.043136203359319e-08	1.984263844741026e-08		1.9261512486402897e-08	1.7140558762785878e-08	2.7036933262017176e-08	2.5349638102265463e-08	2.2322183610390036e-08	1.6806751424227693e-08
M7X429	RHTO_05040		8.227682170347435e-08	7.279907593662958e-10	4.5841585911242536e-08	1.530930503150629e-07		7.930895634658648e-08	1.0051161627934557e-07			6.601268991675727e-08	5.588986679631383e-08
M7WLI1	RHTO_05489	4.788790858330497e-08	3.315808063934974e-08			4.269836997833953e-08	3.799732197849766e-08	2.197727220108084e-08	2.749738144815206e-08	1.2413177416451878e-07	8.88631629190313e-08		3.160500239874518e-08
M7WTB9	RHTO_06861	5.99799085908968e-08	5.395243374717511e-08		5.449810521261418e-08	1.0116644202001376e-07	1.1511170043463024e-07	7.84046196423166e-08	7.674763151732123e-08	2.4226445088311326e-07	1.2160341887138976e-07	6.43449102595216e-08	4.983956129794377e-08
M7XPT4	RHTO_00362	6.088052894197059e-08	6.095343877693921e-08		7.130005994220344e-08	6.193230532709286e-08	4.7894276728316906e-08	2.5124442495958883e-08				3.928259114254888e-08	6.174805176899688e-08
M7X2S8	RHTO_04810	6.70958674551177e-08	8.746916123148372e-08	4.068504161065951e-08	3.547380444878337e-08	8.492797286621358e-08	1.0527256196434685e-07	5.797978774261752e-08	5.4983026870101584e-08	1.3447193401805455e-07	1.0090087756591204e-07		5.4438777313496086e-08
M7X370	RHTO_04739						5.676654453753254e-08	1.773055058386661e-07	1.3762401625771227e-08				
M7X6U1	RHTO_04400		8.516609844643637e-08		1.4050128794334777e-07	6.362640846830522e-08	8.71624545579373e-08	7.294326982824126e-08	7.206936205907557e-08		7.41721168336286e-08	1.958133662330857e-07	1.265391408469023e-07
M7XFG9	RHTO_05605	4.202964573178199e-08	2.2452508542697865e-08			2.235097200634997e-08	5.827139771326415e-08	2.5321141491089057e-08		6.842663485703923e-08	7.759356635682028e-08		
M7WVM6	RHTO_01119	5.7242433883654794e-08	5.546667601044375e-08		9.129701930546623e-09	2.988985302965039e-08	3.343567265429049e-08	1.233634905350912e-08	1.139460429884194e-08	1.1239772027221704e-07	8.62131151134695e-08		8.111653780787323e-09
M7XDT6	RHTO_01199				1.3662050919230603e-07	2.427795048607793e-07	3.120910589116731e-07	1.9106840391545082e-07	9.243955659834348e-08			2.7362193244569424e-07	
M7WJU6	RHTO_06665	7.512633124321217e-08			1.6786086292384057e-08	2.6015647268050752e-08	3.168271597768247e-08	3.206465036279001e-08		6.375526596709038e-08		2.2129328730702575e-08	1.7321602729224273e-08
M7X6N3	RHTO_04516			8.797912109332662e-08		1.726390068097452e-07	1.908389188436032e-07	9.70027788361441e-08	9.563553183825937e-08	1.3621295520480415e-07		1.1774757062901117e-07	1.2951466294416335e-07
M7XV31	RHTO_06107	1.5983556243531715e-07	1.7686443936644354e-07			9.258031671100117e-08	8.706377151119027e-08	5.591001635107739e-08	5.2677289309363893e-08				
M7WRP7	RHTO_02508	9.01620766144174e-08	1.0429989964375909e-07	8.07945879859374e-08	8.919971280666896e-08	8.846598943640603e-08	9.049463102789817e-08	6.689136198137516e-08	5.164513319000855e-08	1.3575436623707112e-07	1.2440504243187738e-07	9.64866076576632e-08	4.899056575243577e-08
M7XEC6	RHTO_00928	6.921942468623136e-08	7.589557793463762e-08		5.185494287337239e-08	5.6912058396771215e-08	3.6155099600697056e-08	3.5271484560895266e-08	2.4852098957559088e-08			5.165699493988717e-08	3.781935425008168e-08
M7WKD9	RHTO_06566	2.5299579356014293e-07		2.9492719458276214e-10				3.963421091671672e-08		5.4328743739411585e-08			
M7X874	RHTO_03907				4.723673096100848e-08	1.2293265382508973e-07	1.0150512171829754e-07	6.474038222980567e-08	5.5435163720151775e-08			7.748778710747104e-08	5.8977552852828304e-08
M7XFE5	RHTO_05575		1.1526991362476115e-08	8.498444596468674e-09			1.0275583928454641e-08	6.804300333006352e-09	1.0172192972661757e-08	2.841382713390925e-08	2.2668184637922513e-08	8.752218801284982e-09	
M7XCZ0	RHTO_01714			6.145335348721041e-08	6.817685719985965e-09		2.6143718890236374e-08	3.946962764604177e-09	3.1357598681032905e-08	1.3300209272008487e-07		2.154533027726062e-08	
M7WJU0	RHTO_06521	1.9757479804226157e-07	1.1268097578970514e-07	3.962894500785563e-08	5.828537321599607e-08	2.5272350511215514e-08	2.9044158717372422e-08	1.1064158744836872e-08				3.5144577169246046e-08	2.9525332305468676e-08
M7WPJ9	RHTO_04062		9.275097479053054e-08		7.603353856134686e-08	3.160294734746373e-08	3.1977757891188936e-08	4.537584407707466e-08	4.5937108730714007e-08				
M7XN88	RHTO_01718			4.953847395292197e-08	4.408646465946986e-08		3.8464689595095965e-08	4.684934543305407e-08	3.399872594806887e-08			6.297052591742354e-08	3.871879257281766e-08
M7X0Q4	RHTO_06940		3.174474904608485e-08		1.9276542931723756e-08	3.3615282987647124e-08	4.202320209502711e-08	2.4711136869008862e-08	2.1439473241113487e-08	5.4909971990186784e-08	5.151108986506202e-08	2.2033464510962936e-08	1.7375144940974918e-08
M7XM87	RHTO_02755	7.495170568637524e-08	8.005528363626208e-08	9.388344268151572e-08	6.812644561035995e-08		5.096009618578316e-08	4.5418705066486944e-08	4.3922196976485605e-08	8.724299885410974e-08	8.795447658078376e-08	7.302036414052288e-08	7.987721961802341e-08
M7WP31	RHTO_04098				3.8660990585670735e-08	1.6895714254036195e-07	1.7604367217494744e-07	9.910696480295852e-08				5.598285469769006e-08	4.349542147326218e-08
M7XFB1	RHTO_05713	1.260771179941433e-07	1.1900952753325245e-07	4.82949495792502e-08	4.8868107889296764e-08	1.0939311642782238e-07	1.2580300896549967e-07	5.82487844421229e-08	6.352741126112574e-08	1.7779516357302686e-07	1.6478808444974688e-07	4.126416556086332e-08	3.725869218876573e-08
M7Y024	RHTO_00371	1.1218862508804074e-07	1.7245322406709621e-07			2.664375461192066e-07	1.7657161851560957e-07	1.9887382994569357e-07	4.156049685740028e-08	2.759841420029928e-07	1.1363039384716559e-07		9.174761690368871e-08
M7X534	RHTO_02933		2.1401241011394287e-07		5.4652518662375005e-08	6.728938348575169e-08	9.516674479274931e-08	6.262098680661313e-08	7.184176558065561e-08			1.1031304129076016e-07	6.316107895314223e-08
M7X9F0	RHTO_03555			7.635527698856153e-09	5.8749983122158e-09		1.0533185164974763e-08	5.451380575968173e-09	5.2866260014211115e-09			8.98700701410787e-09	5.69091508772773e-09
M7WWX0	RHTO_01089		1.465866282730171e-08		2.4628774268697083e-09	2.7881664585496738e-08		2.645514209394083e-08	1.5991782972408274e-08			1.4932557838681795e-08	1.3033612182121646e-08
M7X3Z6	RHTO_04995				4.09858037527706e-08		1.9708760876043106e-07	4.969636155782088e-08	9.977733343387958e-08	4.4448363290107e-07	3.897847158444765e-07	7.907919165785269e-08	
M7X5D3	RHTO_03013		2.780015924882976e-09		2.1907942347759317e-08	3.467578721379394e-08		8.185750241008153e-09	2.999227613118762e-08	9.72458785329514e-08	1.1099003286804094e-07	3.060768801401633e-08	2.7933021872282893e-08
M7X431	RHTO_05950	4.954094992743882e-08		3.4337717870836775e-08	3.4236293026453514e-08		4.988053943826299e-08	4.021008324988906e-08	3.636601926782879e-08	7.079677753973426e-08	8.556035641930088e-08	1.6096228037148444e-08	
M7X6H9	RHTO_05201	3.6991562947985415e-08	3.6890872355302946e-08		1.1424163810556646e-08	2.081180022445879e-08	2.4391856468825353e-08		9.663956725325141e-09	3.5650044312908614e-08	4.1463085585793464e-08	1.0397951813635241e-08	
M7WUT3	RHTO_01473	3.599756096813834e-08	1.700275536997653e-08		7.566944554606422e-09	6.063376867208007e-08	2.608740456154546e-08	1.5618089164728784e-08	1.575526862462012e-08	5.485796522691144e-08	8.993793431380877e-08	1.0108148687350621e-08	
M7X3K9	RHTO_06596	7.171939499002625e-08	7.67035238168521e-08	2.751222201237135e-08	2.119322098832452e-08	9.568375047752499e-08	4.282254432711385e-08	3.2505228908782316e-08	2.6644123367238837e-08	8.137158955085083e-08	7.202428404688434e-08	2.3608302047916693e-08	2.3563954048490268e-08
M7WQQ8	RHTO_03330	1.3696603791857483e-08			6.446479472051782e-09	2.4007534872029858e-08	2.0386286911843865e-08	1.0185813170084842e-08	3.0948774005032516e-08			7.955491278490836e-09	
M7WI15	RHTO_03661				1.921291685466126e-08	6.341934885176372e-08		1.2178290527532243e-08	3.525177709031803e-08	1.072642704660959e-07	7.250931378358109e-08		
M7WV72	RHTO_01206		2.0172287297815655e-08		6.877103347775572e-09	5.55408829516242e-08	6.635472149993447e-08	2.816290487808348e-08					8.314391034571021e-09
M7XQI7	RHTO_00752	7.548560924465443e-08	5.6228786254351015e-08		4.319572173351156e-08	4.6304907990454336e-08	4.277792286833213e-08	3.6968101901296015e-08	2.7803418706417913e-08			4.356419628127306e-08	3.098306181210989e-08
M7WRP2	RHTO_07559			6.710706602623349e-08				2.8718319606312545e-08	3.889384240585833e-08			4.974157739402849e-08	
M7X8F9	RHTO_03998					1.5805120868459834e-08	1.3677245390788379e-08	6.276909265737226e-09	1.3297022709595901e-08				
M7WVX9	RHTO_01225			2.0840936848911975e-08	1.509795600775308e-08		1.6566702245009888e-08		1.3480861362520761e-08			2.0640231163177485e-08	1.9918828851761766e-08
