uniprot	Gene_names	Aexp_1	Aexp_2
M7X252	RHTO_04574	1.8850043879938698e-06	1.9651996310730853e-06
M7WVA2	RHTO_01417	1.0454411277715683e-07	7.88289252009049e-08
M7XY08	RHTO_02896	4.0369060473969185e-08	6.019196270592325e-08
M7WLU4	RHTO_05398	6.315754177539695e-08	6.335127781763269e-08
M7WN19	RHTO_01162	7.412135837657513e-08	8.279331618234952e-08
M7XES2	RHTO_05726	1.6474121091497529e-07	1.7786418362586765e-07
M7X374	RHTO_06664	1.601866113090366e-07	1.9464704082955587e-07
M7WYG5	RHTO_00095	9.934449994249055e-08	1.2712975690226417e-07
M7Y051	RHTO_00401	9.731928690382202e-08	9.755484440732204e-08
M7X774	RHTO_04298	6.347851607614736e-07	6.264596924902044e-07
M7XP16	RHTO_01148	7.223419779555006e-08	9.233693879990695e-08
M7XMF3	RHTO_01809	4.434822506847729e-08	4.403990563272277e-08
M7X6U9	RHTO_00519	3.6054175207366595e-08	4.864083849101809e-08
M7XCW0	RHTO_01684	3.427019856806826e-08	4.986487312152556e-08
M7XAE7	RHTO_02662	5.79564615219004e-07	5.107349694693439e-07
M7WMS1	RHTO_04548		3.678426494833478e-08
M7X0B3	RHTO_07284	2.4000179922765575e-08	2.532773642165362e-08
M7WQ81	RHTO_03739	3.395752598188228e-07	2.86892798244955e-07
M7XG56	RHTO_05291	5.711788831899997e-07	7.815104378784383e-07
M7X1D8	RHTO_06974	1.7098389136875796e-07	1.758068234904713e-07
M7XDH3	RHTO_01501	7.905604258260567e-08	8.587870045934665e-08
M7WR49	RHTO_07903	3.5345262807060727e-07	3.6159515728636243e-07
M7X450	RHTO_05970	9.170546608302108e-08	1.0225280082124873e-07
M7X4E8	RHTO_02711		8.435055299267428e-07
M7WLH8	RHTO_05484	4.810057502948325e-07	6.033407750822144e-07
M7XGA7	RHTO_07759	4.0715827178738476e-07	3.5183215691949617e-07
M7WNL0	RHTO_04431	7.998385875002393e-08	9.532258944699131e-08
M7XYS1	RHTO_03187		5.985618553322763e-08
M7WT69	RHTO_01960	9.78394609861111e-08	1.1520889992732549e-07
M7WK28	RHTO_05942	9.447426643157525e-08	1.0477047665527645e-07
M7WMB2	RHTO_05128	1.2666436827151902e-07	1.4729531690674396e-07
M7X7U0	RHTO_00588	6.496164136942072e-08	1.570171195517776e-07
M7X924	RHTO_03728	6.858011664379757e-07	7.204836628972273e-07
M7XFN9	RHTO_05516		7.56572382352156e-09
M7XU53	RHTO_06802	9.224400454647056e-08	9.459502366371421e-08
M7WWX8	RHTO_00624	6.257310477812043e-08	1.4900453898344582e-07
M7WHB3	RHTO_03895	6.069086020024768e-07	6.865593865078735e-07
M7XD73	RHTO_01376	1.4878517537969464e-06	2.009429761675481e-06
M7X5H7	RHTO_00024	8.427633067773701e-08	6.996677222271323e-08
M7WWT9	RHTO_01049	2.5221198755687663e-06	1.2583843680228222e-06
M7X693	RHTO_05136	3.8515391984305936e-07	3.554342288265811e-07
M7X3V1	RHTO_04940	6.020050998450193e-07	5.450548252519628e-07
M7WS50	RHTO_07121	2.305611139122854e-06	2.1445689921010747e-06
M7WUA2	RHTO_06171	2.522621243628795e-07	2.5287533241227056e-07
M7WTR8	RHTO_07046	1.2515925188469246e-07	1.4756614267109796e-07
M7WWX1	RHTO_02844	1.1991008138925565e-07	1.4007389851961357e-07
M7WVB4	RHTO_01251	6.451262750063684e-08	5.189910482419517e-08
M7XF64	RHTO_00758	1.7139016289416467e-06	1.5877728400951538e-06
M7WZC9	RHTO_07180	1.7068499274586137e-07	1.8590584996466336e-07
M7XFR2	RHTO_05350	5.531868292500749e-07	
M7WLH3	RHTO_05479	7.493169281356556e-08	8.040493721861936e-08
M7X3P7	RHTO_06550	5.253084221455164e-07	1.600020106565152e-07
M7XC90	RHTO_01850	4.487779272648919e-07	3.3053404223280556e-07
M7X642	RHTO_05312	2.979289119882985e-08	2.0369224016883558e-08
M7X2A3	RHTO_04635	2.0746106688098474e-07	1.8357569975739425e-07
M7XIU5	RHTO_06853	3.903416299363748e-07	5.467876436920853e-07
M7WML2	RHTO_05263	2.7818109928358725e-07	2.4317031874667703e-07
M7XGC1	RHTO_07779	3.43605239940313e-07	3.316495880201892e-07
M7WFG4	RHTO_05325	1.9877449242204903e-07	2.809229410699702e-07
M7X6H8	RHTO_00389		5.118413662146235e-07
M7WE57	RHTO_05632	4.80643733433554e-08	5.733890040316465e-08
M7WWB2	RHTO_00660	3.979961487365335e-07	3.5438180535082825e-07
M7X7D0	RHTO_00423	9.808683784219872e-08	9.765421094060317e-08
M7WYU5	RHTO_00210	4.5163780498758183e-07	5.93255053019565e-07
M7X4H3	RHTO_02949	6.532799688471294e-08	5.8427930260362956e-08
M7X419	RHTO_05025	7.139671334814479e-07	7.266075061023536e-07
M7XUP6	RHTO_07022	1.679341180388234e-06	1.4761113939945942e-06
M7XFU2	RHTO_05385	1.646991607509884e-07	2.2201458696612864e-07
M7XR20	RHTO_08021	3.6909976074113437e-07	4.5984076042176663e-07
M7XRF2	RHTO_08141	1.0037937344176416e-06	8.141290686002705e-07
M7XKX2	RHTO_04708	1.563614531674269e-07	1.3794960236289184e-07
M7XK90	RHTO_02536	5.575855731964198e-08	5.163075916956133e-08
M7WKJ1	RHTO_05818		2.2492522436043685e-08
M7XP69	RHTO_00127	7.792397324425113e-07	8.703959554954664e-07
M7XLP1	RHTO_04989	7.228116977335408e-07	6.76244885744209e-07
M7XBW2	RHTO_02105	1.4091439115572831e-08	1.926927687953033e-08
M7WYU3	RHTO_07901		
M7X8H2	RHTO_03767	9.946458081381573e-08	1.1743342510936462e-07
M7WVJ9	RHTO_00875	7.016930392484494e-07	1.04101441606499e-06
M7WKN8	RHTO_02274	6.582346565989587e-08	7.33175355468328e-08
M7XR05	RHTO_08006	2.4297961396403884e-07	1.8989829765937424e-07
M7XRE2	RHTO_08131	3.24223553113385e-07	3.313671653993617e-07
M7X584	RHTO_05566	2.8117593438988053e-07	4.347810042633647e-07
M7WDA2	RHTO_06420	1.301968433449182e-07	2.0010856983312314e-07
M7WWN7	RHTO_00800	3.943006406297024e-08	3.2144588112719395e-08
M7XJ61	RHTO_03742	5.202027415660062e-07	4.62593166458643e-07
M7X161	RHTO_06060	3.3945540075938323e-07	2.980416028848207e-07
M7XWW5	RHTO_04908	1.345578472085832e-07	4.775333623436619e-08
M7XQR9	RHTO_00847	6.000578369305612e-07	5.580038733092804e-07
M7XLF1	RHTO_02286	5.982536058201052e-07	5.656650929786092e-07
M7X4Q9	RHTO_03039	7.494009702825947e-08	5.177448856635903e-08
M7WU30	RHTO_06101	1.343726623870897e-08	1.5295067136702145e-08
M7WVG4	RHTO_01492	6.203362117543435e-08	6.636999905962921e-08
M7X4T1	RHTO_03064	2.0325594562266407e-06	1.0876916681317062e-06
M7WWJ9	RHTO_00974	1.4424584033324892e-06	1.8702512895225712e-06
M7XFW0	RHTO_08072		1.11280534887611e-07
M7X8L9	RHTO_03817	4.0647443898799645e-07	6.525436498882699e-07
M7X0L1	RHTO_07374	1.6938779626210076e-06	1.7299098863473907e-06
M7XFW7	RHTO_05410	2.1200170405506165e-07	2.605559354574327e-07
M7X5A1	RHTO_05586	2.697219597095454e-07	
M7X4L2	RHTO_05717	1.0660046633395722e-07	1.2427323922273182e-07
M7XGD6	RHTO_07799		4.3902979543433114e-08
M7WKX6	RHTO_05892	3.0853604079694834e-08	4.217067041897857e-08
M7XI47	RHTO_04100	9.345307501491322e-07	9.152012702413496e-07
M7WEX1	RHTO_05344	5.7474797656047566e-08	9.821080840981588e-08
M7X5Y3	RHTO_05252	1.3620704333039893e-07	1.2309500272199168e-07
M7WZR8	RHTO_00565	7.94939000442637e-08	1.3251101794227547e-07
M7X3H1	RHTO_04829		9.721512747014047e-10
M7WPP9	RHTO_00801	1.7790236501673033e-07	1.7378456421493238e-07
M7XVG3	RHTO_06227	1.0416793924517575e-06	8.123301323119767e-07
M7X9K0	RHTO_03313	4.967848655525191e-07	3.957676846420215e-07
M7WSJ5	RHTO_02466	2.3046714994355106e-07	3.137381046178819e-07
M7WSM5	RHTO_07311	3.0227913900129505e-08	2.650934729990081e-08
M7XD41	RHTO_07067	4.02973569779933e-07	3.6355318562964137e-07
M7WQ06	RHTO_07970	5.0621442994368177e-08	5.8351712831267526e-08
M7X6P8	RHTO_00158	1.2304486290287458e-07	1.7607489320586218e-07
M7X101	RHTO_06809	2.859664942190195e-07	1.9170465756165774e-07
M7XDG5	RHTO_01491	1.5171358723054044e-07	1.768898620923725e-07
M7WQC8	RHTO_03628	2.1385197365064755e-07	1.9389582369451386e-07
M7X8T9	RHTO_03632	1.5078301370312552e-08	1.77303964814864e-08
M7WM95	RHTO_05342	4.575109277585562e-07	3.2494469403818327e-07
M7WM84	RHTO_01677	2.400381570598141e-07	2.979469599512083e-07
M7WW43	RHTO_04982	4.0312175439843864e-08	5.111239574389179e-08
M7XSV6	RHTO_07640	3.8632440994352163e-07	3.4450003138178787e-07
M7XNS0	RHTO_03293	2.8516123886681443e-07	2.4946680189373693e-07
M7WQT7	RHTO_03370	6.854154931598965e-08	8.845054944770936e-08
M7WIM5	RHTO_03613	8.414719312558255e-09	1.1098045331514947e-08
M7WTF9	RHTO_02036	1.5690195347418162e-07	1.2721969071725271e-07
M7X0S4	RHTO_06965	6.718384723650744e-08	3.2235637496880126e-08
M7WVV2	RHTO_01195	8.410750024963451e-08	1.1819950546763518e-07
M7XP63	RHTO_01203	1.5345596154792834e-07	1.6746090473094858e-07
M7WXL3	RHTO_08154	2.1045652185219156e-08	2.3253037374689833e-08
M7X1K9	RHTO_06004	8.805172228140398e-08	6.267060322925154e-08
M7X2D3	RHTO_04670	5.2962626598029e-08	7.923168283265545e-08
M7X2E6	RHTO_06254	1.700453331694706e-07	2.4160037329200865e-07
M7X6M8	RHTO_00444	1.1425387320181426e-06	9.680079116587738e-07
M7WUB4	RHTO_01540	2.890984296669306e-08	4.1925909613887726e-08
M7XTX7	ERB1	5.615042307541679e-08	3.718428529978181e-08
M7XMS4	RHTO_01543	6.205442020317657e-05	2.912262654406563e-05
M7WGY5	RHTO_04247	2.2919752094381167e-07	2.398363237772099e-07
M7XKS3	RHTO_04663	1.0238861798576273e-07	1.1198584722306091e-07
M7Y037	RHTO_00386	1.1683024597036974e-06	9.043695103864567e-07
M7WV33	RHTO_01161	1.521725189105507e-08	1.8309072528952586e-08
M7WR06	RHTO_03541	5.9181522221906274e-08	7.041971149564545e-08
M7XLG2	RHTO_02327	3.1397729459556995e-08	2.3775796746242636e-08
M7X6P2	RHTO_00459	5.346303191101271e-07	5.804438920375318e-07
M7XY30	RHTO_02926		6.394592502684432e-07
M7WRM9	RHTO_03459	1.283191584741936e-07	8.593137853899016e-08
M7XSZ4	RHTO_07082	2.1664814038213468e-07	2.808864256472953e-07
M7XVE8	RHTO_06217	2.2761840860277272e-07	2.92142864559233e-07
M7WM40	RHTO_05478		1.3142928276789428e-07
M7WKX3	RHTO_05887		
M7X4I3	RHTO_05831	2.3172787623464887e-07	3.403091980717275e-07
M7WQ20	RHTO_03768	8.270896089946002e-08	7.946046188279667e-08
M7XRP3	RHTO_07763	2.6525940203321617e-07	3.835103646877359e-07
M7XA82	RHTO_02592	2.1833392313428465e-07	2.836679708981266e-07
M7WRZ3	AIM41	5.272199335466919e-07	3.496770652542931e-07
M7X3G0	RHTO_05036	3.2095315123956476e-07	3.4278667608221617e-07
M7XVK5	RHTO_06252	2.946368291238985e-07	5.519765759299815e-07
M7WQP1	RHTO_03734	3.3942545386728532e-06	4.5643855560449186e-06
M7WTE1	RHTO_01807	4.7708037028896775e-08	5.328420702752624e-08
M7WXJ4	RHTO_08129		
M7WEZ6	RHTO_05369	2.6783998754694404e-08	2.3523374393787346e-08
M7WQY2	RHTO_07832	5.650326305267085e-08	5.4334048211282685e-08
M7XXE8	RHTO_05118	2.279014854112378e-07	2.2261793051344646e-07
M7WZZ1	RHTO_07380	2.438033841395805e-07	1.646078745903065e-07
M7XE79	RHTO_05954	2.9560881375367575e-07	2.1382477938775592e-07
M7X4G8	RHTO_02731		1.5294969068317822e-08
M7X668	RHTO_00254		9.85867101810167e-08
M7X3L6	RHTO_04870	1.0308031255633967e-07	1.0991217770044621e-07
M7WNU9	RHTO_04304	7.773379511523234e-07	6.130942104656484e-07
M7WMP8	RHTO_01429	5.916639964513443e-08	8.91435564428082e-08
M7XZD9	RHTO_00116	2.396828384045687e-07	1.6777024944679715e-07
M7WQD7	RHTO_03638	6.324286210309599e-08	8.085411987725581e-08
M7WNY8	RHTO_04350	3.9815506948014957e-08	3.347072764524582e-08
M7X6P0	RHTO_04526	5.449331631295587e-08	4.754685084950805e-08
M7XIG2	RHTO_06728	6.263941611589882e-07	8.269409788553781e-07
M7XN78	RHTO_01708	3.081733779255726e-07	2.1573030048265154e-07
M7WW24	RHTO_04952	3.10377476090376e-07	2.919079110153366e-07
M7WNE8	RHTO_04361	1.7778694484517245e-07	1.5929979001904012e-07
M7X7G5	RHTO_00463	4.0191604809147384e-07	3.710052906050581e-07
M7WN33	RHTO_04260		
M7WTE0	RHTO_02021	1.0336171662923542e-06	
M7WEE9	RHTO_05712	4.232459672947376e-08	6.344399121391704e-08
M7X3V2	RHTO_02747	3.477694289934727e-07	3.4917726606188295e-07
M7WXG3	RHTO_08094	4.981179131141025e-08	4.901587923274095e-08
M7XYT4	RHTO_03202	8.562726953505204e-07	5.500643257108889e-07
M7WMK9	RHTO_01379	1.097848905274283e-08	2.140870919336487e-08
M7WGW3	RHTO_04227	3.3177322321687474e-07	4.96879750581441e-07
M7X5J0	RHTO_00034		1.709940196461946e-08
M7XRR1	RHTO_07783	2.894943147682786e-07	3.181893857301027e-07
M7WML8	RHTO_05268	3.603150463715817e-08	3.8007096906695184e-08
M7X0H6	RHTO_07344	2.200464500608142e-07	1.9769838013821974e-07
M7WQE9	RHTO_03502	5.78091774448331e-08	7.743024839752365e-08
M7WN50	RHTO_04275	1.8896806157141877e-06	3.0419056593755304e-07
M7WRY6	LSM4	4.971018087941739e-07	5.728657017275326e-07
M7XQT3	RHTO_07936		1.628599836346321e-06
M7WZL4	RHTO_00520	8.988603756886667e-07	1.0660994011364986e-06
M7WSS4	RHTO_07356		1.9162970613321014e-07
M7XU66	RHTO_06817	9.461857336311968e-09	1.0376206765819272e-08
M7XEE5	RHTO_00948	2.480606148378625e-07	2.0438211449171655e-07
M7XH75	RHTO_04277	4.1591805520430887e-08	4.9458240450195995e-08
M7WRW9	RHTO_02583		
M7WQ36	RHTO_03788	2.8466772741106232e-08	
M7X437	RHTO_02833	1.1700603622393993e-06	1.214744976679262e-06
M7WX25	PSD1	1.0469979534411305e-07	1.1864469735651846e-07
M7X3B1	RHTO_04976	7.967373834503804e-08	8.447533915708494e-08
M7WCV4	RHTO_06584	6.683813845262326e-08	5.7848814332168627e-08
M7WY32	RHTO_03271	5.351906815498193e-09	6.108044515463707e-09
M7WQB4	RHTO_08070	5.4945824477735123e-08	7.504698857774986e-08
M7WPH6	RHTO_00731	1.8273261356561265e-07	2.3288141261736088e-07
M7WD95	RHTO_06410	3.218435175497464e-07	4.247591223263956e-07
M7XKE6	RHTO_06343	3.771468702966269e-07	3.4435052203773836e-07
M7XA01	RHTO_02512	1.875235054436642e-07	2.0052842838901677e-07
M7XP89	RHTO_00142	1.1219090053785939e-08	1.2690251793439393e-08
M7XAB1	RHTO_02622	5.067234682570231e-08	5.817318370808678e-08
M7WV26	RHTO_04626		
M7WQU1	RHTO_03471	2.3955064701805286e-08	2.1714863221096605e-08
M7XFH9	RHTO_05441	2.052653927616787e-07	2.1571471960016372e-07
M7X4R4	RHTO_02828	2.007564578922916e-07	2.3985433119049724e-07
M7XQM1	RHTO_00787	2.0588123044831788e-08	2.1381189912146754e-08
M7Y0M2	RHTO_00551	2.2321938833479696e-07	
M7XCV0	RHTO_01674	5.2726312865224494e-08	4.296461296373046e-08
M7WTA9	RHTO_01996	7.067932699576465e-08	6.475863721192842e-08
M7X220	RHTO_06360	3.54367806705749e-09	8.648939620381824e-09
M7X4P6	RHTO_03024	1.280737083075143e-07	1.28893856474643e-07
M7XHV7	RHTO_07223	5.358372257041219e-07	4.0983016492950343e-07
M7XTB8	RHTO_07207	1.4444689532969899e-08	1.2674392047566628e-08
M7XD01	RHTO_01724	6.732559858935454e-08	7.809908381330676e-08
M7XPV1	RHTO_00382	7.711997265997841e-08	6.315081649819126e-08
M7WLY8	RHTO_05438	1.7043578282926236e-07	1.9062865419497734e-07
M7WTQ1	RHTO_07026		
M7X5B9	RHTO_02998	5.218011843949917e-08	4.5995267172736155e-08
M7XT68	RHTO_07157	2.9572248702379953e-07	2.2995686230868586e-07
M7XSR7	RHTO_07590	2.929018144089743e-07	3.011240896745935e-07
M7XWD5	RHTO_04742	1.9833662474592752e-07	1.8222140612977714e-07
M7WZJ8	RHTO_00505	1.6170113302695019e-07	1.9453478396803128e-07
M7WH61	RHTO_04069	9.867130161631314e-08	1.170239906408353e-07
M7X1X4	RHTO_06118	2.1889742701709518e-07	2.1956727359620307e-07
M7X2F1	RHTO_06259	9.063206731612309e-08	9.610099435458586e-08
M7WUL1	RHTO_01640		1.3575861903480708e-06
M7X0D2	RHTO_06796	9.379241803727701e-08	1.9657012161205845e-07
M7X3G7	RHTO_06608	2.3059280376819197e-06	2.4418106334047157e-06
M7WVC6	RHTO_01261	5.964434611423839e-08	6.787749183833782e-08
M7WTV5	RHTO_01766	8.43373317487006e-08	8.528250314148127e-08
M7Y086	RHTO_00431	2.9101396528114482e-08	2.654962817060039e-08
M7WTN8	RHTO_07011	3.939366628231094e-09	3.96835737309794e-09
M7XJL5	RHTO_03589	3.622001208106674e-08	3.7256141392490955e-08
M7WQ21	RHTO_03685	1.8627962332747808e-07	1.9317443638304275e-07
M7XN87	RHTO_03107	1.8853877600464878e-07	1.887159602866724e-07
M7XKW9	RHTO_02409		
M7WVU2	RHTO_00955	6.447325804284198e-08	7.61253241221674e-08
M7WMM0	RHTO_01389		
M7X0N9	RHTO_06724		
M7XGD0	RHTO_05140	3.019476515419471e-08	4.183122886751526e-08
M7WV71	RHTO_04671	3.828412047004268e-08	
M7XT38	RHTO_07127	5.234547245282418e-06	2.958398910497418e-06
M7WPT4	RHTO_03869	1.1457649322261621e-07	1.5427519673669178e-07
M7WZT2	RHTO_07325	2.3457801874480934e-07	2.191634344119939e-07
M7WMZ5	RHTO_04447	2.893541714295454e-07	2.95678752537105e-07
M7WQ32	RHTO_03783	8.022686754251336e-07	1.496445903056402e-06
M7WN92	RHTO_04482		
M7X4E5	RHTO_02924	1.5646665429955165e-07	1.4518149334763555e-07
M7XBS7	RHTO_02085	5.226949507089737e-07	5.483558343177429e-07
M7WXE2	RHTO_08079	1.0424862661308395e-07	1.0247554127703933e-07
M7XK08	RHTO_06198	2.5747092991818666e-08	2.4941141466862293e-08
M7X558	RHTO_03200	4.782072817267987e-08	4.113442087330455e-08
M7XLZ5	RHTO_02069	8.79296479364119e-08	8.998271569213557e-08
M7X5X5	RHTO_05241		1.2378741310179822e-06
M7WMC3	RHTO_01717	6.743140094523844e-08	7.16351922368141e-08
M7X8X2	RHTO_03668	4.438226770154233e-08	2.997053049135211e-08
M7XZ62	RHTO_00031	5.903440703633334e-07	8.022168024860121e-07
M7XUY3	RHTO_06062		8.735124294183103e-08
M7XYX4	RHTO_03242	3.106855447155097e-08	2.6072248838701296e-08
M7XFM3	RHTO_05496	2.9380781547962523e-07	4.864472375592933e-07
M7WMT3	RHTO_04564	5.515135144995558e-09	1.0089388050856162e-08
M7WVF1	RHTO_01286	8.798104521602288e-08	9.377483357644202e-08
M7WMX0	RHTO_05137	3.4381904200456173e-07	3.224460094202455e-07
M7X4S8	RHTO_03059	1.2253989801510028e-07	1.7157777489859497e-07
M7WXG9	RHTO_03035	2.985245214352418e-08	2.3739784915094493e-08
M7WJW5	RHTO_06474	1.432781242213723e-07	1.6855462134783378e-07
M7WP65	RHTO_03889	1.723491362871152e-08	2.1934215191044786e-08
M7XUD1	RHTO_06902	6.547345334096637e-07	
M7WVP9	RHTO_04852	6.583400993326148e-08	6.735370137681502e-08
M7WK40	RHTO_02473	1.1682566352762071e-07	1.2699457307398795e-07
M7WXK9	RHTO_08149	6.240876613913931e-08	7.044942637682903e-08
M7X443	RHTO_05055	3.086349293288813e-07	7.078967865264667e-08
M7WP02	RHTO_04063	5.4476553701823414e-08	6.073167724246714e-08
M7X6N6	RHTO_04521	2.5474284786257614e-08	2.7266255542896344e-08
M7WUB9	RHTO_01726	2.3377550781373627e-07	1.4695383778185072e-07
M7WGN8	RHTO_04137	1.2337098220304131e-06	1.0412310760413476e-06
M7XI06	RHTO_07268	2.339511811102928e-08	2.5741774149077114e-08
M7WJV8	RHTO_06675	4.4945957411999513e-07	4.503729288418708e-07
M7X3G4	RHTO_05041	4.0392714113332e-08	4.413597726199576e-08
M7XMB6	RHTO_02781	4.0798047768640063e-07	5.674747324200021e-07
M7WM81	RHTO_05314	1.5106171344996592e-07	1.4433178047151963e-07
M7XVC8	RHTO_06202		
M7X136	RHTO_06854	4.751236636563605e-07	4.0714065831804317e-07
M7WWX2	RHTO_07949	3.1197060388047105e-08	3.8618033537738115e-08
M7XE48	RHTO_01309	7.235387808763299e-08	7.242336049904061e-08
M7XPP0	RHTO_00312		4.663044344561416e-08
M7X5G0	RHTO_05477	3.799263516335687e-09	1.5454693580644348e-08
M7WM58	RHTO_05498	4.510074605595468e-08	4.683023361619348e-08
M7XG78	RHTO_07724	3.328456045587691e-07	3.022516435565282e-07
M7WMC6	RHTO_05377		
M7WZ30	RHTO_07442	4.8675486687148755e-09	4.917425995718933e-09
M7WM91	RHTO_05324	3.801606073111029e-08	
M7WRN5	RHTO_02654	2.0814501764419743e-07	2.1663871609684735e-07
M7XLU4	RHTO_02029	1.223948505715728e-06	1.109971729005887e-06
M7XHD7	RHTO_07626	7.602936587338086e-08	7.743471042408817e-08
M7WK61	RHTO_02183	3.830229601351759e-07	1.4786791070763155e-07
M7WVN3	RHTO_01130	1.079852402408087e-06	
M7X5M4	RHTO_05351	3.182481842965925e-08	4.932752809110519e-08
M7WNC7	RHTO_04341	1.9849616409074376e-08	
M7WSV0	RHTO_02292	3.07485521761469e-07	4.613769760637603e-07
M7WXP2	RHTO_07983	7.885355742842129e-07	6.944949731161063e-07
M7XM58	RHTO_02730	7.563300439160554e-08	5.528746604693875e-08
M7X7V7	RHTO_00603		5.835266399710281e-08
M7WUA7	RHTO_01716		1.8010470842955803e-07
M7WJE8	RHTO_06635		
M7X7U5	RHTO_04011	5.061347014941614e-08	4.339700800772777e-08
M7WZ12	RHTO_07427	1.1936531936873125e-08	
M7XFM1	RHTO_07987	3.213621261866755e-08	3.963811078969254e-08
M7X4T6	RHTO_03069	8.753281223670764e-09	
M7X6H5	RHTO_00108	4.2366939809505035e-08	2.6421811378402694e-08
M7X4P1	RHTO_05742		
M7WX56	RHTO_02930	7.988123766825505e-08	1.1436679888333828e-07
M7WZC2	RHTO_07522	8.232097963679409e-08	6.403055014956943e-08
M7WNH2	RHTO_04141	1.4562726627245114e-08	1.8023086873785662e-08
M7XD67	RHTO_06683	1.204964709789408e-06	
M7WLZ2	RHTO_01587	1.583595632094392e-08	1.6551741174904934e-08
M7WNJ0	RHTO_00861	1.8764604627247546e-07	2.0732130280948143e-07
M7XBC2	RHTO_02267	6.990883063138578e-09	1.2218017597068506e-08
M7WIC9	RHTO_03483	8.726779740870202e-08	1.5869404827257774e-07
M7WL92	RHTO_02108	4.4035189679839504e-08	5.707263083593166e-08
M7XIL3	RHTO_06778	9.210534972700766e-08	9.72566942526769e-08
M7WL77	RHTO_05862	1.4285430193397746e-07	1.9213436990208697e-07
M7WHN1	RHTO_03785	6.763674255234859e-08	5.749684419298585e-08
M7WYX7	RHTO_00255		2.8110748025920196e-08
M7XKE2	RHTO_06338		6.076033688263125e-08
M7WDI9	RHTO_05874	2.1041736824094183e-08	2.16833873332735e-08
M7WSV8	RHTO_02153	2.1784564259246366e-07	2.5302998092279424e-07
M7XGJ1	RHTO_07865	9.321279435638636e-08	1.1410901285395528e-07
M7XH40	MRI1	2.1680862242758e-07	2.2094090057195482e-07
M7WXP1	RHTO_03105	1.886710693427149e-08	3.290499646423106e-08
M7X234	RHTO_06169	7.509513539402362e-08	7.622481006913788e-08
M7WLQ6	RHTO_05690	4.809770333543806e-08	1.0690776254671542e-08
M7XTG0	RHTO_07242	2.6385856288515058e-08	3.345535841203922e-08
M7XXG1	RHTO_02679	4.7258500825223293e-07	7.032053090522519e-07
M7XDP6	RHTO_01154	8.162723289335193e-08	5.649405951312761e-08
M7X3K3	RHTO_06591	1.5342532117964803e-08	1.8397111604101527e-08
M7WMJ9	RHTO_05248		3.429472473206659e-08
M7XTD0	RHTO_07222	1.7435285384905187e-08	3.7746324851072186e-08
M7XJV9	RHTO_03367	1.8702876288121207e-06	1.1688017236352022e-06
M7XPT0	RHTO_00357	5.353410972362935e-08	5.3897424253716496e-08
M7XJN4	RHTO_03609		9.962246744398543e-08
M7WP55	RHTO_04128	2.2617875706971277e-07	3.7061968716322367e-07
M7XZL2	RHTO_00186	9.053565518012387e-09	9.772352381730114e-09
M7XQ08	RHTO_00442	1.9338374673839087e-07	1.7376051429177228e-07
M7XIE3	RHTO_06713	7.445685821971642e-08	1.0502719422544189e-07
M7XA05	RHTO_02517	3.1943040315446654e-06	
M7XKN4	RHTO_02661	2.5531954408596514e-07	2.801576853165059e-07
M7X2H9	RHTO_04715	3.309055054378342e-08	3.4115534003767394e-08
M7WFX0	RHTO_04494		2.4069674268980777e-08
M7XGP3	RHTO_07915		
M7XIC1	RHTO_03942		2.802442581639073e-08
M7WN88	RHTO_04477	9.055478572490813e-09	1.3065373149272968e-08
M7WZF0	RHTO_00455		7.912281113181819e-07
M7WNQ0	RHTO_04206	2.539704485796014e-08	2.3325043047611976e-08
M7WID5	RHTO_03493	4.7273692932177227e-07	5.27856114817085e-07
M7WNY6	RHTO_04043		9.006473561395574e-08
M7WQ83	RHTO_08040	1.37624105365529e-07	1.3089913722605635e-07
M7WJQ2	RHTO_02660	6.540311170803904e-09	6.941699151001098e-09
M7XFC3	RHTO_05545	6.331219625310626e-08	7.90816361830126e-08
M7WD18	RHTO_06492		2.0537100857688264e-07
M7Y0H1	RHTO_00506	6.745891841025391e-08	6.281975698694077e-08
M7WR32	RHTO_03571	8.648198626318686e-08	7.888670457659572e-08
M7WUE7	RHTO_06211	3.137795831460966e-08	6.746161840763572e-08
M7WKU2	RHTO_05759	3.965583715844189e-07	3.048453525189301e-07
M7X3X1	RHTO_04965	1.238126943529242e-07	8.086851399698483e-08
M7XE90	RHTO_05969	1.3432789769670324e-07	
M7WZE5	RHTO_00450	1.8620052309003984e-07	1.4742531887849622e-07
M7XLV1	RHTO_02034	2.321797835317781e-08	4.294953540468701e-08
M7WNA7	RHTO_04502	1.6309573484779506e-08	1.6906214193355762e-08
M7WH84	RHTO_04104		
M7XFK1	RHTO_07967	2.309483649391173e-06	4.37109559357212e-06
M7WTJ7	RHTO_02071	4.227298101944225e-07	5.027630281213303e-07
M7XCA3	RHTO_01865	2.0438423576955116e-08	1.7237089997856315e-08
M7WE46	RHTO_05622	5.281750155651476e-08	6.180135770758104e-08
M7WVP2	RHTO_04841	9.656437072824946e-08	9.291519410398215e-08
M7WNH9	RHTO_01312	9.602344226076567e-09	8.996111950941368e-09
M7XFN1	RHTO_05506	8.34532324321581e-08	6.344665068242907e-08
M7X5P9	RHTO_05376	5.245137947219128e-07	3.635249984628853e-07
M7XKT1	RHTO_02357	1.0605693895515283e-07	1.597124268705102e-07
M7X1V2	RHTO_06280	1.9268705887984466e-08	2.3183377624111813e-08
