Gene name	mmol_gDW_P1
RHTO_03104	2.496356866993531e-06
RHTO_06286	3.3316796315336456e-05
RHTO_04635	3.3049977882193773e-07
RHTO_03560	3.5464805490201196e-05
RHTO_04502	1.985981785908885e-08
RHTO_00390	5.42365318780118e-09
RHTO_01869	6.605380373630111e-06
RHTO_02132	7.462780610281217e-07
RHTO_03111	1.903072606895459e-07
RHTO_06870	2.4733772471186342e-06
RHTO_01784	3.1946303696945287e-06
RHTO_01946	1.966700093334152e-08
RHTO_04987	7.071481070217973e-07
RHTO_07249	1.100836579563327e-07
RHTO_08159	3.342500293921835e-07
RHTO_05749	1.6577889117527564e-08
RHTO_04494	2.6815658907322195e-08
RHTO_06225	3.42245263464487e-08
RHTO_04419	7.315902343785358e-07
RHTO_07748	8.271427110512081e-06
RHTO_00239	1.221941689638424e-07
RHTO_04751	1.3216496734056996e-06
RHTO_03042	1.7868911335712646e-06
RHTO_02071	8.755132087199396e-08
RHTO_04741	1.4566795372854604e-06
RHTO_04703	8.173518026231761e-07
RHTO_05013	1.6907485652796384e-08
RHTO_05586	4.467119468371152e-07
RHTO_07763	2.5744152652222343e-07
RHTO_02402	2.804603027478014e-07
RHTO_06842	1.6435594153800337e-07
RHTO_05544	2.528570620314049e-07
RHTO_06951	1.4564011570816868e-06
RHTO_01807	1.219210415532282e-07
RHTO_06101	4.984355571842191e-08
RHTO_01028	2.8191858434618925e-08
RHTO_07786	5.990353120609332e-08
RHTO_03656	1.1281295119800093e-06
RHTO_03492	4.541360762223779e-08
RHTO_03305	3.173166126572731e-07
RHTO_04841	6.766043120397725e-07
RHTO_00487	4.566193359193168e-08
RHTO_04516	2.4090906836244472e-06
RHTO_04394	1.417347865216095e-08
RHTO_04972	1.20603575928364e-08
RHTO_05280	3.6672380192194014e-08
RHTO_01810	0.0
RHTO_07059	6.831095056582156e-07
RHTO_05491	6.446512684861083e-08
RHTO_04523	1.1670387272893954e-08
RHTO_05183	3.893971564166798e-08
RHTO_07730	9.607087142573009e-07
RHTO_07171	2.63338935913051e-07
RHTO_03568	2.7016316652569186e-07
RHTO_00497	6.79307832774672e-07
RHTO_06279	4.099572710530345e-09
RHTO_04306	6.413180146927469e-08
RHTO_00408	8.710583337091359e-07
RHTO_04750	9.711980704178063e-09
RHTO_07347	6.542388785435903e-08
RHTO_03468	4.1958610335770213e-07
RHTO_00004	1.8927351921810885e-06
RHTO_03313	5.308885249349934e-07
RHTO_02924	7.265441774697473e-07
RHTO_01418	4.828183278198087e-07
RHTO_00008	4.0239217002820536e-06
RHTO_07119	3.185491166736586e-06
RHTO_01234	1.0837294542143531e-07
RHTO_03495	4.942510575605077e-08
RHTO_03842	2.2580485266314325e-07
RHTO_04869	4.5386341368274086e-07
RHTO_02777	1.0526262336718779e-07
RHTO_02595	1.6602905483424456e-08
RHTO_05578	2.2457361273883786e-07
RHTO_07004	2.5788239214135722e-08
RHTO_03652	5.909370274978901e-09
RHTO_02828	2.962172842342586e-07
RHTO_00875	1.6690384509148226e-06
RHTO_03604	9.333659804040506e-06
RHTO_06564	2.1797329089892974e-07
RHTO_04324	2.2347410993274885e-07
RHTO_06481	1.0873008536186764e-06
RHTO_07893	4.335708910611928e-06
RHTO_02621	3.297005138423536e-06
RHTO_04868	3.8956560173433086e-07
RHTO_02797	9.391855845134535e-08
RHTO_03688	9.366367876423075e-09
RHTO_03154	6.134676228745652e-08
RHTO_00942	2.4922553812865396e-08
RHTO_04824	4.3628909614771143e-07
RHTO_00826	4.7688562181137047e-08
RHTO_04431	1.3549649918664985e-07
RHTO_07766	2.4659693868887195e-07
RHTO_01030	5.633877415036103e-07
RHTO_02143	6.432988534136297e-07
RHTO_06551	6.157018829829403e-06
RHTO_00323	3.1913546322413765e-05
RHTO_02159	1.6813601496578145e-07
RHTO_03654	4.7327828703819796e-05
RHTO_04986	1.7391179245353492e-06
RHTO_04223	3.210599702540189e-07
RHTO_01550	1.0619698225765268e-06
RHTO_05548	0.0
RHTO_05970	3.327068610726425e-07
RHTO_00294	1.48520591178049e-07
RHTO_00500	5.293152742626848e-08
RHTO_06689	1.495496846082009e-08
RHTO_04350	1.5584255484951954e-07
RHTO_00319	1.1343460340105902e-06
RHTO_07683	5.6768991132337284e-05
RHTO_01499	6.419724873802031e-08
RHTO_03357	2.5790991657313746e-07
RHTO_01208	1.4535951471573546e-06
RHTO_00692	2.6422068937419522e-09
RHTO_06717	6.0416385736237525e-06
RHTO_02512	4.5054241403764075e-07
RHTO_06525	2.46250670446175e-07
RHTO_03836	0.0
RHTO_07146	3.961465793130505e-05
RHTO_01999	7.788532979144979e-08
RHTO_04088	1.6522495042053844e-05
RHTO_05022	2.6361210056712684e-07
RHTO_00682	5.6841892281383515e-09
RHTO_03757	2.9712562095987084e-06
RHTO_01741	6.737507972916204e-08
RHTO_05055	1.895328145142507e-07
RHTO_06796	1.8646536157622932e-07
RHTO_01709	1.6752974689419068e-06
RHTO_01048	7.403095149773773e-05
RHTO_02149	1.3450597898949013e-06
RHTO_06658	1.3453367006763192e-08
RHTO_05635	3.567884804102152e-08
RHTO_02017	0.0
RHTO_01762	2.6466776896368926e-09
RHTO_06974	1.0223736964026046e-07
RHTO_00751	5.083620405011587e-08
RHTO_04463	2.317666789223973e-06
RHTO_02274	1.1843467599111234e-07
RHTO_04288	2.0668611225008382e-07
RHTO_00456	2.9464777761143586e-08
RHTO_04304	6.646371068352606e-07
RHTO_04465	2.6256169033050535e-07
NIP1	1.556252251143055e-06
RHTO_03012	7.433683760369772e-07
RHTO_05446	3.026213563163962e-08
RHTO_02424	1.538140464183932e-08
RHTO_04063	1.7261809298532556e-07
RHTO_06528	1.5692708287752964e-05
RHTO_00300	1.1132216535963257e-06
RHTO_03963	0.0001194391632689476
RHTO_01707	1.5519068213158425e-08
RHTO_06199	2.9732370804811664e-06
RHTO_06311	4.041321080563759e-06
RHTO_05016	1.7695252462361118e-06
RHTO_02418	4.97203351566705e-09
RHTO_05826	1.1772261849105255e-07
RHTO_04543	7.676637854874492e-07
RHTO_02882	2.843256809065454e-05
RHTO_06504	8.661772527822435e-07
RHTO_07722	5.223678082941917e-08
RHTO_02360	0.0
RHTO_01686	3.7121153672055003e-06
RHTO_03204	9.376921233400766e-09
PAC1	4.969676964830381e-08
RHTO_01016	0.00010452133405351297
RHTO_04341	8.049523689610603e-08
RHTO_07938	2.7475507473505184e-08
RHTO_04973	5.675593378219787e-08
RHTO_01964	1.4723802050703263e-07
RHTO_05870	5.757562048578863e-07
RHTO_07003	6.531930260848134e-07
RHTO_02152	1.7705630196606998e-07
RHTO_07824	6.965875042937865e-08
RHTO_02736	8.809966049934167e-08
RHTO_06232	2.139437483029633e-07
RHTO_00801	3.4846481127011396e-07
RHTO_00819	2.0376081799386809e-07
RHTO_06852	8.06653193247757e-07
RHTO_07686	1.8232589009774592e-07
RHTO_07783	3.197041629344467e-07
RHTO_01523	4.797393573674294e-07
RHTO_00624	7.414154270544077e-08
RHTO_00266	5.9113679045996684e-08
RHTO_02508	1.8489692576943487e-07
RHTO_07828	1.9354610017747788e-07
RHTO_05106	0.00020931680242879903
RHTO_07676	3.283969669046245e-08
RHTO_02742	5.00417573408042e-08
RHTO_06217	2.3443246067478453e-07
PIM1	2.8880882841904444e-07
RHTO_00301	5.491638677795639e-07
RHTO_05197	2.3907290013114126e-07
RHTO_06919	5.503697996023586e-06
RHTO_06313	2.1431041809190223e-08
RHTO_03939	5.783295474422389e-07
RHTO_01491	1.2761856290618618e-07
RHTO_00437	1.821412716832875e-06
RHTO_00108	9.63134514792393e-08
RHTO_07832	1.1394501177610151e-07
RHTO_03436	8.3536701511621e-06
RHTO_03807	1.6822635979618084e-07
RHTO_05746	6.144852005371296e-06
RHTO_06124	4.035421691691583e-08
RHTO_07187	1.5907520455202285e-06
RHTO_00542	1.1053913881572001e-06
RHTO_02309	1.003084680094908e-06
RHTO_02470	5.718033522600983e-08
RHTO_03473	2.6234467407715342e-06
RHTO_02629	7.4005034554948956e-09
RHTO_01649	3.1841227343677894e-07
RHTO_01724	1.205185470459823e-07
RHTO_00652	5.6025643220745624e-08
RHTO_04627	1.0764775002651778e-05
RHTO_02917	2.7455725851529484e-08
RHTO_05342	6.080689402550014e-07
RHTO_01086	1.11203237012933e-06
RHTO_04775	2.2575236733896324e-06
RHTO_04023	4.24887987661885e-07
RHTO_06869	2.1468003603369805e-07
RHTO_04174	5.8522995752158424e-08
RHTO_07769	1.069073750592895e-09
RHTO_04283	1.0195105788825852e-07
RHTO_06196	2.8881100995132083e-08
RHTO_02334	1.7387110978234613e-07
RHTO_00180	1.0341884346971218e-06
RHTO_07223	1.7923991620469893e-06
RHTO_02416	1.3059273403061322e-08
RHTO_04819	3.2082719691062096e-06
RHTO_05895	5.80877014109708e-07
RHTO_00241	4.6141047277982576e-08
RHTO_01793	3.774507291830526e-07
RHTO_07156	2.646308234121695e-09
RHTO_05537	9.829459359129783e-09
RHTO_02698	1.9052718030077374e-07
RHTO_05364	1.0853722614017345e-08
RHTO_06817	2.7548767026967338e-08
RHTO_04535	1.8558619302541038e-06
RHTO_03728	1.284824778368176e-06
RHTO_00410	7.958533495188691e-07
RHTO_02455	0.00011672203622679144
RHTO_07978	0.0
RHTO_00768	5.324000434195321e-08
RHTO_01941	4.1273565582400857e-07
RHTO_05622	4.1228425704684895e-08
RHTO_07007	8.005914741334895e-08
RHTO_00534	1.4835051271719908e-06
RHTO_02980	3.148479274424903e-08
RHTO_07983	3.237077861638742e-07
RHTO_05605	2.411180101261849e-07
RHTO_02808	4.896395644352774e-06
RHTO_06468	1.3212542093040451e-05
RHTO_03685	2.5227368757557864e-07
RHTO_03578	3.5370820151002824e-06
RHTO_06979	1.2205325622705912e-05
RHTO_02102	1.2314786743438098e-05
RHTO_03785	6.316464721974568e-07
RHTO_01066	1.6971092149529332e-06
RHTO_02296	1.3181289569110904e-05
RHTO_05057	4.984053379227452e-08
RHTO_06611	4.10469066275111e-07
RHTO_04221	5.6512870982184084e-08
RHTO_03714	3.48483349989836e-08
RHTO_06343	2.3373178795358174e-07
RHTO_03972	1.1264690772129512e-08
RHTO_06275	6.152799843630106e-07
RHTO_06190	0.00015374623263612454
RHTO_07564	4.130045218967269e-07
RHTO_02911	5.653046637347854e-07
RHTO_01932	1.0698886394658325e-07
RHTO_02643	1.357075300666752e-06
RHTO_04594	8.370249163105122e-08
RHTO_05361	2.269434693892595e-07
RHTO_07224	5.338982844378239e-09
RHTO_07829	5.603574915821054e-07
RHTO_06625	3.2641521909941046e-06
RHTO_04129	1.0808829798896312e-06
RHTO_01425	5.619566039520056e-09
RHTO_01873	5.9295371888054775e-05
RHTO_01775	9.794329538666774e-08
RHTO_05268	4.847718821262838e-08
RHTO_00405	6.268727846629765e-09
RHTO_06877	1.8771164708770293e-07
RHTO_05479	7.726356377015197e-08
RHTO_03952	2.78996485099266e-06
RHTO_02331	1.234197127348688e-06
RHTO_04578	5.901889316761871e-08
RHTO_06092	1.1214425604149468e-06
RHTO_04495	1.7701430203395724e-07
RHTO_04720	1.7414028883390879e-06
RHTO_01689	1.875526123319465e-08
RHTO_05969	4.566230850299403e-07
RHTO_06518	0.0
RHTO_02289	1.870086597386059e-07
RHTO_06762	7.025773553448906e-09
RHTO_00231	1.4735711565199213e-07
RHTO_02116	0.0001447546365702063
RHTO_06882	1.4365121633810614e-06
RHTO_06766	5.28302725756164e-05
RHTO_08102	1.7125510118482658e-06
RHTO_03491	1.2245703130113112e-06
RHTO_02506	3.2497477074241985e-07
RHTO_01680	6.34840293562892e-08
RHTO_01674	2.0372267307816492e-08
RHTO_06769	1.0375798921048128e-07
RHTO_01630	1.1481761209034673e-05
RHTO_01789	4.933387640452661e-08
RHTO_06622	5.481514450479811e-07
RHTO_04964	1.0898585270660473e-07
RHTO_07542	2.337504795624092e-07
RHTO_02003	8.353488247940931e-07
RHTO_03317	6.259679234262851e-08
RHTO_07130	7.15351228164761e-09
RHTO_05160	4.317898710863788e-07
RHTO_07054	1.3403541925060289e-08
RHTO_06123	6.204838392211739e-08
RHTO_08006	2.1196824879742242e-07
RHTO_00719	3.7810419283239716e-07
RHTO_01103	5.424552208034763e-07
RHTO_00950	6.163384386095851e-06
RHTO_03161	0.00010141885635082216
RHTO_00237	1.766563491606354e-06
RHTO_05451	5.083291872231424e-07
RHTO_00125	2.7076740048974844e-06
RHTO_05786	3.0962617883011305e-07
RHTO_02616	8.786231240131017e-07
RHTO_06144	3.824367551657149e-08
RHTO_06992	1.3021547345999066e-08
RHTO_04191	1.5591838206948928e-07
RHTO_06464	1.687627998561381e-07
RHTO_02403	0.0001796409398535369
RHTO_00071	2.3733129583976157e-07
RHTO_03994	7.382504315934087e-08
RHTO_07523	2.174350812676631e-07
RHTO_03220	7.961075976721773e-07
RHTO_03632	2.319512316302934e-08
RHTO_04062	0.0
RHTO_04100	2.9690901207126966e-07
RHTO_03981	9.099341472976978e-08
RHTO_03922	5.040831062591837e-06
RHTO_04802	5.243913248662187e-08
RHTO_03330	7.335313416009201e-09
RHTO_01273	8.542270421850437e-08
RHTO_06541	8.720064792141571e-09
RHTO_04118	3.026072492054989e-07
RHTO_04801	1.596487570490465e-08
RHTO_04045	8.981577261483916e-08
RHTO_05812	1.7130499690812072e-06
RHTO_07279	1.0819178854563406e-08
RHTO_02179	1.4062946871732245e-06
RHTO_01530	1.3105035773210837e-06
RHTO_04054	6.718600206070892e-06
RHTO_07541	1.1054585150726711e-08
RHTO_02419	4.2859368102873917e-08
RHTO_07354	2.9599545601294452e-06
RHTO_01311	4.770955778917972e-07
RHTO_00539	1.1338975823497115e-05
RHTO_07415	2.1988968370059713e-07
RHTO_01395	1.053631271076582e-07
RHTO_02731	1.2442490622933914e-08
RHTO_07225	3.9347535619475716e-08
RHTO_06694	2.0126415975215483e-06
RHTO_07634	1.412776783654303e-07
RHTO_07288	5.114090534842967e-09
RHTO_03740	1.7117931726475504e-06
RHTO_08082	4.054584507047796e-08
RHTO_02926	8.323709568664588e-07
RHTO_03557	1.796512563229154e-07
RHTO_01951	3.202379806018088e-07
RHTO_03800	6.995777362414135e-07
RHTO_05541	7.952539133656061e-07
RHTO_02528	4.126099204779168e-06
RHTO_01776	8.72262837852216e-06
RHTO_02361	1.2534202451694693e-06
RHTO_08100	1.0678940044691973e-07
RHTO_03854	3.961870580156699e-08
RHTO_01163	2.969407430589425e-08
RHTO_04759	1.6538783497256664e-08
RHTO_05368	3.0070846177296785e-05
RHTO_02676	3.6471384805435854e-08
RHTO_05827	3.441455962454647e-08
RHTO_04413	0.0
RHTO_00049	0.0
RHTO_06483	4.6176315242613345e-08
RHTO_06270	2.790950759878644e-07
RHTO_00007	6.552626374233221e-07
RHTO_05705	3.247850539796468e-07
RHTO_00202	1.6858972393632228e-06
RHTO_02338	0.0
RHTO_06416	1.3392704565596104e-07
RHTO_06016	3.545638870821917e-07
RHTO_02153	2.427889062786272e-07
RHTO_05006	1.585445155051048e-07
RHTO_02820	8.338463941922821e-08
RHTO_06350	2.99051678264343e-08
RHTO_05862	2.7209030326906175e-07
RHTO_01684	4.0396843812897805e-08
RHTO_08079	1.7393779703120505e-07
RHTO_00664	9.529823844526139e-07
RHTO_06614	6.60117585977191e-07
RHTO_04163	4.165318920406471e-07
RHTO_05515	0.0
RHTO_05041	6.79774727951744e-08
RHTO_02852	3.3045495727385366e-08
RHTO_03084	3.480484350646572e-07
RHTO_05795	2.239223252248242e-08
RHTO_00948	1.9003403902699362e-07
RHTO_03739	3.8629271704199024e-07
RHTO_07265	1.10341303376935e-06
RHTO_00313	9.139657355540479e-08
RHTO_08062	1.5426969468677807e-07
RHTO_02969	7.60679449237214e-07
RHTO_03597	7.049366487174973e-07
ADK1	1.598237097462587e-05
RHTO_07185	7.749598986608904e-07
RHTO_06843	2.523015566092398e-07
RHTO_06171	2.923865302192534e-07
RHTO_00236	9.44306058574062e-08
RHTO_01759	6.881330279841449e-07
RHTO_07844	2.7692871283756072e-05
RHTO_00283	2.2763071455039622e-07
RHTO_03018	7.168292904106576e-08
RHTO_03936	7.825171312663712e-09
RHTO_02046	1.1455116409911023e-07
RHTO_01065	5.90778853338803e-08
RHTO_06285	2.513617516669558e-07
RHTO_03209	9.193196774371886e-09
RHTO_07136	9.295319593109928e-07
RHTO_06273	1.1052160122154224e-06
RHTO_04004	4.176180098142715e-08
RHTO_03665	9.988648990037515e-05
RHTO_05081	1.614817995563158e-07
RHTO_02788	3.825435121462489e-05
RHTO_07759	3.3201170894877227e-07
RHTO_00769	1.5232123783248906e-06
RHTO_06700	1.7186439411435731e-06
RHTO_03294	1.3054572851737884e-05
RHTO_00327	2.613509432443906e-09
RHTO_02415	2.560604171624755e-09
RHTO_00830	2.4248305281552843e-08
RHTO_07736	6.468598155790259e-08
RHTO_02751	1.54091759344871e-07
RHTO_00514	7.065251863715584e-07
RHTO_05117	2.7608678291454095e-06
RHTO_06748	4.028077721309606e-06
RHTO_00809	2.9445535486824294e-08
RHTO_00777	1.1509151116973216e-08
RHTO_07046	2.9336004833039774e-07
RHTO_05934	4.07203357256645e-06
RHTO_05984	4.16581960050698e-06
RHTO_07452	0.0
RHTO_01885	3.0215927891299604e-07
RHTO_01460	7.178337150765796e-07
RHTO_03384	6.884116137755214e-07
RHTO_01038	3.259894472730849e-09
RHTO_04994	1.220468240806887e-06
RHTO_05176	8.100710253144287e-07
RHTO_07587	3.005371890357076e-06
RHTO_07023	1.3681018366288163e-07
RHTO_06442	1.2672630466038063e-06
PSD1	1.322825261380846e-07
RHTO_07853	7.891592393957933e-06
RHTO_04740	7.711990620628451e-05
RHTO_07599	1.9727673976724416e-08
RHTO_04870	7.102169769412104e-08
RHTO_06183	7.345841432798535e-07
RHTO_06097	3.9013516488172734e-08
RHTO_01809	2.0783841601368463e-08
RHTO_02178	1.7063018091352023e-06
RHTO_02103	3.1153615336820243e-07
RHTO_07970	1.2006338232450423e-08
RHTO_05156	1.7042104781641294e-08
MMM1	1.0369386238783586e-07
RHTO_06758	1.77351316664761e-08
RHTO_03729	4.170885306398569e-08
RHTO_05025	2.2469075134990956e-07
RHTO_07921	1.561784523969989e-08
RHTO_04574	4.275434357449295e-06
RHTO_03906	3.208400682674066e-07
RHTO_02991	3.683980598570777e-08
RHTO_01279	9.421500686485924e-08
RHTO_03049	2.4288907049560966e-07
RHTO_04631	7.62416440533381e-08
RHTO_02879	1.2028127205118123e-08
RHTO_02930	2.6103698758439624e-07
RHTO_00158	1.0491088816485921e-07
RHTO_03763	3.301642008495097e-05
RHTO_02603	2.2413204155959674e-07
RHTO_06310	8.373231091292345e-09
RHTO_06125	8.130585074105298e-07
RHTO_06231	2.026266080916924e-06
RHTO_04940	1.1695414148515998e-06
RHTO_00718	5.65200321208011e-08
RHTO_01697	1.8361847027371635e-07
RHTO_02094	1.7830429315814507e-06
RHTO_04989	2.1109862544043855e-06
RHTO_00197	4.464728329726548e-07
RHTO_03470	3.406563737798181e-06
RHTO_01199	1.2584195784461104e-06
RHTO_05253	3.7585273118126243e-07
RHTO_00461	5.43545953094668e-07
RHTO_01529	1.446493351131619e-06
RHTO_05068	6.19465859230815e-07
RHTO_06854	1.878043589554594e-06
RHTO_03457	2.8541266678594117e-06
RHTO_01547	8.043258856086509e-07
RHTO_00484	2.115212974552724e-08
RHTO_01385	2.4566345620836167e-06
RHTO_04847	4.908384367946542e-07
RHTO_06063	3.8425561709680714e-07
RHTO_02406	3.29162020765127e-07
RHTO_03839	1.1932896118731384e-08
RHTO_06451	3.897104627681408e-07
RHTO_04153	0.0
RHTO_06875	2.184298352728095e-06
RHTO_00429	2.900967006466367e-08
RHTO_06132	8.40436603047455e-09
RHTO_00058	4.855353207261422e-07
RHTO_05615	1.8693061883367316e-07
RHTO_03435	3.68251893903228e-07
RHTO_03736	1.138986591603772e-06
RHTO_04290	2.4607048243245924e-08
RHTO_06359	1.0139074888984292e-07
RHTO_07940	9.761728404566397e-09
RHTO_00909	1.914408367796058e-06
RHTO_01434	3.922212111252039e-06
RHTO_02673	5.942084757301879e-08
RHTO_03592	2.1715688875607356e-08
RHTO_03865	6.33891408386571e-07
RHTO_01469	6.375199456442042e-08
RHTO_04447	8.657400049203421e-07
RHTO_06867	4.983979879132848e-06
RHTO_04377	1.3721574566519342e-06
RHTO_02367	1.0697201338826776e-07
RHTO_01672	2.5526192123869574e-07
RHTO_07026	6.513495819733423e-08
RHTO_00532	4.8334947917347636e-08
RHTO_02129	1.4951730540988877e-07
RHTO_02551	2.3905860031429573e-06
RHTO_07157	3.290196841926963e-07
RHTO_05382	3.4151124738842435e-06
RHTO_00494	4.141445626943331e-07
RHTO_06677	8.777958144694172e-09
RHTO_03840	5.8706488105354606e-08
RHTO_07998	1.2441672047249104e-06
RHTO_07167	2.5547028975163892e-08
RHTO_04099	1.067277666462122e-06
RHTO_01688	3.8828116219002565e-08
RHTO_03423	2.6091987022143507e-06
RHTO_01683	3.5167582695528295e-07
RHTO_04803	1.1943451519510886e-05
RHTO_04852	1.9751471457202618e-07
RHTO_00373	0.00010197584344851174
RHTO_05496	6.680333316793369e-07
RHTO_01957	2.1194587129956196e-07
RHTO_05943	1.1545658279618109e-07
RHTO_00296	1.499240343694646e-06
RHTO_02843	1.3880525035442703e-07
RHTO_00425	8.576727598061707e-07
RHTO_01237	4.635600290236833e-07
RHTO_01252	9.116950257564257e-08
RHTO_05087	7.315986862052963e-07
RHTO_06276	7.07256898861623e-07
RHTO_01786	2.72746005686815e-07
RHTO_03581	1.8709252474172945e-07
RHTO_03487	4.0847150904389436e-08
RHTO_05399	1.5357464339564748e-06
RHTO_01644	4.731009746277017e-08
RHTO_00092	3.3518526108884694e-08
RHTO_02335	3.6824533874886124e-08
RHTO_07920	3.0919231295694744e-07
RHTO_02299	5.385302236791907e-07
RHTO_07261	8.097265302850342e-08
RHTO_00314	7.704719380628727e-06
RHTO_02965	3.668249277362728e-08
RHTO_01603	1.2483342243225654e-07
RHTO_07743	1.8135329084472416e-07
RHTO_08139	2.475506416982128e-06
RHTO_00027	1.1978804375585914e-06
RHTO_07886	5.68754174571401e-05
RHTO_02952	1.8474005076482366e-07
RHTO_05659	8.967724239849767e-08
RHTO_02459	1.745555867251973e-07
RHTO_00217	3.127930595969037e-08
RHTO_06322	4.950363830574969e-07
RHTO_02689	1.225626417230441e-06
RHTO_05321	1.872870280167368e-06
RHTO_01484	7.501630268464267e-08
MEF1	6.241464757502563e-07
RHTO_07772	4.122290642327523e-05
RHTO_02030	2.768285157601299e-08
RHTO_08117	5.318285231518788e-08
RHTO_01341	2.907304236249014e-07
RHTO_04929	1.0171790401079506e-08
RHTO_06149	1.916402820059947e-07
RHTO_04293	2.0299077802073114e-06
RHTO_04121	6.997478288284912e-07
RHTO_02232	3.0773583715847574e-05
RHTO_05019	6.282236359672788e-07
RHTO_01205	7.106469667878277e-06
RHTO_05029	8.665211153506565e-08
RHTO_07033	1.805409638408273e-07
BNA4	1.483686644820112e-07
RHTO_05396	4.665307157480901e-08
RHTO_04890	3.3020162392563364e-05
RHTO_00418	1.0407174239104346e-08
RHTO_05527	2.9930077667322465e-08
RHTO_06335	3.703765798986209e-07
RHTO_07387	1.0255440897464521e-06
RHTO_00127	5.25773535506173e-07
RHTO_05999	2.6101624654504964e-07
RHTO_06672	1.8329482506752007e-07
RHTO_03255	7.450615404430977e-08
RHTO_03885	1.8068588129327034e-08
RHTO_03213	1.3298471723600636e-07
RHTO_06019	1.1731097045326719e-08
RHTO_04173	3.019992606998562e-07
RHTO_01633	7.445853770101207e-07
RHTO_01865	5.1057603127328476e-08
RHTO_05806	3.2360126226950216e-08
RHTO_01070	1.699699062078509e-07
RHTO_02739	1.0665458835264104e-07
RHTO_07274	2.8234423988022672e-08
RHTO_03193	1.4656287969575315e-07
RHTO_07607	2.146131002645776e-06
RHTO_08068	4.608848276517336e-06
RHTO_06264	6.858891310988987e-08
RHTO_02036	1.661168201488017e-07
RHTO_06618	3.341005558895183e-08
RHTO_03507	4.18446974700318e-06
RHTO_00388	4.192316645290096e-07
RHTO_03483	8.32398360958446e-08
RHTO_06360	1.190920243331119e-08
RHTO_00586	0.0
RHTO_07163	1.2678623630486488e-07
RHTO_04248	1.5433740967509667e-08
RHTO_02050	2.893045437613702e-07
RHTO_07325	2.2180544526868363e-07
RHTO_04105	3.055740837996134e-08
RHTO_07747	1.2572943304693778e-06
RHTO_02266	7.560064557890391e-08
RHTO_00039	5.119321604083519e-09
RHTO_02430	1.092240725857396e-05
RHTO_02827	1.4702441881263636e-08
RHTO_07690	2.817366202686739e-06
RHTO_05263	1.392271240532851e-07
RHTO_06492	6.862047043892816e-07
RHTO_05447	0.00010657698771572798
RHTO_05588	0.0
RHTO_05575	9.103836018071286e-09
RHTO_00632	6.257599571440275e-05
RHTO_03459	3.046467291930937e-07
RHTO_06254	6.927123516347309e-07
RHTO_02546	3.390928282536613e-07
RHTO_01560	5.076992428458453e-06
RHTO_02150	2.1005302170298595e-06
RHTO_00284	4.837845490216192e-07
RHTO_05908	2.3705041520343275e-06
RHTO_00444	2.9530467929063086e-07
RHTO_02029	4.4384273460209045e-07
RHTO_07071	2.8616034371116403e-07
RHTO_06223	4.5214298972053044e-08
RHTO_02448	4.5712392177900046e-06
RHTO_03043	1.7086249649718685e-05
RHTO_01102	2.9683862446778698e-06
RHTO_05369	3.720800221678885e-08
RHTO_06536	1.1903093109141207e-06
RHTO_04318	9.791718589661746e-08
RHTO_05797	3.649691026289761e-07
RHTO_00230	1.2887208492744772e-06
RHTO_00309	5.2169669642272354e-06
RHTO_04712	7.679561456803809e-09
RHTO_07695	5.572074804251656e-06
RHTO_02468	3.861633957968157e-07
RHTO_03705	1.984088828592503e-05
RHTO_03628	2.902002829358262e-07
RHTO_06326	1.067911791454184e-06
RHTO_03385	5.787559717798785e-07
RHTO_04389	2.0625666228327178e-07
RHTO_04564	4.894723152481832e-08
RHTO_00076	2.051247319680414e-06
RHTO_06137	3.0293027021984126e-07
RHTO_06022	1.0795312410600635e-06
RHTO_07039	1.0199761274626698e-07
RHTO_03897	1.6075727021194766e-08
RHTO_05147	6.404522368862594e-06
RHTO_02092	2.5859083563757992e-08
RHTO_05083	6.5605224695493665e-09
RHTO_03646	4.791726614681726e-08
RHTO_07740	8.656510010351123e-09
RHTO_07366	2.4987213449011344e-08
RHTO_07308	6.782983749184425e-07
RHTO_01260	1.0442687413880838e-07
RHTO_03343	0.0
RHTO_06935	1.9517238276323983e-08
RHTO_05315	2.172410722289279e-06
RHTO_01623	3.3750897770533186e-08
RHTO_01389	5.775818300318072e-09
RHTO_04982	7.225926229198088e-08
RHTO_07486	2.031430386091688e-06
RHTO_02087	2.0009951864318705e-07
RHTO_07860	1.4891508878034494e-06
RHTO_00810	1.0884887837184197e-08
RHTO_07488	1.7068358315088613e-08
RHTO_05516	2.7003137536392952e-08
RHTO_05345	3.709629805693989e-07
RHTO_03982	1.572549722729459e-07
RHTO_00343	1.988891255326617e-09
RHTO_05033	1.1221475796448457e-07
RHTO_04260	4.102601689542697e-07
RHTO_05441	4.3500952319347566e-07
RHTO_04328	1.8341603690135882e-06
RHTO_03869	4.40505330581255e-07
RHTO_07252	2.6800424704382215e-09
RHTO_05403	1.9670301859434843e-07
RHTO_00735	1.0369805206227145e-07
RHTO_04839	4.242212516610541e-05
RHTO_03226	4.6837691734644505e-07
RHTO_02443	1.4571912052165568e-08
RHTO_00185	1.1134936378496853e-05
RHTO_00666	3.4555800485227176e-06
RHTO_05739	2.9881639887596702e-06
RHTO_02191	1.1743388363264409e-08
RHTO_02511	4.7776264072774545e-08
RHTO_01442	1.3350286486814302e-08
RHTO_03162	6.548146312446439e-07
RHTO_06828	1.2208299521588e-08
RHTO_03073	1.3118532523041159e-08
