uniprot	Gene_names	Xexp_1	Xexp_2
M7WZL1	RHTO_07587	2.497461789091992e-06	1.8506739330591317e-06
M7XZU4	RHTO_00286	1.2387931564032916e-05	5.767239356303514e-06
M7WXH3	RHTO_08104	4.39869047322926e-06	4.230725336442714e-06
M7WZ16	RHTO_00300	1.6666169066192713e-06	2.226632761918846e-06
M7X159	RHTO_06879	1.4402225543738321e-06	1.3353681558930848e-06
M7WKD3	RHTO_05913	2.5676379410121237e-06	2.573027966230655e-06
M7WIR6	RHTO_03331	8.872348881999939e-07	1.2176744840687837e-06
M7WSZ7	RHTO_02062	5.018481360306621e-07	5.938350232200778e-07
M7XRK5	RHTO_07718	4.928780858503215e-07	5.334432420147805e-07
M7WVI3	RHTO_04786	1.6784241374407317e-06	1.2739608566009662e-06
M7WU74	RHTO_01686	2.087465266403638e-06	2.858819510121451e-06
M7WGQ5	RHTO_04157	4.0962205804474566e-06	4.563462838059584e-06
M7WPZ7	RHTO_03989	2.3176517254865272e-06	2.4468037833764556e-06
M7WMK4	RHTO_05253	1.650726538418436e-07	1.5215243251502158e-07
M7X7Q5	RHTO_00558	1.8043253514021905e-06	2.5916088466338534e-06
M7X7L3	RHTO_00518	2.8648585305185443e-06	2.864407374931852e-06
M7XK83	RHTO_02531	6.815295556694647e-07	8.216494865421921e-07
M7WGU8	RHTO_04212	3.638917178787945e-06	4.232928632990994e-06
M7WZ54	RHTO_07462	2.411153587079608e-06	2.8731675237976203e-06
M7X0K2	RHTO_06875	2.1089710610972512e-06	1.8321117528209884e-06
M7X659	RHTO_00008	4.8754237700555005e-06	5.1520944724656916e-06
M7WX98	RHTO_00769	1.0711447166092422e-06	1.4936928794261144e-06
M7WIH3	RHTO_03548	6.120143327302247e-07	8.319636731738259e-07
M7X390	RHTO_04951	1.6409155800426907e-07	1.2600095764936785e-07
M7XNZ4	RHTO_01122	1.3827343737942753e-06	1.06812311286737e-06
M7WII9	RHTO_03568	3.3967556973463327e-07	3.112437103526278e-07
M7XMJ5	RHTO_02851	0.00015565613015240058	0.00018073664884105735
M7WEL7	RHTO_05609	2.8070091256014984e-06	3.3703702868706422e-06
M7X2I6	RHTO_04720	1.7549361709831423e-06	1.5450064457326452e-06
M7XPG3	RHTO_00202	1.3561846640075459e-06	1.4379214094346548e-06
M7XEA2	RHTO_05984	7.772691875199896e-06	8.595061699441803e-06
M7XHC3	RHTO_07606	1.0276628586624103e-05	7.983182735487332e-06
M7WLV3	RHTO_01547	7.87672557954244e-07	3.9064090520261527e-07
M7XJZ1	RHTO_03397	2.175170412662026e-07	2.1020582003446623e-07
M7XHM1	RHTO_04183	4.166273769716852e-06	3.375021799005953e-06
M7X0V7	RHTO_07000	2.8827476851866484e-06	6.1764177828124615e-06
M7XM76	RHTO_02745	4.176534069724096e-07	4.6849107385298696e-07
M7X0D3	RHTO_07304	2.5782450253014496e-06	2.8782184091389435e-06
M7XV41	RHTO_06117	7.368795637326826e-07	6.349705024952267e-07
M7WLH0	RHTO_05630	1.2530556208944777e-05	1.2407827109550033e-05
M7XUA4	RHTO_06867	7.152371366207865e-06	4.085501531023699e-06
M7WUP8	RHTO_06311	5.913679836782708e-06	5.951043445133634e-06
M7X6B7	RHTO_00314	7.5936617513774824e-06	6.2293169655583805e-06
M7WML5	RHTO_05228	5.607219864321779e-06	3.4271679700568038e-06
M7XJR6	RHTO_03327	3.3613252460458696e-06	3.6710895405532545e-06
M7WDV4	RHTO_05854	2.0499233631600268e-06	2.4099009062089254e-06
M7XRT0	RHTO_07803	7.252755427674813e-08	9.022200808516484e-08
M7WUX5	RHTO_01725	8.868235897872681e-06	1.013095690894419e-05
M7WMP3	RHTO_04513	4.248392794245199e-07	4.784920341462009e-07
M7WLN2	RHTO_05343	2.9801904136986736e-06	2.2928651363712413e-06
M7WWW6	RHTO_02839	1.4495789313424912e-06	1.4152072385697478e-06
M7XTY9	RHTO_06752	1.0295454600907695e-06	9.003472824552375e-07
M7X7K9	RHTO_04179	3.1972019806135755e-06	3.3445342084108435e-06
M7WMJ0	RHTO_05198	6.328344035500066e-06	7.195375900527317e-06
M7XQ37	RHTO_01067	1.5122471828240036e-06	1.6250645232417765e-06
M7XNS9	RHTO_01480	4.900583963419928e-07	9.313366274460732e-07
M7WXL1	RHTO_03075	1.1329333543539337e-05	9.302625100046161e-06
M7WP41	RHTO_01046	2.3295475208494134e-06	3.0215840761359656e-06
M7WXM4	RHTO_07686	2.4098210561742396e-07	2.1382379350324375e-07
M7XII7	RHTO_03776	1.836224329125617e-07	1.8870559271277965e-07
M7WKK5	RHTO_06393	5.779245512841137e-06	5.447621102960262e-06
M7XXZ4	RHTO_02881	1.5041248771361252e-06	1.3662257723413283e-06
M7WSC8	RHTO_02209	3.081469324535337e-06	2.220383060535652e-06
M7WNK5	NIP1	5.772783898280607e-07	5.162734296418904e-07
M7XNS5	RHTO_03298	7.106973071525049e-07	5.030985844782536e-07
M7X2P9	RHTO_06384	1.3418946161547674e-05	9.581482451883238e-06
M7XEQ0	RHTO_01048	3.5763288130211465e-05	3.304065098918119e-05
M7XFE4	RHTO_00838	3.9922793193366794e-06	4.459890204891942e-06
M7WSH8	RHTO_02301	1.37832549786147e-06	1.4594710665858775e-06
M7XHL1	RHTO_07118	1.7636233302441203e-06	1.3548098853023627e-06
M7XJ78	RHTO_03757	1.8705626661173103e-06	1.4233980064257213e-06
M7WI80	RHTO_03731	2.4233130252706273e-06	2.1859236449107e-06
M7XSK8	RHTO_07550	9.284485396653165e-06	8.778444222205449e-06
M7WL24	RHTO_05802	9.177227617019226e-07	9.545655352879986e-07
M7XJI1	RHTO_06058	1.4051586410286699e-06	1.4072120664293883e-06
M7WSB2	RHTO_07196	2.7618160812265773e-06	3.2077553442284908e-06
M7XY86	RHTO_02961	1.666484709014766e-06	1.746356763836826e-06
M7X3R5	RHTO_06504	1.48840943269795e-06	1.94395453169405e-06
M7X2J1	MEF1	3.3648461495813483e-07	3.8615735410142785e-07
M7XPE6	RHTO_01303	4.0703316160774e-06	3.2546660306514087e-06
M7XIA4	RHTO_03922	3.1888784474510903e-06	4.157694548399067e-06
M7WP94	RHTO_04210	5.354220468502829e-07	6.126546759652112e-07
M7WEJ0	TIF32	6.139266158767334e-07	7.387495935931488e-07
M7WKA2	RHTO_06536	9.013511343424947e-07	9.3747500788181e-07
M7XD32	RHTO_01341	7.397574131240363e-08	7.351721016701777e-08
M7WWF5	RHTO_00710	2.227906125208193e-06	2.5053171961767534e-06
M7WYA7	RHTO_07695	4.036070947209769e-06	6.83658797242904e-06
M7WIH9	RHTO_03558	5.344755045653298e-07	4.62214041443823e-07
M7XYM0	RHTO_03126	7.360903178122967e-07	5.195105971321748e-07
M7WKX0	RHTO_05784	3.6073470501273785e-06	3.3480581140589193e-06
M7XAJ6	RHTO_02358	4.3680269903490124e-07	1.1815370253386082e-06
M7WFJ0	RHTO_05134	8.094899966957027e-07	7.524894666098409e-07
M7WP17	RHTO_01016	0.00011254776359558244	9.15038847578005e-05
M7WNG0	RHTO_04563	8.328333063878078e-07	7.489405788129773e-07
M7X4N6	RHTO_05737	8.36914995879057e-07	1.908953310492714e-06
M7X6J7	RHTO_00409	4.932619996582505e-06	6.003654399050679e-06
M7XWZ6	RHTO_04933	7.738197721830814e-06	8.48232379148829e-06
M7WW72	RHTO_05017	2.709435633299681e-07	2.1580149967417803e-07
M7X6S8	RHTO_00183	6.018009940894846e-06	6.9491285784323834e-06
M7X1F1	RHTO_06989	1.875179633802377e-06	2.216040531561122e-06
M7XD58	RHTO_06702	1.3678439314612019e-06	9.046934256369164e-07
M7X896	RHTO_03928	8.317315444383793e-07	8.695558457846538e-07
M7WK31	RHTO_02463	4.160081278793094e-06	3.656528658336214e-06
M7WKW0	RHTO_05872	1.5649279464750938e-06	1.7642971640967922e-06
M7WXL9	RHTO_03085	2.257748457534647e-06	2.4243389949773176e-06
M7X9C2	RHTO_03515	4.17735133949987e-06	3.885012187161248e-06
M7WTP4	RHTO_01927	5.405224051137615e-07	5.795529998351285e-07
M7WWF7	RHTO_05117	2.69052079028116e-06	3.3061152054134685e-06
M7WVH5	RHTO_01311	1.3185787577955588e-07	1.187462742565589e-07
M7XQK1	RHTO_00612	6.073021093269211e-07	5.344062941143669e-07
M7XPF9	RHTO_00197		6.838839529458124e-08
M7Y0M8	RHTO_00556	3.2870430377965203e-06	3.1302100521802606e-06
M7XPQ5	RHTO_00947	2.5446670018125374e-07	1.3865164946440544e-07
M7X7R8	RHTO_00568	1.081277633684445e-07	7.910304238571006e-08
M7X0A1	RHTO_07269	4.597519199663687e-06	6.613952077088299e-06
M7XKF0	RHTO_02591	1.491629744879614e-06	1.5919004872700116e-06
M7WKL1	RHTO_02331	1.5530648776028852e-06	1.3166252642651395e-06
M7X7A4	RHTO_00388	2.455074522367685e-06	2.231574001352866e-06
M7XK91	RHTO_06273	1.0707914066445954e-06	1.0795919706558982e-06
M7WEV1	RHTO_05520	4.109437614898594e-06	5.515864226843977e-06
M7WWS9	RHTO_02799	5.632484819409706e-06	6.617360043692359e-06
M7XRU1	RHTO_07813	2.52028771311875e-06	8.012456707546981e-07
M7WYJ5	RHTO_07795	3.62588543994391e-06	3.674140105540086e-06
M7WQJ3	RHTO_08140	2.650322043577525e-06	2.6460954953076934e-06
M7X6S3	RHTO_00494	7.841750397690505e-07	8.756256854964394e-07
M7WNL4	RHTO_04436	3.2747183724310973e-06	3.89590663697899e-06
M7WHN9	RHTO_03795	1.2080632758997974e-06	1.2903234241758104e-06
M7WQ73	RHTO_08030	2.733962834431901e-07	3.4158292444298403e-07
M7WXF0	RHTO_00824	2.657036339456308e-06	3.2653183766363844e-06
M7X651	RHTO_00234	9.865419430310423e-07	1.125761678683981e-06
M7XPW9	RHTO_00987	2.2039624351398056e-07	1.8425299889223787e-07
M7WLW8	RHTO_01562	3.342034160287559e-06	3.961013248327527e-06
M7WLJ5	RHTO_01843	3.4840044312463092e-06	3.902557306975942e-06
M7WXQ3	RHTO_07721	9.226524722455068e-06	1.0601400764219049e-05
M7WUH8	RHTO_06231	1.1491132796334002e-06	1.3031741948514632e-06
M7XJX2	RHTO_06168	7.584927838348332e-07	9.202026868954036e-07
M7XQ28	RHTO_01057	2.667039728722596e-07	2.689151764910243e-07
M7XN38	RHTO_03047	1.7217555389167398e-06	1.5298291842087366e-06
M7X6C3	RHTO_05161	4.14216582749976e-06	3.2581109571114658e-06
M7WHY4	RHTO_03630	7.22343005098715e-06	7.668327472819075e-06
M7X2S6	RHTO_04588	3.5932276203017203e-07	3.0807819268086737e-07
M7XZK8	RHTO_00181	5.715268662771999e-06	5.447780537630022e-06
M7XYI9	RHTO_03086	5.528486684046143e-07	4.889128369089135e-07
M7WKG7	RHTO_06525	2.13415902951495e-07	2.309011000394396e-07
M7WRU4	TIF34	3.284222502758739e-06	3.5901845470557758e-06
M7WR11	RHTO_07863	7.933470969717461e-06	8.648289240867788e-06
M7WM21	RHTO_05458	6.955304741360306e-06	6.1920284606894125e-06
M7XHB5	RHTO_04328	2.2108897261099047e-06	2.2622359188548944e-06
M7WRR0	RHTO_02528	3.489624734493089e-06	3.4822574352689825e-06
M7X730	RHTO_04258	1.5379565521483075e-06	1.6620363380014972e-06
M7WMT2	RHTO_05318	2.581432544088026e-07	2.834645423904979e-07
M7XZN0	RHTO_00216	1.70244067904739e-05	2.0692814981013825e-05
M7XG73	RHTO_07719	3.35294271922645e-06	4.119725826949889e-06
M7XMM3	RHTO_02877	1.2976102184938326e-06	1.0515810985644389e-06
M7X4A4	RHTO_02671	5.074545664927459e-07	6.576488226556226e-07
M7WYU2	RHTO_07573	3.200811255994142e-07	3.3129794349206305e-07
M7WPW0	RHTO_00856	3.019415475917964e-06	3.3546507449757103e-06
M7X6G2	RHTO_00098	3.5558664281803336e-07	2.9777302811486955e-07
M7WFS5	RHTO_05194	3.3386493414905075e-07	4.0212996185642123e-07
M7WU76	RHTO_01906	7.487180296380431e-06	3.845905384975921e-06
M7WZ76	RHTO_00370	5.506116457372304e-06	6.882502118082609e-06
M7XBP3	RHTO_02050	2.3134014519785763e-07	1.4329511780675475e-07
M7WD50	RHTO_06450	3.263370389629943e-06	4.351653047299502e-06
M7XKI7	RHTO_02621	4.2349801903516386e-06	4.940691675595819e-06
M7WE73	RHTO_05647		
M7WUH0	RHTO_01358	4.09374842392369e-06	3.332245603969696e-06
M7WNS4	RHTO_04226	4.804060884059778e-06	4.9015522120091315e-06
M7XNV8	RHTO_00027	8.412688205200617e-07	4.068641221959544e-07
M7XPW4	RHTO_00397	7.317704534253946e-07	5.819760377128024e-07
M7XX52	RHTO_05003	1.1460846880800756e-05	1.2718897806768433e-05
M7X2C9	RHTO_04665	2.7705342790253825e-06	2.8834962730122675e-06
M7WK24	RHTO_02453	1.1270819956675829e-06	1.0272480395854977e-06
M7XV63	RHTO_06137	2.3878061754096753e-07	2.515584494608533e-07
M7XUZ4	RHTO_06072	1.6698158071111194e-06	1.1732488748884923e-06
M7XJ27	RHTO_03712	3.3672983086816795e-07	3.5918985205597757e-07
M7XE10	RHTO_06481	2.344359992263019e-06	2.224354591659965e-06
M7WX26	RHTO_02900	2.4625983870980305e-07	1.767484327210348e-07
M7XHC0	RHTO_07601	3.5315905720934895e-06	3.913941647607745e-06
M7WUY9	RHTO_01105	2.676995173879822e-06	5.501238392924918e-06
M7XTZ4	RHTO_06757	7.507837209419623e-07	7.77173126224256e-07
M7XKD8	RHTO_02581	2.5534463169330426e-06	2.5431421663469114e-06
M7WDZ0	RHTO_05740	7.296095378684702e-07	6.977061956121909e-07
M7WGP2	RHTO_04142	1.6425935923341789e-06	1.4933227909274605e-06
M7XLJ5	RHTO_04924	8.304695794750435e-07	1.1686346939623979e-06
M7WKR4	RHTO_01947	9.137655784441337e-07	7.692861789685013e-07
M7XKF7	RHTO_02596	4.101098795381682e-07	2.496280240887823e-07
M7XYP9	RHTO_03162	5.150679880354949e-07	7.737291644780872e-07
M7XID1	RHTO_07378	2.5548853080523783e-07	4.054756334662987e-07
M7X0E8	RHTO_07319	4.8016400816809365e-06	4.032950125851385e-06
M7X0I8	RHTO_07354	2.723651684073853e-06	2.6357721786530877e-06
M7XQ05	RHTO_01032	4.0395556328525e-06	4.3642233356152095e-06
M7X2E8	RHTO_04685	9.719584236104918e-07	8.671017142454775e-07
M7WF31	RHTO_05404	3.5064181542053713e-07	2.214858092133411e-07
M7WT77	RHTO_06811	3.2396736083976105e-06	3.0244164834363706e-06
M7WPB5	RHTO_00661	6.564447785253574e-07	7.027990388897009e-07
M7WUF2	RHTO_06216	2.9642140785512325e-06	2.512500615688759e-06
M7WWD6	RHTO_00685	2.6147534861537483e-07	2.660072404236944e-07
M7XGU2	RHTO_07436	6.182618839895295e-06	6.521976903166463e-06
M7WS36	RHTO_02150	1.9647892646651617e-06	7.239345479406721e-07
M7X709	RHTO_04465	4.5249905933397676e-07	6.514449564357538e-07
M7WVZ3	RHTO_01240	5.034403357786295e-06	4.696572130007205e-06
M7X4M5	RHTO_05727	1.1759321622607922e-06	1.3085186657946587e-06
M7WNU6	RHTO_04246	3.5056057431678304e-06	3.4183899285110354e-06
M7X7A8	RHTO_04334	5.467949248769176e-06	5.6555487585745996e-06
M7WI54	RHTO_03701	2.253581670811995e-06	2.420035718023599e-06
M7WJ97	RHTO_06700	1.5272775132183395e-06	1.5504278139519926e-06
M7X2J2	RHTO_06309	4.966519434637531e-07	4.884467159764036e-07
M7WPL3	RHTO_00771	1.647472320520034e-06	1.9243599236375784e-06
M7WKA4	RHTO_05883	7.379856561496887e-07	4.4432150872129346e-07
M7WS43	RHTO_02272	2.033108244685567e-06	1.4864741073768067e-06
M7XW07	RHTO_04606	6.838172168587476e-07	5.726158961837247e-07
M7XN52	RHTO_01683	1.0932351345150199e-07	8.487328508389211e-08
M7XML8	RHTO_01884	8.458293963569576e-07	7.051748803052072e-07
M7WFY9	RHTO_04519	1.9136984475732384e-06	2.057541629938583e-06
M7WW26	RHTO_04957	7.280565382521264e-07	6.82647301180105e-07
M7XIH3	RHTO_06738	2.1059980337978248e-06	1.8702945570638948e-06
M7X7T4	RHTO_04244		5.688547335743813e-06
M7X7H5	RHTO_04149	3.98892771292924e-06	6.241632962949437e-06
M7XFZ0	RHTO_08097	6.15559130506536e-07	1.1418611453472916e-06
M7WUS2	RHTO_06336		7.684632274206099e-07
M7XF80	ADI1	2.1916661805455026e-06	2.0834091953180336e-06
M7WKS2	RHTO_05739	9.345470006139363e-07	2.2761095577090756e-07
M7X6B9	RHTO_00058	4.043544355373492e-07	4.6554391049079553e-07
M7X413	RHTO_02808		2.9806710942537203e-06
M7X2S0	RHTO_04583	9.967362423727617e-07	1.1826992543015625e-06
M7XYK4	RHTO_03106	8.102811147964172e-06	8.88327700071274e-06
M7X982	RHTO_03470	2.362959806338948e-06	5.379142476127988e-06
M7WS69	RHTO_07146	2.497868771936223e-05	2.1073241357675612e-05
M7WG12	RHTO_04549	2.085397002822832e-06	2.9322711089652966e-06
M7WS33	RHTO_02643	6.583954105261886e-07	7.719548038879709e-07
M7WXT6	RHTO_07761	1.959412169453143e-06	1.7021354511226535e-06
M7X4M9	RHTO_03004		
M7XPM3	RHTO_00287	8.908539878706377e-07	1.1427299321781846e-06
M7WR46	PRT1	5.493896634411115e-07	9.84350631860647e-07
M7WLQ1	RHTO_05685	1.9875388953060912e-06	1.910783676312832e-06
M7XJ70	RHTO_07003	8.07845833623306e-07	1.774129988049049e-07
M7XLB3	RHTO_02143	5.593066934724795e-07	6.830779645107118e-07
M7X8P7	RHTO_03847	5.038278882819306e-07	3.880932338009307e-07
M7WUQ8	RHTO_06321	9.817863327500943e-07	9.675600553268568e-07
M7WEP1	RHTO_05460		2.181814346103003e-06
M7X5S2	RHTO_03169	3.348249245249918e-06	1.3859355802825196e-06
M7XPD6	RHTO_00167	9.185700221419881e-07	1.6454966798757119e-06
M7XCN1	RHTO_01599	4.130289621702919e-07	3.6873816016450497e-07
M7XKJ8	RHTO_04577		2.107855076089585e-06
M7XJQ5	RHTO_06113	1.8797970224291772e-06	1.804668350075961e-06
M7WV38	RHTO_01166	2.3982667539150276e-06	2.3325815823086853e-06
M7WFT8	RHTO_05209	3.113443498268755e-06	2.16388135028746e-06
M7XAV4	RHTO_02178	1.7490538486137247e-06	1.7514172245200635e-06
M7WRB3	RHTO_07439	3.615410126339165e-07	3.2580614928815154e-07
M7WIL9	RHTO_03603	2.521958622628963e-06	2.344285033835865e-06
M7WCM1	RHTO_06672		8.199162232991911e-08
M7XMD3	RHTO_01784	1.8464695828196302e-06	1.6815189260600055e-06
M7XYH2	RHTO_03066	1.1887419876955304e-06	1.12932309447917e-06
M7WSH3	RHTO_02257	3.7989854411530857e-07	4.071947798275078e-07
M7WYH6	RHTO_07775	6.106080455842148e-07	5.210103852454554e-07
M7WTG7	RHTO_06921	7.082173369234743e-07	8.693437581080026e-07
M7XTB2	RHTO_07202	8.756196303733963e-06	1.0952015472983666e-05
M7WYF4	RHTO_00085	6.204924993272695e-06	6.498192510104129e-06
M7WF27	RHTO_05399	6.943423476456755e-06	1.4028503667357746e-06
M7XUU6	RHTO_06022	1.0818969098485947e-06	7.146967992199343e-07
M7WXU2	RHTO_03166	6.417438455961514e-06	7.739798708612205e-06
M7XYL6	RHTO_03121	3.4320849319050863e-06	4.716285079473108e-06
M7XSU5	RHTO_07625	8.626657114359636e-07	4.250378093205069e-07
M7X0T7	RHTO_06769	6.798736188323205e-08	6.88966665165065e-08
M7WIQ2	RHTO_03321	1.646637599670448e-06	1.3546644675255228e-06
M7XVT2	RHTO_06352	1.9776111665314463e-07	1.4928534037894416e-07
M7XDG9	RHTO_01496	5.089951881014086e-07	4.597146644339751e-07
M7WI10	RHTO_03656	1.0985827282244254e-06	5.122997809987123e-07
M7WYB0	RHTO_07700	2.674946684595246e-07	2.4566677801966796e-07
M7XMJ0	RHTO_01849	6.159390289221464e-07	4.741545798428696e-07
M7WK23	RHTO_06449	1.7711349199085117e-06	1.8186795901704528e-06
M7WRH5	RHTO_02599	9.130552798636917e-06	7.201029171170778e-06
M7X6U6	RHTO_04405	3.8028526450855244e-07	2.773106375629425e-07
M7X9H8	RHTO_03600	1.2317530035327633e-06	1.161197390968925e-06
M7XK44	RHTO_03457	9.96344488660658e-07	5.910487630035306e-07
M7WXY7	RHTO_08068	4.174131277027827e-06	4.108186524825904e-06
M7X3E8	RHTO_06625	2.0766719612144613e-06	1.9303884164300277e-06
M7X1C7	RHTO_06125	2.754017485725308e-07	3.228266019184967e-07
M7XLS6	RHTO_05039	1.0835679554339126e-07	1.4306397107077497e-07
M7WYK1	RHTO_00125	2.8330440115830622e-06	3.2200222433764752e-06
M7WKZ4	RHTO_05912	2.836994886683727e-06	2.7675815743225093e-06
M7X7J6	RHTO_00498	2.462993683281656e-06	2.6345124834499596e-06
M7XII4	RHTO_06748	2.215652519386333e-06	2.123200579309607e-06
M7X6S6	RHTO_00178	1.2254382243518308e-05	1.3140525214806004e-05
M7XN47	RHTO_01678	8.803076604180533e-08	7.198958875146103e-08
M7XBR4	RHTO_02070	4.2884262196799614e-06	7.503341683000489e-06
M7XKT4	RHTO_04673	2.286930131832877e-06	2.1182147624185663e-06
M7WCJ7	RHTO_06682	1.9742678659234417e-07	1.518067397395782e-07
M7WVK0	RHTO_04801		2.3302548242931053e-07
M7XXS3	RHTO_02800	1.3067994949650964e-06	1.273200531404628e-06
M7X4F7	RHTO_05801	1.2857698451155036e-06	1.1446194050917904e-06
M7X6G0	RHTO_00369	6.679841017659542e-07	8.885981347012366e-07
M7XP66	RHTO_01208	1.0835443024115876e-06	1.451160905968647e-06
M7WX90	RHTO_00759	4.347016495135138e-06	2.432230920131526e-06
M7XNG2	RHTO_01370	1.778336870681967e-07	1.6683027691651158e-07
M7X3A8	RHTO_04971	1.6877657141598458e-06	1.8496382719291291e-06
M7XLT9	RHTO_02024	2.767100309335769e-06	3.7880232538118908e-06
M7WJU4	RHTO_06526	5.750428325798177e-06	7.833508796414803e-06
M7WQL8	RHTO_03597	4.175689374104939e-06	8.851916047194171e-07
M7WW82	RHTO_00625	6.14722727680003e-07	7.114265721254101e-07
M7WFA3	RHTO_05270	4.1381401057831424e-06	4.606698705373546e-06
M7WZC3	RHTO_00425	1.3290347902340681e-06	1.0768059292510354e-06
M7XI91	RHTO_03906	4.165483718545362e-07	3.5645796752066045e-07
M7X456	RHTO_02848	5.851019613453574e-07	4.481816759405209e-07
M7WUN0	RHTO_01398	7.573138705661964e-07	7.814063922072526e-07
M7XN72	RHTO_03087	3.738721543321999e-06	4.018849015140629e-06
M7WEK6	RHTO_05594	5.8347090107299794e-06	6.050208456720278e-06
M7XJT3	RHTO_03342	9.82394228066143e-07	8.203459950968265e-07
M7WPA0	RHTO_00641	4.360885097371686e-06	5.193522390669979e-06
M7WJN6	RHTO_02645	3.5892199036351267e-07	3.258118924621741e-07
M7X2D0	RHTO_06239	1.455887482904516e-06	1.5944187509611465e-06
M7WVZ0	RHTO_04912	1.418420447620252e-06	1.8990107972092813e-06
M7WFU6	RHTO_05219	6.426367347212078e-07	3.976697221395122e-07
M7WLM7	RHTO_05338	6.608552982060982e-07	8.0837436644374e-07
M7XPI5	RHTO_00237	1.6300325829020855e-06	2.4460874985121825e-06
M7XPD8	RHTO_00172		4.492839550773665e-07
M7XP52	RHTO_00112	2.1417100816033338e-07	2.779749563681555e-07
M7X6U4	RHTO_00203	4.842324602973257e-07	5.728608825701482e-07
M7XNM9	RHTO_03258		4.161661408680453e-06
M7WW73	RHTO_01090		5.8204594918012945e-08
M7XZN3	RHTO_00221	4.4779678647614757e-07	3.2674719634731017e-07
M7WH48	RHTO_04054	4.474593176591073e-06	4.410674515609693e-06
M7XD79	RHTO_06693		1.7759293334121629e-06
M7X6U8	RHTO_00208	2.8484369858041236e-07	3.374441559533216e-07
M7X332	RHTO_07066	1.2208920478958683e-06	1.853455401554539e-06
M7XIX9	RHTO_06898	4.864007870587335e-06	5.310135300692013e-06
M7WYG4	RHTO_07765	5.386827601611569e-07	6.679229693880267e-07
M7XXT6	RHTO_02815	7.40109554447473e-07	6.527835148702361e-07
M7WM80	RHTO_05523	8.90167372536316e-06	8.640518416390701e-06
M7WJ06	RHTO_03406	3.7264329488457646e-06	4.177644713470723e-06
M7WWU9	RHTO_00855	1.779171429120641e-07	4.2768849367893224e-07
M7XMW0	RHTO_01583	4.5411807287022274e-07	4.5508313589766393e-07
M7WYD3	RHTO_07730	3.2539573210823606e-06	2.9675615288651175e-06
M7WT26	RHTO_02087	3.897294719456832e-07	4.835730748455003e-07
M7WYS5	RHTO_07881	1.0370417348172378e-05	1.184578603380365e-05
M7WNN9	RHTO_04196	1.6628963085389492e-07	1.293019709346953e-07
M7WUV0	RHTO_01493	1.7556011126699608e-07	2.255218456947897e-07
M7X6W7	RHTO_04425	7.165327496314718e-07	6.462507144601376e-07
M7WQD3	RHTO_08080	1.9157518233747657e-06	7.562492146351296e-07
M7XKU3	RHTO_04683	2.5476665652716718e-06	2.7216271955131215e-06
M7X3Q0	RHTO_04905		4.072392900151896e-06
M7WS84	RHTO_02277	6.954191362655461e-07	8.142013214552574e-07
M7WUR2	RHTO_01443	2.7830657127928324e-07	2.8823125735380623e-07
M7WZ66	RHTO_07472	4.417600249372739e-08	4.779102864363696e-08
M7WTT0	RHTO_01735	4.545884102150399e-07	4.4256866819532295e-07
M7XCY6	RHTO_01709	1.0600999939104635e-06	1.1467463601202279e-06
M7X5E3	RHTO_03027	1.1291530134046912e-06	9.755763806141458e-07
M7XGU4	RHTO_04535	2.4586722946350027e-06	2.7497374902590823e-06
M7WLX6	RHTO_05582	3.2081659163036944e-07	3.6382576151390465e-07
M7X0E7	RHTO_06810	2.4063478108430554e-06	2.497905775179773e-06
M7WXF3	RHTO_03020	5.998517950293396e-07	6.33253944128826e-07
M7XN46	RHTO_03057	2.5565183081063513e-06	2.925968089321911e-06
M7WZD3	RHTO_07185	2.954221977899887e-07	5.706997504364181e-07
M7XAL7	RHTO_02385	1.7121896159870856e-06	1.2179696746776826e-06
M7XAQ2	RHTO_02430	3.4124865365277394e-06	3.940920663759057e-06
M7WQ90	RHTO_08045	9.22110513798027e-07	5.481755819793365e-07
M7XJC1	RHTO_06008	3.726502949810756e-07	8.480572613738969e-07
M7WJX8	RHTO_02388		1.385059229341419e-07
M7XUQ1	RHTO_07027	6.5252530487912795e-06	8.6121235102736e-06
M7WMQ2	RHTO_01434	5.359398553172391e-07	5.23154588005404e-07
M7XCG8	RHTO_01529	2.105782946687394e-06	2.2829794804164964e-06
M7XB86	RHTO_02309	1.4344113196533098e-06	1.5925771731424905e-06
M7X2F3	RHTO_04690	1.0993551771611012e-06	1.1214572189290922e-06
M7X5A2	RHTO_02978	2.3796387894243274e-07	2.769338875300802e-07
M7WHP5	RHTO_03800	6.932879641382839e-07	8.15036533652824e-07
M7WQH5	RHTO_08115	1.8452931809411546e-08	1.870168542914626e-08
M7WQC9	RHTO_03472	1.080226884017936e-06	1.41553470822899e-06
M7WN48	RHTO_05192	7.56149306082042e-07	7.518417330749408e-07
M7WSC3	RHTO_02179	7.290405553038823e-07	6.545163351026593e-07
M7WX53	RHTO_08014	1.0070545748697799e-07	1.1026671057125115e-07
M7WVJ4	RHTO_01527	2.6448879306938616e-07	2.619169527487782e-07
M7X786	RHTO_00368	8.386455214897366e-07	5.45925900369186e-07
M7WQK2	RHTO_03699	9.643558071136524e-06	1.0566737439127046e-05
M7X192	RHTO_06919	5.4787582888762355e-06	5.652702318704335e-06
M7WIC5	RHTO_03473	9.364405732889827e-07	1.200904440852076e-06
M7WV51	RHTO_01181	2.8768223372929253e-06	2.9511980828782527e-06
