prot_IDs	usage
prot_M7X7R6_exchange	0.10654525905846
prot_M7X7W6_exchange	0
prot_M7X852_exchange	0.00203753832040815
prot_M7X896_exchange	0
prot_M7X8C7_exchange	8.34847949112892e-07
prot_M7X8V9_exchange	0.0387924754430154
prot_M7X998_exchange	8.39293934392691e-05
prot_M7XA01_exchange	0
prot_M7XAJ6_exchange	1
prot_M7XB28_exchange	0.0761324169080875
prot_M7XB86_exchange	0.00153204949434473
prot_M7XBA0_exchange	0.282984404941534
prot_M7XBZ9_exchange	1
prot_M7XCG8_exchange	0.210028764449908
prot_M7XCQ6_exchange	0
prot_M7XCR6_exchange	0
prot_M7XCY6_exchange	0.0114815431986875
prot_M7XD32_exchange	0
prot_M7XE28_exchange	0
prot_M7XE29_exchange	0.0171624166667457
prot_M7XE45_exchange	0
prot_M7XEA2_exchange	0.000277083373718836
prot_M7XEG0_exchange	0.0128870757514208
prot_M7XEQ0_exchange	0
prot_M7XEQ5_exchange	0
prot_M7XEU6_exchange	0.0139864420195958
prot_M7XEY0_exchange	0.000617144421035301
prot_M7XEY4_exchange	0.0681873964297137
prot_M7XF32_exchange	0.122483327168935
prot_M7XF80_exchange	0
prot_M7XFE4_exchange	0
prot_M7XFN1_exchange	0
prot_M7XFR0_exchange	0.00152637146993925
prot_M7XFU7_exchange	0.15353934695312
prot_M7XFZ0_exchange	0.0103292615011777
prot_M7XG92_exchange	0
prot_M7XGF4_exchange	0
prot_M7XGH5_exchange	0.00294037904341269
prot_M7XGI7_exchange	0.423682654320713
prot_M7XGU7_exchange	0.0623683929223528
prot_M7XH05_exchange	0
prot_M7XH40_exchange	0
prot_M7XHB5_exchange	1
prot_M7XHF8_exchange	0.0105731754714979
prot_M7XHL0_exchange	0.0504097896037299
prot_M7XHL1_exchange	0
prot_M7XHM9_exchange	0
prot_M7XHN3_exchange	0.0126082207781244
prot_M7XHQ6_exchange	0.00536594770570431
prot_M7XHV2_exchange	1
prot_M7XI04_exchange	1
prot_M7XI20_exchange	0
prot_M7XI95_exchange	1
prot_M7XIA6_exchange	0.000769313705543572
prot_M7XIC1_exchange	0
prot_M7XID1_exchange	0
prot_M7XIE8_exchange	4.31366044174576e-07
prot_M7XIH3_exchange	0
prot_M7XII9_exchange	0
prot_M7XIT2_exchange	0.602535601158467
prot_M7XIT7_exchange	0
prot_M7XIZ5_exchange	0
prot_M7XJ70_exchange	0.617101762872519
prot_M7XJ78_exchange	0
prot_M7XJ86_exchange	0
prot_M7XJD3_exchange	0
prot_M7XJI6_exchange	0
prot_M7XJJ4_exchange	0.122483327168935
prot_M7XJK5_exchange	0.0208411646529866
prot_M7XJM1_exchange	0
prot_M7XJX2_exchange	0.023386907408923
prot_M7XK01_exchange	0
prot_M7XK83_exchange	0.0485643693185631
prot_M7XK91_exchange	0.00190048248719474
prot_M7XKA2_exchange	0
prot_M7XKA8_exchange	0.0916765716214994
prot_M7XKF0_exchange	0
prot_M7XKI3_exchange	0.0010652846498229
prot_M7XKI7_exchange	0
prot_M7XKJ8_exchange	0.0916765716214994
prot_M7XKL7_exchange	0
prot_M7XKN2_exchange	0
prot_M7XKN4_exchange	0
prot_M7XKV7_exchange	0.989999639905646
prot_M7XKW6_exchange	0.00466535842813273
prot_M7XKX2_exchange	0
prot_M7XL11_exchange	0
prot_M7XLR4_exchange	0
prot_M7XLR5_exchange	0
prot_M7XLS6_exchange	0
prot_M7XM07_exchange	0.0376426003165899
prot_M7XM89_exchange	0.0224146930399862
prot_M7XMA7_exchange	0.307400736726032
prot_M7XMJ4_exchange	0.0916765716214994
prot_M7XMK5_exchange	0
prot_M7XMV4_exchange	0
prot_M7XN27_exchange	0
prot_M7XN51_exchange	0
prot_M7XN95_exchange	0.00780015827258911
prot_M7XNE0_exchange	0.0491660593449159
prot_M7XNG2_exchange	0
prot_M7XNL9_exchange	0.0561150853481637
prot_M7XNP4_exchange	0
prot_M7XNS5_exchange	0.118304911005968
prot_M7XPA1_exchange	0.00922793347310888
prot_M7XPE3_exchange	0.00225235011646512
prot_M7XPG3_exchange	0
prot_M7XPJ7_exchange	0
prot_M7XPM3_exchange	0
prot_M7XPP0_exchange	0
prot_M7XPW4_exchange	0
prot_M7XQ01_exchange	0.118445234374335
prot_M7XQ28_exchange	0.176504899638665
prot_M7XQ37_exchange	0
prot_M7XRK5_exchange	0
prot_M7XRP3_exchange	0.436223980040911
prot_M7XRQ3_exchange	0.00421270116477881
prot_M7XS16_exchange	0
prot_M7XSC4_exchange	0
prot_M7XSX2_exchange	0
prot_M7XTB2_exchange	0
prot_M7XUQ1_exchange	0.000617144421035301
prot_M7XUQ9_exchange	0
prot_M7XUW4_exchange	0
prot_M7XUZ4_exchange	0
prot_M7XV41_exchange	0
prot_M7XVK5_exchange	0
prot_M7XVT2_exchange	0
prot_M7XVW7_exchange	0.329641206185133
prot_M7XW21_exchange	0.0273200753703774
prot_M7XX64_exchange	0
prot_M7XXN8_exchange	0.032497721584457
prot_M7XXQ5_exchange	0
prot_M7XXS3_exchange	0
prot_M7XYF6_exchange	0
prot_M7XYM0_exchange	0.179575319915111
prot_M7XZ23_exchange	7.21243524865689e-05
prot_M7XZ85_exchange	0
prot_M7XZ93_exchange	0.532671937334537
prot_M7XZD3_exchange	0.084047138862736
prot_M7XZM3_exchange	0
prot_M7XZN8_exchange	0
prot_M7XZX7_exchange	0
prot_M7Y042_exchange	0
prot_M7Y0M2_exchange	0.0621991019209692
prot_M7Y0M8_exchange	0
