uniprot	Gene_names	Gexp_1	Gexp_2
M7X159	RHTO_06879	6.600108978935198e-07	3.1231505023061912e-06
M7WKD3	RHTO_05913	3.170793649817011e-06	3.4595353956258555e-06
M7WIR6	RHTO_03331	1.546659765027347e-06	1.4505995899226688e-06
M7WSZ7	RHTO_02062	4.2464079336992813e-07	4.326533124794321e-07
M7XRK5	RHTO_07718	8.379486718895963e-07	8.963296667315069e-07
M7WVI3	RHTO_04786	5.109763545237639e-06	4.663018611959681e-06
M7WU74	RHTO_01686	2.838846366520915e-06	3.0657703727229685e-06
M7WGQ5	RHTO_04157	8.527779783180132e-06	8.399725187058562e-06
M7WPZ7	RHTO_03989	6.766454058333363e-06	
M7WMK4	RHTO_05253	6.282928516810213e-07	4.922836871464204e-07
M7X7Q5	RHTO_00558	4.679683404183759e-06	4.767461308621232e-06
M7X7L3	RHTO_00518	4.739174135373617e-06	4.601670063737499e-06
M7XK83	RHTO_02531	8.256300272026686e-07	8.245131502725884e-07
M7WGU8	RHTO_04212	1.5039381556273928e-06	1.350759395298081e-06
M7WZ54	RHTO_07462	4.821920841579839e-06	4.319507241959913e-06
M7X0K2	RHTO_06875	3.4249856203833143e-06	3.0016859462355176e-06
M7X659	RHTO_00008	3.0072835367946427e-06	2.9723268229409117e-06
M7WX98	RHTO_00769	4.8584750694291e-06	4.07397522938459e-06
M7WIH3	RHTO_03548	1.0773246106018982e-06	9.929583003021781e-07
M7X390	RHTO_04951	4.3814969953773046e-07	4.2352699911820906e-07
M7XNZ4	RHTO_01122	3.051082196774128e-06	2.474508595562961e-06
M7WII9	RHTO_03568	4.2767992913415274e-07	3.7168180893400576e-07
M7XMJ5	RHTO_02851	0.00019640746526993763	0.0001909974656412662
M7WEL7	RHTO_05609	5.362023777947347e-06	5.210539319573734e-06
M7X2I6	RHTO_04720	2.718264307771732e-06	2.587554060125645e-06
M7XPG3	RHTO_00202	1.6909795634939607e-06	1.999193082509653e-06
M7XEA2	RHTO_05984	1.7178363670951488e-05	1.5138824332879656e-05
M7XHC3	RHTO_07606	1.285337761361965e-05	1.1538668143666033e-05
M7WLV3	RHTO_01547	1.1997538100595482e-06	1.203821308873397e-06
M7XJZ1	RHTO_03397	2.1825004787582497e-07	2.067749460960221e-07
M7XHM1	RHTO_04183	4.848600014059861e-06	4.8662138868887644e-06
M7X0V7	RHTO_07000	9.767587712060475e-06	8.997334449883729e-06
M7XM76	RHTO_02745	4.776165419995575e-07	4.7564153445753247e-07
M7X0D3	RHTO_07304	3.5932977986239167e-06	3.4017057286029756e-06
M7XV41	RHTO_06117	9.941572998938535e-07	1.0277407316121947e-06
M7WLH0	RHTO_05630		1.4137501785485181e-05
M7XUA4	RHTO_06867	7.890583427944967e-06	6.940465604749211e-06
M7WUP8	RHTO_06311	6.7151933350547325e-06	7.177274425359795e-06
M7X6B7	RHTO_00314	1.5015212454945515e-05	1.4809649791733643e-05
M7WML5	RHTO_05228	1.4002111285427407e-05	9.948757208292188e-06
M7XJR6	RHTO_03327	4.775651002863101e-06	4.353516720088868e-06
M7WDV4	RHTO_05854	2.643865213523623e-06	2.329075106462786e-06
M7XRT0	RHTO_07803	5.024658343143512e-07	4.313681802399259e-07
M7WUX5	RHTO_01725	6.718734328973121e-07	5.129591754356573e-07
M7WMP3	RHTO_04513	8.217864661127565e-07	7.972140645739781e-07
M7WLN2	RHTO_05343	4.273801587703683e-06	3.7403007667647835e-06
M7WWW6	RHTO_02839	2.4008849181485474e-06	2.373208507215565e-06
M7XTY9	RHTO_06752	1.7999802435031665e-06	1.927752272859914e-06
M7X7K9	RHTO_04179	2.9768702389385803e-06	2.993999442385676e-06
M7WMJ0	RHTO_05198	1.2509562704927352e-05	1.1920985666429211e-05
M7XQ37	RHTO_01067	1.1862635481301463e-06	1.1055086655172627e-06
M7XNS9	RHTO_01480	2.9050841354435938e-06	2.584607910247234e-06
M7WXL1	RHTO_03075	2.0258171664769985e-06	1.6223896728573408e-06
M7WP41	RHTO_01046	3.0575364778443695e-06	3.1299224936706367e-06
M7WXM4	RHTO_07686	2.5207089142538117e-07	2.572957016769022e-07
M7XII7	RHTO_03776	1.2645907307830024e-07	1.242923056029977e-07
M7WKK5	RHTO_06393	5.688245506221036e-06	5.031379111429276e-06
M7XXZ4	RHTO_02881	4.409451486597862e-06	4.318177633375749e-06
M7WSC8	RHTO_02209	3.9954761686781575e-06	3.3548747459271394e-06
M7WNK5	NIP1	1.419885925006025e-06	1.5151399354942226e-06
M7XNS5	RHTO_03298	2.2080778985225932e-06	2.0761636765464206e-06
M7X2P9	RHTO_06384	5.432086673921891e-05	5.0661172008843714e-05
M7XEQ0	RHTO_01048	7.505535659877084e-05	7.36145258737561e-05
M7XFE4	RHTO_00838	2.1882098477055635e-06	1.9254475378530954e-06
M7WSH8	RHTO_02301	1.0126802927719853e-06	1.2498642350145686e-06
M7XHL1	RHTO_07118	1.3852544327316065e-06	1.3748003167512738e-06
M7XJ78	RHTO_03757	4.543720951917227e-06	4.7587489988601255e-06
M7WI80	RHTO_03731	5.9802476631441e-06	5.003138632824284e-06
M7XSK8	RHTO_07550	5.723983248803619e-06	5.481165282907786e-06
M7WL24	RHTO_05802	1.9117756692872176e-06	1.6253961054982962e-06
M7XJI1	RHTO_06058	3.1001258785166023e-06	2.5993816268601324e-06
M7WSB2	RHTO_07196	5.70469288338717e-06	6.936826005305536e-06
M7XY86	RHTO_02961	2.5353566440931916e-06	2.4215316439504846e-06
M7X3R5	RHTO_06504	1.1075134472834885e-06	1.8555466848385154e-06
M7X2J1	MEF1	1.5718224113074209e-06	1.5559441068329793e-06
M7XPE6	RHTO_01303	7.5842722803649575e-06	7.396792497007412e-06
M7XIA4	RHTO_03922	4.264119540116304e-06	5.2831621270447395e-06
M7WP94	RHTO_04210	7.275155062670082e-07	7.322554645689771e-07
M7WEJ0	TIF32	9.285549244965056e-07	8.549564155001195e-07
M7WKA2	RHTO_06536	1.068183990204172e-06	1.0039937172712998e-06
M7XD32	RHTO_01341	1.3803181028287004e-07	1.474557739573876e-07
M7WWF5	RHTO_00710	1.8520179958244891e-06	1.928812226572677e-06
M7WYA7	RHTO_07695	7.244109264329236e-06	5.335325352122991e-06
M7WIH9	RHTO_03558	2.918488502594724e-06	3.091533681208239e-06
M7XYM0	RHTO_03126	2.191280377557716e-06	2.091072639328637e-06
M7WKX0	RHTO_05784	4.651835216832015e-06	3.998250742244077e-06
M7XAJ6	RHTO_02358		2.325912276180033e-06
M7WFJ0	RHTO_05134	3.312583898728786e-06	2.8779557560421338e-06
M7WP17	RHTO_01016	0.0002038784160315532	0.0002263296976683929
M7WNG0	RHTO_04563	1.9569968176112133e-06	1.8777285841746463e-06
M7X4N6	RHTO_05737	2.2190887754950667e-06	2.1225238592036045e-06
M7X6J7	RHTO_00409	1.0127719525668154e-05	9.11529187011941e-06
M7XWZ6	RHTO_04933	1.1660872461831339e-05	9.295565318860498e-06
M7WW72	RHTO_05017	6.883047900582362e-07	6.693755349829793e-07
M7X6S8	RHTO_00183	3.5457499835708925e-06	3.1346348200930285e-06
M7X1F1	RHTO_06989	9.756081557437348e-07	1.0476194845264326e-06
M7XD58	RHTO_06702	2.1563453079974496e-06	2.1068833078626804e-06
M7X896	RHTO_03928	2.509251817884954e-06	2.2574031098920328e-06
M7WK31	RHTO_02463	7.08209688808361e-06	7.020092919160632e-06
M7WKW0	RHTO_05872	5.533625974764247e-06	5.568176246888545e-06
M7WXL9	RHTO_03085	3.0851099270553168e-06	2.8606794502882116e-06
M7X9C2	RHTO_03515	5.484747852923112e-06	5.0345672319306955e-06
M7WTP4	RHTO_01927	5.690636733708386e-07	5.671290829610176e-07
M7WWF7	RHTO_05117	1.4492485698305584e-05	1.3998433325022625e-05
M7WVH5	RHTO_01311		
M7XQK1	RHTO_00612	1.0348987272249006e-06	9.984971026618175e-07
M7XPF9	RHTO_00197	1.0803443098605052e-07	1.3906268479516965e-07
M7Y0M8	RHTO_00556	1.2221099789108197e-06	1.1099292363973873e-06
M7XPQ5	RHTO_00947	2.759172000152841e-07	2.3386553618147694e-07
M7X7R8	RHTO_00568	1.1084194319830771e-07	1.0993411370103247e-07
M7X0A1	RHTO_07269	9.651564166640013e-06	8.915496751104794e-06
M7XKF0	RHTO_02591	2.933882443007123e-06	2.7000471752151583e-06
M7WKL1	RHTO_02331	2.198996599544705e-06	2.2027030325967937e-06
M7X7A4	RHTO_00388	4.345304718572717e-06	4.401052803593748e-06
M7XK91	RHTO_06273	1.2836952879212816e-06	1.2722790801221913e-06
M7WEV1	RHTO_05520	5.736880173164008e-06	5.59387030964569e-06
M7WWS9	RHTO_02799	5.0928291717720195e-06	5.882103942326822e-06
M7XRU1	RHTO_07813	7.27841513714995e-07	6.153716832545213e-07
M7WYJ5	RHTO_07795	1.1027905150948092e-05	1.0003202666374882e-05
M7WQJ3	RHTO_08140	1.1654017107150794e-06	1.0575064394369117e-06
M7X6S3	RHTO_00494	1.8895535131016021e-06	1.7492315434068277e-06
M7WNL4	RHTO_04436	6.140813382038897e-06	6.789705875982899e-06
M7WHN9	RHTO_03795	2.1778443799615733e-06	2.1831401047616687e-06
M7WQ73	RHTO_08030	9.951878244119383e-07	1.066557161306376e-06
M7WXF0	RHTO_00824	6.230945227970771e-06	6.427783839683155e-06
M7X651	RHTO_00234	1.1569382478756707e-06	1.2207599849262876e-06
M7XPW9	RHTO_00987	3.16862159950017e-07	3.0439200718273223e-07
M7WLW8	RHTO_01562	5.719770817074473e-06	5.497814483322621e-06
M7WLJ5	RHTO_01843	4.801269586847534e-06	4.261506485802439e-06
M7WXQ3	RHTO_07721	9.146142677687775e-06	1.1111674950015707e-05
M7WUH8	RHTO_06231	2.4820185217042637e-06	2.433196138926893e-06
M7XJX2	RHTO_06168	9.357534384812051e-07	1.0450662067812343e-06
M7XQ28	RHTO_01057	5.631116932652937e-07	5.624380688120399e-07
M7XN38	RHTO_03047	3.845247032172092e-06	3.310314175913995e-06
M7X6C3	RHTO_05161	6.082727574439157e-06	5.877979090433905e-06
M7WHY4	RHTO_03630	1.3889495363949979e-05	1.2350675715605492e-05
M7X2S6	RHTO_04588	2.0031815532663373e-06	1.7284742366201774e-06
M7XZK8	RHTO_00181	7.237999662636994e-06	6.283195567811117e-06
M7XYI9	RHTO_03086	6.462288060157206e-07	9.775061268842534e-07
M7WKG7	RHTO_06525	3.394028190601487e-07	3.123067580369751e-07
M7WRU4	TIF34	4.693601306688856e-06	4.810687802648282e-06
M7WR11	RHTO_07863	9.16470378640436e-06	8.138645043981656e-06
M7WM21	RHTO_05458	3.1820054410810936e-06	4.100988808718246e-06
M7XHB5	RHTO_04328	3.045096279324554e-06	2.9513970027143255e-06
M7WRR0	RHTO_02528	6.1767100487262136e-06	5.9262649341226745e-06
M7X730	RHTO_04258	1.968917787989907e-06	2.0359485484437345e-06
M7WMT2	RHTO_05318	8.027678334754407e-07	8.376940951101534e-07
M7XZN0	RHTO_00216	2.0207597454098894e-05	2.0479946178200227e-05
M7XG73	RHTO_07719		
M7XMM3	RHTO_02877	2.0821919167779753e-06	1.915797704352441e-06
M7X4A4	RHTO_02671	1.0637189363363485e-06	9.886356470215085e-07
M7WYU2	RHTO_07573	2.9302481883299694e-07	3.0244556295461577e-07
M7WPW0	RHTO_00856	2.9284688781362105e-06	3.1803590066328537e-06
M7X6G2	RHTO_00098	6.473515728352163e-07	7.748080585998872e-07
M7WFS5	RHTO_05194	1.2443065670691773e-06	1.2113442868831035e-06
M7WU76	RHTO_01906	1.697221209283897e-05	1.041020861387973e-05
M7WZ76	RHTO_00370	1.4244840162005907e-05	1.4748095168351998e-05
M7XBP3	RHTO_02050	2.49972453610263e-07	2.3126134554098375e-07
M7WD50	RHTO_06450	6.9646393187292605e-06	5.953115272237377e-06
M7XKI7	RHTO_02621	3.3450307499479495e-06	4.495527210003841e-06
M7WE73	RHTO_05647	1.92191129875391e-05	
M7WUH0	RHTO_01358	1.01535883421372e-05	8.450637772843999e-06
M7WNS4	RHTO_04226	5.693132580728085e-06	6.182323335554185e-06
M7XNV8	RHTO_00027	2.175137234155894e-06	2.0679403474318382e-06
M7XPW4	RHTO_00397	5.055948090932293e-07	4.6702770988875665e-07
M7XX52	RHTO_05003	1.3722276279842433e-05	1.3679566234782858e-05
M7X2C9	RHTO_04665	2.8461488107608533e-06	2.6036167308744703e-06
M7WK24	RHTO_02453	2.58153178997982e-06	2.6158643316939945e-06
M7XV63	RHTO_06137	4.52462039087426e-07	4.60268884402136e-07
M7XUZ4	RHTO_06072	2.348172422711322e-06	2.783207664314425e-06
M7XJ27	RHTO_03712	6.264921251884815e-07	5.9585612504607e-07
M7XE10	RHTO_06481	3.6652680856405484e-06	3.3361669579447367e-06
M7WX26	RHTO_02900	8.818911623951125e-07	
M7XHC0	RHTO_07601	4.650119914284885e-06	3.9815390676109634e-06
M7WUY9	RHTO_01105	4.674064028880409e-06	3.865157708938648e-06
M7XTZ4	RHTO_06757	2.6085751485446104e-06	2.4465425868614993e-06
M7XKD8	RHTO_02581	4.8718610030416046e-06	4.5409386811209114e-06
M7WDZ0	RHTO_05740	1.1921057420140964e-06	3.188462038092608e-06
M7WGP2	RHTO_04142		1.70992228978457e-06
M7XLJ5	RHTO_04924	1.5986843862999227e-06	1.5245620779689667e-06
M7WKR4	RHTO_01947	1.333868993317088e-06	1.3307329594826231e-06
M7XKF7	RHTO_02596	1.2095560089475801e-06	1.1572771230868362e-06
M7XYP9	RHTO_03162	1.0136589492871033e-06	1.084674648689535e-06
M7XID1	RHTO_07378	7.677457053910638e-07	7.354597141338277e-07
M7X0E8	RHTO_07319	6.62484936310796e-06	6.36266084550088e-06
M7X0I8	RHTO_07354	3.97983315673068e-06	3.5294941386330377e-06
M7XQ05	RHTO_01032	5.1822847933092845e-06	5.106889674149734e-06
M7X2E8	RHTO_04685		
M7WF31	RHTO_05404	6.140895668217138e-07	4.922189498049089e-07
M7WT77	RHTO_06811	5.762667915149431e-06	5.27018337165361e-06
M7WPB5	RHTO_00661	6.481131017714537e-07	5.634978163229264e-07
M7WUF2	RHTO_06216	8.869208991792389e-06	6.129072190617754e-06
M7WWD6	RHTO_00685		1.4700443541111594e-06
M7XGU2	RHTO_07436	7.973163837557548e-06	9.925371764804517e-06
M7WS36	RHTO_02150	2.6232985719832896e-06	2.2764112014817942e-06
M7X709	RHTO_04465	5.138545536382115e-07	4.3137621049937675e-07
M7WVZ3	RHTO_01240	1.0975797732030355e-05	1.0027556412146406e-05
M7X4M5	RHTO_05727	1.5043019487220986e-06	1.6621670998707515e-06
M7WNU6	RHTO_04246	4.050362105835709e-06	3.839251207594784e-06
M7X7A8	RHTO_04334	6.729573473021185e-06	6.682224187424833e-06
M7WI54	RHTO_03701	1.3494278966048812e-06	1.3878292712803e-06
M7WJ97	RHTO_06700	3.7846704411833227e-06	3.055977195591116e-06
M7X2J2	RHTO_06309	6.931258327707394e-07	6.267054659222539e-07
M7WPL3	RHTO_00771	2.1918171235363746e-06	1.867060070652897e-06
M7WKA4	RHTO_05883	2.4588408164262747e-06	2.53751725847186e-06
M7WS43	RHTO_02272	3.739870447382822e-06	3.932705038120757e-06
M7XW07	RHTO_04606	7.484391091055347e-06	6.442041405137281e-06
M7XN52	RHTO_01683		5.046261918451368e-08
M7XML8	RHTO_01884	1.0196332951287697e-06	9.859198139686738e-07
M7WFY9	RHTO_04519	2.692071733463936e-06	2.5450090281602386e-06
M7WW26	RHTO_04957	4.5009009568946015e-07	4.180008081300214e-07
M7XIH3	RHTO_06738	9.119010545281082e-07	9.708713011119956e-07
M7X7T4	RHTO_04244		
M7X7H5	RHTO_04149	1.205577945104285e-06	9.803257353569816e-07
M7XFZ0	RHTO_08097	2.976239705814257e-06	2.7589115251245246e-06
M7WUS2	RHTO_06336	2.252508470095098e-06	2.4421709193038097e-06
M7XF80	ADI1	6.004170288770479e-06	5.357199359310014e-06
M7WKS2	RHTO_05739	3.648517333593911e-06	4.982240415318931e-06
M7X6B9	RHTO_00058	6.759055890447548e-07	7.115736220681178e-07
M7X413	RHTO_02808		
M7X2S0	RHTO_04583	1.427861808406156e-06	1.4314143622165319e-06
M7XYK4	RHTO_03106	1.331496401521687e-05	1.192727783460809e-05
M7X982	RHTO_03470	5.015302690096205e-06	
M7WS69	RHTO_07146	2.787697995917017e-05	2.4198779639139605e-05
M7WG12	RHTO_04549	7.07363779562158e-06	6.534536129191605e-06
M7WS33	RHTO_02643	2.026355973315065e-06	2.0134788515846246e-06
M7WXT6	RHTO_07761	4.4297980553430456e-06	3.4399020234034284e-06
M7X4M9	RHTO_03004	6.785793909062378e-07	9.256623680631895e-07
M7XPM3	RHTO_00287	2.1035871451222196e-06	
M7WR46	PRT1	1.07947768783081e-06	1.1084199029414897e-06
M7WLQ1	RHTO_05685	3.050096561932382e-06	3.2159965358417322e-06
M7XJ70	RHTO_07003	8.903681712606081e-07	8.472172874645303e-07
M7XLB3	RHTO_02143	8.100458848851936e-07	6.377354515505148e-07
M7X8P7	RHTO_03847		2.751925488684093e-07
M7WUQ8	RHTO_06321	3.4429827115948615e-06	5.875015214119151e-06
M7WEP1	RHTO_05460	4.184932655514315e-06	
M7X5S2	RHTO_03169	3.81472623731607e-06	3.3180700745312655e-06
M7XPD6	RHTO_00167	1.0483011415253616e-06	
M7XCN1	RHTO_01599	4.835241093707277e-07	5.170990416174972e-07
M7XKJ8	RHTO_04577		
M7XJQ5	RHTO_06113	6.282307395736414e-06	5.785190244753915e-06
M7WV38	RHTO_01166	2.082246169548683e-06	1.950758655263662e-06
M7WFT8	RHTO_05209	3.943114531413803e-06	5.9119101532123384e-06
M7XAV4	RHTO_02178	2.5493981941949545e-06	2.265949964619509e-06
M7WRB3	RHTO_07439	4.406205326898528e-07	4.270200619371718e-07
M7WIL9	RHTO_03603	1.6279393196678115e-06	1.6183289893334289e-06
M7WCM1	RHTO_06672	3.5883439389827144e-07	3.384354880826594e-07
M7XMD3	RHTO_01784	2.8951158851446545e-06	2.7249800443093265e-06
M7XYH2	RHTO_03066	1.498870963969666e-06	1.6173422573897224e-06
M7WSH3	RHTO_02257	1.5588974933144778e-06	1.6996495142110008e-06
M7WYH6	RHTO_07775	7.139791382720499e-07	6.37812222552558e-07
M7WTG7	RHTO_06921	8.107620631314764e-07	7.11152519962719e-07
M7XTB2	RHTO_07202	5.586964740118788e-06	4.514792576795296e-06
M7WYF4	RHTO_00085	1.0219618394844268e-05	1.1256960364922412e-05
M7WF27	RHTO_05399	4.832435559830973e-06	3.5631015352215957e-06
M7XUU6	RHTO_06022	9.587615883373548e-07	8.716481889179664e-07
M7WXU2	RHTO_03166	2.022830874464441e-05	2.0578426988620824e-05
M7XYL6	RHTO_03121	5.453974587390951e-06	5.295714170175477e-06
M7XSU5	RHTO_07625	4.324662234328399e-06	5.547188640326429e-06
M7X0T7	RHTO_06769	3.735923682415651e-07	2.3669838878227505e-07
M7WIQ2	RHTO_03321		
M7XVT2	RHTO_06352	2.31924693955134e-07	1.458023330554537e-07
M7XDG9	RHTO_01496	6.130011864753288e-07	5.565898407725948e-07
M7WI10	RHTO_03656	1.471461776208577e-06	1.7623406494774706e-06
M7WYB0	RHTO_07700	2.42398685981814e-07	2.5011930002370366e-07
M7XMJ0	RHTO_01849	1.466398073685844e-06	1.3907923590530882e-06
M7WK23	RHTO_06449	2.510609753306731e-06	2.5949264723728447e-06
M7WRH5	RHTO_02599	2.455424797456227e-05	2.7226685383171028e-05
M7X6U6	RHTO_04405	4.4457777020171485e-07	4.518320094890421e-07
M7X9H8	RHTO_03600	3.1924218237711267e-06	2.9954022530325034e-06
M7XK44	RHTO_03457	4.892778550024091e-06	4.230427657233979e-06
M7WXY7	RHTO_08068	4.061345938698426e-06	4.419973857146101e-06
M7X3E8	RHTO_06625	5.894723676303093e-06	4.706784789489912e-06
M7X1C7	RHTO_06125	5.517466408047749e-07	5.046685218806364e-07
M7XLS6	RHTO_05039	1.2226501262050559e-07	1.151833154352552e-07
M7WYK1	RHTO_00125	5.7894624996197366e-06	6.2721938564345e-06
M7WKZ4	RHTO_05912	3.5032634164119607e-06	4.357668158608002e-06
M7X7J6	RHTO_00498	3.1993427119656807e-06	3.226515836767318e-06
M7XII4	RHTO_06748	2.5076996095109484e-06	
M7X6S6	RHTO_00178	1.6923059033111953e-05	1.64701939268407e-05
M7XN47	RHTO_01678	8.898201838683354e-08	1.4978552297940556e-07
M7XBR4	RHTO_02070	7.175692702135619e-06	6.257788723562923e-06
M7XKT4	RHTO_04673	2.3399227867976235e-06	2.5366347662614804e-06
M7WCJ7	RHTO_06682	1.362172540352751e-06	1.0718182427707123e-06
M7WVK0	RHTO_04801	3.578731795502765e-07	
M7XXS3	RHTO_02800	4.2015633700853923e-07	4.5798778085160717e-07
M7X4F7	RHTO_05801	1.1800973404810324e-06	1.3627985042851682e-06
M7X6G0	RHTO_00369	9.519986491917656e-07	1.1442232545769602e-06
M7XP66	RHTO_01208	2.6015592772787524e-06	2.3808438274334314e-06
M7WX90	RHTO_00759	1.0270248756394652e-05	1.013430540609818e-05
M7XNG2	RHTO_01370	1.1840663758987843e-07	
M7X3A8	RHTO_04971	1.5633542901124459e-06	1.343659979442484e-06
M7XLT9	RHTO_02024	5.059632166610153e-06	4.742509629001832e-06
M7WJU4	RHTO_06526	1.234122590871489e-05	1.2433828256401253e-05
M7WQL8	RHTO_03597		
M7WW82	RHTO_00625	4.274308510529748e-07	6.185096933792353e-07
M7WFA3	RHTO_05270	5.3888610921493904e-06	8.252881398532153e-06
M7WZC3	RHTO_00425	1.9558650418336743e-06	7.473036017241011e-07
M7XI91	RHTO_03906	3.6999030040559725e-07	4.0427660356085517e-07
M7X456	RHTO_02848	9.125352864208686e-07	7.101131901129662e-07
M7WUN0	RHTO_01398	5.467923653513113e-07	5.819606787757617e-07
M7XN72	RHTO_03087	4.238119029782883e-06	4.97840998820983e-06
M7WEK6	RHTO_05594	6.6924500612299295e-06	6.8215590096831786e-06
M7XJT3	RHTO_03342	8.625428314540337e-07	
M7WPA0	RHTO_00641	9.03521069477843e-07	1.502575691246209e-06
M7WJN6	RHTO_02645	9.205032878609907e-07	9.34999051093085e-07
M7X2D0	RHTO_06239	2.3261553976220684e-06	2.1306702481031024e-06
M7WVZ0	RHTO_04912	3.4656313249772177e-06	2.8089243905387736e-06
M7WFU6	RHTO_05219	3.760241655640126e-06	3.408640879698207e-06
M7WLM7	RHTO_05338	2.2032182731149653e-06	1.7686399407246934e-06
M7XPI5	RHTO_00237	2.375089626426286e-06	2.17616200139019e-06
M7XPD8	RHTO_00172	5.606079148284188e-07	5.6146879525438e-07
M7XP52	RHTO_00112	3.937833369089687e-07	9.977144242182645e-07
M7X6U4	RHTO_00203	9.027488091453845e-07	6.258479137346631e-07
M7XNM9	RHTO_03258		
M7WW73	RHTO_01090		
M7XZN3	RHTO_00221	1.1496175552109288e-06	9.645570467127224e-07
M7WH48	RHTO_04054	1.497560091439208e-05	1.394297599328463e-05
M7XD79	RHTO_06693	3.0299721441998684e-06	2.951201973868629e-06
M7X6U8	RHTO_00208	2.061901436528046e-06	1.9318765145674047e-06
M7X332	RHTO_07066	3.3472864254877575e-06	3.150775931917635e-06
M7XIX9	RHTO_06898	5.6697678103086396e-06	5.9608829914613575e-06
M7WYG4	RHTO_07765	1.243698297116733e-06	1.1402935498054952e-06
M7XXT6	RHTO_02815	1.407870326174415e-06	1.2170886548640129e-06
M7WM80	RHTO_05523	1.0107345037966476e-06	1.0658918887481008e-06
M7WJ06	RHTO_03406	9.297630159756293e-07	8.465033970802155e-07
M7WWU9	RHTO_00855	3.54768359727805e-07	4.124017780318574e-07
M7XMW0	RHTO_01583	1.4403530414439188e-06	1.3766173921607002e-06
M7WYD3	RHTO_07730	1.9838906539277087e-06	1.7952421698822964e-06
M7WT26	RHTO_02087	7.837159959784413e-07	8.192598131067753e-07
M7WYS5	RHTO_07881	6.30131803433457e-06	7.965027310332363e-06
M7WNN9	RHTO_04196	1.8078992325243194e-06	1.6433822328602091e-06
M7WUV0	RHTO_01493	2.961107912683747e-07	2.52900753877995e-07
M7X6W7	RHTO_04425	7.855595026918052e-07	8.413150366239155e-07
M7WQD3	RHTO_08080	3.979643438162305e-06	3.733805008774506e-06
M7XKU3	RHTO_04683	3.51839886179606e-06	3.4094717848982757e-06
M7X3Q0	RHTO_04905		
M7WS84	RHTO_02277	1.1505085708376063e-06	1.096749577167742e-06
M7WUR2	RHTO_01443	3.4464304315015503e-07	3.189270508156481e-07
M7WZ66	RHTO_07472	6.11521963916175e-08	5.789470838467082e-08
M7WTT0	RHTO_01735	1.0115370504924227e-06	9.972823309914707e-07
M7XCY6	RHTO_01709	1.6591894089329605e-06	1.5758579328293572e-06
M7X5E3	RHTO_03027	2.3189996480478545e-06	1.9374034891117513e-06
M7XGU4	RHTO_04535	3.6243715694393387e-06	3.5872058986685302e-06
M7WLX6	RHTO_05582	3.619709213952205e-08	1.1073981465791249e-08
M7X0E7	RHTO_06810	3.0691082615987072e-06	3.0611425504501385e-06
M7WXF3	RHTO_03020	1.3731815541249749e-06	1.3594145541829122e-06
M7XN46	RHTO_03057	1.7277300774632526e-06	1.3300253489136676e-06
M7WZD3	RHTO_07185	8.477937064179332e-07	8.148130942085895e-07
M7XAL7	RHTO_02385	1.7278158414373078e-06	1.5524854536591645e-06
M7XAQ2	RHTO_02430	1.2739613502374375e-05	8.35402742192526e-06
M7WQ90	RHTO_08045	3.0171806424963507e-06	2.640211774924782e-06
M7XJC1	RHTO_06008	1.6512841477323872e-06	1.971544960567553e-06
M7WJX8	RHTO_02388	4.86879498020787e-07	4.448878452537519e-07
M7XUQ1	RHTO_07027	8.506689075744657e-06	7.335979551536477e-06
M7WMQ2	RHTO_01434	5.276959101226936e-06	5.094942972689046e-06
M7XCG8	RHTO_01529	2.9502074233406352e-06	2.878692075818723e-06
M7XB86	RHTO_02309	2.634306635304552e-06	2.571830554769467e-06
M7X2F3	RHTO_04690	1.57108936380105e-06	1.5451055132671142e-06
M7X5A2	RHTO_02978	3.50685921328006e-07	2.4554194235100375e-07
M7WHP5	RHTO_03800	4.391629184532631e-07	3.9695095099642804e-07
M7WQH5	RHTO_08115	4.287392468090486e-08	4.058276093632834e-08
M7WQC9	RHTO_03472	2.5338340390121855e-06	2.053133585430441e-06
M7WN48	RHTO_05192	1.2827203025414978e-06	1.1287733654290962e-06
M7WSC3	RHTO_02179	1.5589348409842573e-06	1.4760761404454203e-06
M7WX53	RHTO_08014	1.383394077763989e-07	1.378771469278793e-07
M7WVJ4	RHTO_01527	3.4182766296988954e-07	3.163814882619078e-07
M7X786	RHTO_00368	2.0168503337442415e-06	1.9546911096028252e-06
M7WQK2	RHTO_03699	8.192833879597171e-07	7.040398557984391e-07
M7X192	RHTO_06919	6.478239387235338e-06	5.983121961552825e-06
M7WIC5	RHTO_03473	3.1989630760726675e-06	2.6905786135211285e-06
M7WV51	RHTO_01181	8.182172286259495e-06	7.775713325218052e-06
M7XJR2	RHTO_03322	5.365450649733715e-07	5.316588728145036e-07
M7WYY1	RHTO_07402	1.246712224962938e-06	1.1654627256139658e-06
M7XKV7	RHTO_02389	2.8610660150360716e-07	2.7732842725208904e-07
M7XQJ1	RHTO_00757	1.721462421107204e-06	1.4187585258296225e-06
M7XCW8	RHTO_01694	1.8318664093481076e-05	1.6677585731548526e-05
M7WS41	RHTO_02648	1.546424660134785e-08	1.5347044760919487e-08
M7WHV7	RHTO_03865	1.2052043122347936e-06	1.191989003225166e-06
M7WPS9	RHTO_03864		1.8901783261832434e-07
M7WPP3	RHTO_03834	7.87694397052488e-07	5.382201182848682e-07
M7WPD1	RHTO_03970	3.605988667808296e-06	3.0646161108623232e-06
