uniprot	Gene_names	ANlim_1	ANlim_2
M7WZM3	RHTO_07602		3.6888194246453e-09
M7WW92	RHTO_00874	1.8693206488728766e-08	1.5183126124433016e-08
M7WZ63	RHTO_00355		1.5510540834103953e-08
M7WU99	RHTO_01931	8.814431891027927e-09	
M7WUK3	RHTO_06256		2.9801429875740453e-08
M7WVY9	RHTO_01000	1.1128262767078144e-08	
M7WUP4	RHTO_01418	1.3476171489962553e-07	1.3681493852008896e-07
M7XEI0	RHTO_05795	6.706073723668457e-09	
M7XME0	RHTO_01794		
M7X405	RHTO_02798		2.02746894935218e-08
M7XVZ7	RHTO_04596	4.898539548475758e-09	
M7WSL2	RHTO_07296		6.432380874194561e-08
M7XE38	RHTO_06416		
M7X2V2	RHTO_04830		3.196900500597136e-08
M7XI43	RHTO_04095		5.996584871283966e-09
M7X6L4	RHTO_04491	1.987963483895157e-08	
M7X4Q7	RHTO_02822	1.494514563265568e-08	1.709605374717279e-08
M7XU34	RHTO_06787		7.154196150459464e-09
M7WNA4	RHTO_04497		
M7XJ43	RHTO_06978		1.3251110057133368e-08
M7WNB6	RHTO_04331	2.1511373411715015e-08	2.614955474849453e-08
M7WZW6	RHTO_07360		5.920900982843472e-08
M7WRR5	RHTO_02533	1.9809344143495484e-08	1.8698225195509725e-08
M7XRZ5	RHTO_07869		
M7XI50	RHTO_04105	3.989816774405132e-09	3.3639054260197706e-09
M7X1L4	RHTO_06009		8.76153327642983e-09
M7X761	RHTO_00338	4.963550128014849e-09	4.06565260640462e-09
M7WS85	RHTO_07166	5.646740381117636e-08	6.26116654312526e-08
M7X513	RHTO_03154		
M7XZP0	RHTO_00231	9.644971198084609e-08	3.0683577798901246e-08
M7WQ52	RHTO_08010		3.3511960021354643e-08
M7WIA1	RHTO_03751	1.863651553579619e-08	
M7XCS3	RHTO_01649		8.127635397562756e-08
M7WX60	VMA21	1.845743587526385e-07	2.3604318417619174e-07
M7WMG1	RHTO_05417	9.28350532829571e-08	4.0056359636780335e-08
M7WF07	RHTO_05379	7.965756392104752e-08	3.994537021589932e-08
M7X6P7	RHTO_04536		9.014428162350308e-09
M7XU10	RHTO_06772	3.4448406092700655e-09	
M7WDI1	RHTO_05998	2.690162274512749e-08	1.7483807672271575e-08
M7WXL6	RHTO_03080	6.183027174057001e-08	
M7XRV5	RHTO_07828	3.133577419520156e-08	2.128169054687059e-08
M7WKT4	RHTO_05976		
M7WY08	RHTO_03246		7.231738842224962e-09
M7X1B7	RHTO_06115		8.233945939784974e-08
M7X197	RHTO_06095		
M7XH91	RHTO_04302		
M7X5K6	RHTO_03103	2.0750407005819233e-08	1.4070357063502926e-08
M7X9C4	RHTO_03520		1.686853175135368e-08
M7XCK8	RHTO_01574		
M7WWN4	RHTO_00994	4.469723483193769e-09	
M7X2K4	RHTO_06324		2.988429680947857e-09
M7WYU7	RHTO_00215	6.1552111523055375e-09	
M7X765	RHTO_00343		7.24617391811246e-10
M7WRE8	RHTO_03374	6.996490314648417e-10	6.391245186619417e-10
M7WQ93	PAN3	7.844589493134135e-09	
M7WN42	RHTO_04270	2.069657296061881e-08	1.5061971893421153e-08
M7XR52	RHTO_08056	9.262900903913075e-08	3.9119287193189425e-08
M7XPA0	RHTO_01248	7.069488359383827e-10	6.870115798636033e-10
M7XIM6	RHTO_03826		
M7XEL5	RHTO_01003	1.535452757829376e-08	1.0917426707157264e-08
M7XNX3	RHTO_00042	7.693583065305582e-09	5.5737745507505135e-09
M7WLB9	RHTO_05588	1.3221801434405306e-08	
M7WKB4	RHTO_06541	1.7574293230673435e-08	1.128926757016067e-08
M7XB96	RHTO_02291	5.561607713719646e-08	3.5419589908955106e-08
M7X890	RHTO_03923		
M7X706	RHTO_00273	1.7438805523943986e-07	2.2152131011025005e-07
M7WUV6	RHTO_06371	1.9258893586633564e-07	
M7WRE2	RHTO_03369	4.791940618453044e-09	4.304064204095204e-09
M7X793	RHTO_04318	2.415872913943633e-08	2.3770793419853045e-08
M7WEU6	RHTO_05515		1.8532744945175828e-08
M7WIE6	RHTO_03508		
M7WXV0	RHTO_03176	3.178181666096744e-09	1.7495343405229264e-09
M7X6F2	RHTO_00088	1.7062314818163573e-09	1.2100760280698722e-09
M7WSM3	RHTO_01946		6.63537728065871e-09
M7XFX0	RHTO_05415	1.176304837521134e-08	
M7WFL8	RHTO_05159		
M7XVM5	RHTO_06277		3.4900056748822924e-08
M7X3Z8	RHTO_06422	3.4769981439647746e-09	3.2642065560667333e-09
M7XFD3	RHTO_00828	5.262910494220819e-09	
M7X727	RHTO_00298	8.115665028213483e-09	7.976652905041862e-09
M7WDE2	RHTO_05958		2.3848081634905022e-08
M7XPL2	RHTO_00272		4.0722465462116227e-08
M7WLH7	RHTO_05635	7.527679192187878e-09	1.0660381864304726e-08
M7WX05	RHTO_00659		7.016364028934763e-08
M7X1V6	RHTO_06285	5.6026011611240106e-08	4.782926972684806e-08
M7X1G2	RHTO_06999		2.2095739758602844e-08
M7WYZ1	RHTO_00270		1.3711813864482993e-07
M7WJF8	RHTO_06645	2.1803034914550696e-08	
M7XTS7	RHTO_07372	1.7222778316423237e-09	1.999911695707974e-09
M7WZJ3	RHTO_00500		7.753116376809757e-09
M7XI38	RHTO_04090	4.935971660753515e-08	
M7WU68	RHTO_06141		
M7WJQ7	RHTO_06542	7.673748130514889e-09	
M7WKJ8	RHTO_06483	2.7592652465041115e-08	1.741258798580863e-08
M7XGT2	RHTO_04520		
M7X3D5	RHTO_05006	1.073262977209251e-08	9.06019345248449e-09
M7WZ52	RHTO_07090		
M7XV18	RHTO_06097	3.1930924652665335e-08	2.270627649783551e-08
M7X744	RHTO_04273	3.922543824834418e-09	4.634172432117085e-09
M7XSI3	RHTO_07535	2.4320550942478948e-08	
M7X7M4	RHTO_04194		
M7X6E2	RHTO_00344		1.3498604132427573e-08
M7WUM2	RHTO_06281	7.764604214510852e-09	5.484288439382847e-09
M7XPK0	RHTO_00257		2.4219464881679535e-09
M7XVX8	RHTO_04576		
M7XG28	RHTO_08147		1.0425223914567177e-09
M7WHE1	RHTO_03931	5.538290622595154e-09	
M7XRJ2	RHTO_07703	8.234818475021337e-09	
M7XEY0	RHTO_00668		
M7XL53	RHTO_02281	1.264682369895691e-07	
M7WYC5	RHTO_00055		1.3858064606452669e-08
M7XN43	RHTO_03052		
M7XMZ6	RHTO_01628		
M7XAP0	RHTO_02415	4.451751901797958e-10	
M7X3C1	RHTO_04784		3.9051525149801934e-08
M7XLM3	RHTO_04964	6.690234022690197e-08	5.6550451370232994e-08
M7X575	RHTO_03220		
M7XHI8	RHTO_04153	5.339974000112668e-09	
M7X515	RHTO_02918		2.4419560684077515e-08
M7X664	RHTO_00013	4.551794635324126e-09	
M7X4G2	RHTO_05806		7.022109005522259e-09
M7X547	RHTO_05699		
M7WUQ1	RHTO_01428	7.987149089383986e-08	8.098834904394331e-08
M7XSB0	RHTO_07465	2.1060410083520524e-09	
M7XP54	RHTO_01193	4.976059956337093e-08	6.418234325902457e-08
M7WQV7	RHTO_07807		2.1157162986799125e-08
M7WV08	RHTO_01131		1.1759942891969602e-08
M7XBW6	RHTO_02110		
M7XKB6	RHTO_02561		
M7WKZ2	RHTO_02023		
M7WXZ7	RHTO_08078	2.146450468343604e-08	
M7WJY8	RHTO_06404		3.2400227257902493e-09
M7WN73	RHTO_05212	3.6460249729363025e-08	
M7WJR7	RHTO_06557	4.948288901915949e-09	
M7WSP6	RHTO_02322	1.0692767337585992e-08	1.0455818896391075e-08
M7WVG7	RHTO_01301		
M7XUA8	RHTO_06872	1.588255776979129e-08	1.8563196760999207e-08
M7WMU8	RHTO_01499		3.390499620552296e-08
M7XTZ9	RHTO_06762		1.8410432234457397e-09
M7WZS1	RHTO_07667		8.198274096862138e-09
M7WPT3	RHTO_00831	1.2862555190808685e-09	9.98665667728842e-10
M7X1E7	RHTO_06984		
M7XQ11	RHTO_01037	1.2832046542991016e-07	9.27255082079944e-08
M7WRS4	RHTO_02360		3.5130863505477185e-09
M7XGN8	RHTO_07910		
M7X677	RHTO_00023	2.7010872558944305e-08	2.2364634706260162e-08
M7WMP1	RHTO_01419	3.1094238879748354e-08	2.9282084453088843e-08
M7X2C0	RHTO_04655	4.0767009816986693e-08	3.2815162985692735e-08
M7XGT9	RHTO_04530		
M7XA91	RHTO_02602	1.0889078982337739e-07	8.081477579025473e-08
M7XCB4	RHTO_01875	4.272634971738475e-07	
M7XPH2	RHTO_00217	4.365879748100643e-08	2.706733110214807e-08
M7WGC9	RHTO_04261		2.69861927885867e-08
M7X1S7	RHTO_06074		
M7XWE5	RHTO_04752	2.141259607215622e-09	
M7WX37	RHTO_08004		
M7WQ64	RHTO_03725		
M7XQB1	RHTO_00672	1.6362746856151013e-08	
M7XH09	RHTO_04424		
M7X2R5	RHTO_04578	5.218080910026836e-09	
M7WPV1	RHTO_03619	2.8720003587260514e-07	1.805265564443356e-07
M7X657	RHTO_00244		
M7WVI0	RHTO_01512		1.3502025211985592e-07
M7WKS5	RHTO_01957	3.6031644013242235e-08	
M7WZN0	RHTO_07280	6.076236801123707e-08	5.3308539137115265e-08
M7X6B2	RHTO_00053	6.571398896229686e-09	5.129135559813509e-09
M7WU57	RHTO_06131	2.5350614670018746e-09	5.517152385793071e-09
M7WMV7	RHTO_01509	1.5491429668404327e-08	
M7WJS3	RHTO_06567	1.7139309829641688e-08	
M7XE81	RHTO_05959		
M7WP06	RHTO_01001	2.5301994874352957e-09	
M7XLK9	RHTO_01948	2.2299416592945202e-08	8.970212404699954e-09
M7XD95	RHTO_01391		
M7WS26	RHTO_02482	4.150105187181755e-09	
M7X2X6	RHTO_04644		
M7WZL9	RHTO_07597		6.279723469288407e-08
M7XR38	RHTO_08041		2.4845744096428435e-09
M7XEP3	RHTO_01038	2.5125826157346317e-09	2.4346345067982373e-09
M7WP88	RHTO_03914		
M7WMB5	RHTO_01707		4.766256682696293e-09
M7XE92	RHTO_00893	5.30127899543097e-09	
M7X3U7	RHTO_02742		2.104980231066987e-08
M7WTY1	RHTO_01596	3.406337233925412e-07	2.0776637809518864e-07
M7XPJ7	RHTO_00892	5.95859532764827e-09	
M7WQX1	RHTO_03501		
M7XQL2	RHTO_00777	7.652708973073207e-09	
M7X1M2	RHTO_06019		3.136729083344759e-09
M7XTT3	RHTO_07377	3.406633643445074e-09	4.18141776798933e-09
M7XHC8	RHTO_04338	1.596120422095434e-09	1.0505628651445037e-09
M7WQJ0	RHTO_08135		
M7WZ87	RHTO_07130		
M7XFZ5	RHTO_05236	8.557193338307385e-09	6.842472849997497e-09
M7X1G9	RHTO_07009	4.342712548097989e-09	2.7143534803281107e-09
M7WJW3	RHTO_02367		3.479569396443647e-08
M7WZ82	RHTO_07125		6.027525539647086e-09
M7WIM3	RHTO_03608		2.1386066994287754e-08
M7WZJ0	RHTO_07245	1.0382436077982429e-08	
M7WWA2	RHTO_05052		5.2647660951599845e-09
M7WXT9	RHTO_08023	5.107882191370336e-09	5.432405050216757e-09
M7WUZ5	RHTO_01115		5.4970940080542004e-08
M7WTU3	RHTO_06016		3.11675881358093e-09
M7XIL6	RHTO_03811		
M7WI34	RHTO_03681		5.132358541983907e-09
M7WTW0	RHTO_01771		
M7WS77	RHTO_07156	2.332059808802797e-09	
M7WWI8	RHTO_00964	2.136987481791441e-09	
M7XIW6	RHTO_03652	5.6284975687651e-09	8.884176046292447e-09
M7WZT7	RHTO_07330	2.041033690300497e-08	
M7XNY3	COQ7	1.5329629046368175e-08	2.328222554141342e-08
M7X343	RHTO_04906		
M7WNT6	RHTO_04236		
M7X5K1	RHTO_03098		
M7WYX0	RHTO_07921		
M7WJW8	RHTO_06479	3.492878260635663e-08	
M7XMC5	RHTO_01774		
M7WLC2	RHTO_01737	2.303669706914603e-09	
M7XYA5	RHTO_02981		
M7XF06	RHTO_05791	3.07468463532242e-08	2.446361366411818e-08
M7X7X2	RHTO_04026		6.523593754262647e-09
M7X531	RHTO_05679		1.9117915248405153e-08
M7X3P6	RHTO_02687		1.0256500337291448e-08
M7X5P7	RHTO_00084	3.665019868901699e-08	
M7WJI6	RHTO_02595	6.600285064921722e-09	5.261222969454381e-09
M7X1D6	RHTO_06135		
M7WW57	RHTO_05002		
M7WCZ2	RHTO_06538		5.972055889266814e-09
M7XIC7	RHTO_07373	1.8282420428424728e-08	
M7X625	RHTO_05297	2.6886537653664893e-08	
M7WZI0	RHTO_00485	3.752593623115496e-08	4.111893751757354e-08
M7X4V5	RHTO_02862		7.115405776612691e-09
M7WI43	RHTO_03691		
M7XDV3	RHTO_06564		
M7X3T1	RHTO_02727		
M7WV31	RHTO_04631		1.047658152148675e-08
M7WWH8	RHTO_02688		4.573212190335528e-09
M7WHZ3	RHTO_03640		
M7WUJ1	RHTO_01620		
M7XEG7	RHTO_00968		
M7WK09	RHTO_02433		
M7XQ60	RHTO_00487	8.018218025362704e-09	
M7WRS9	RHTO_02366	3.448411849896759e-09	3.939634206117668e-09
M7WQD5	SPB1		1.0729514480884455e-09
M7WYB3	RHTO_00045		
M7WXN6	RHTO_07978		
M7WJD0	RHTO_02545	5.926672221585238e-09	9.75151454339557e-09
M7WHQ7	RHTO_03810		
M7X4G5	RHTO_05811		
M7XDP8	RHTO_06595		
M7XFN2	RHTO_07997		3.4004343313002254e-09
M7XX08	RHTO_04948		
M7WNV8	RHTO_04013	5.685427148824608e-09	5.362771190713202e-09
M7XTA7	RHTO_07197		
M7X574	MCM7		
M7WET9	RHTO_05510	1.8238612828059669e-09	4.866053410605714e-09
M7WR64	RHTO_02513		3.133376288760564e-09
M7WDR6	RHTO_05814		
M7WKB3	RHTO_02258	2.1549109577138793e-09	
M7XHQ8	RHTO_07168	1.0797880084587448e-09	
M7XY56	RHTO_02951		
M7WSU1	RHTO_07371		
M7XCE4	RHTO_01905	4.95096924688992e-08	3.740824694521086e-08
M7WWA6	RHTO_05057		2.540288369618481e-09
M7XMR5	RHTO_01533	1.2743007293812027e-09	8.58890752586124e-10
M7XDP2	RHTO_01149		
M7XU83	RHTO_06842	1.3260388287442858e-08	
M7XGD3	RHTO_07794		
M7XMD1	RHTO_02796		
M7WLV1	RHTO_05403		
M7X5K8	RHTO_00049	1.0831112989914393e-08	
M7WTK0	RHTO_06961		
M7XFC8	RHTO_00823	7.1033296979126304e-09	
M7XEV3	RHTO_00638		
M7XK47	RHTO_02491		
M7XRV0	RHTO_07823	3.6241430151965904e-09	
M7WL60	RHTO_05842		
M7X356	RHTO_04911		
M7WQL6	RHTO_03592	1.5684408661971496e-08	
M7WST3	RHTO_02002		6.636451027940617e-09
M7WW56	RHTO_01070		
M7WX38	RHTO_00699		2.1548502231439924e-08
M7WM33	RHTO_01627	9.565095922925737e-10	6.641596525583219e-10
M7WFJ5	RHTO_05139		
M7WXI9	RHTO_08124		
M7X741	RHTO_00313	8.14038751825905e-09	
M7WHA3	RHTO_04129	2.8037370383647017e-08	
M7XJI9	RHTO_06063		
M7WJQ9	RHTO_02665	2.6447746499781442e-09	
M7WMP7	RHTO_04518	1.0389284008504824e-08	
M7XE17	RHTO_01279		
M7X2U1	RHTO_04820		
M7WV89	RHTO_01397	1.1547273639512624e-07	6.522472070356822e-08
M7XLJ9	RHTO_04929	9.99898083978277e-09	2.647033302240482e-09
M7XK78	RHTO_02526	5.8485751485496416e-09	4.680215850015053e-09
M7WPS3	RHTO_00821		
M7WXD9	RHTO_00814	3.9846422385885434e-08	
M7XND1	RHTO_03157		
M7X212	RHTO_06350		
M7WLB6	RHTO_05583		1.0925015989524237e-09
M7X3T4	RHTO_06529		
M7WQY8	RHTO_03521	1.521002851716338e-08	
M7XF28	RHTO_00718		1.616632482067154e-09
M7WKE4	RHTO_05923	6.25691257100669e-09	
M7WU64	RHTO_01676		8.112168506458526e-09
M7X132	RHTO_06030		3.812025243722253e-08
M7XXE3	RHTO_05113		
M7XQA1	RHTO_00522		
M7XPB2	RHTO_01263		
M7XU75	RHTO_06832		
M7WGR5	RHTO_04167		
M7WU35	RHTO_06106		
M7WJA0	RHTO_02520	1.155074114932147e-08	
M7XXY5	RHTO_02871		4.175751864457201e-09
M7WTH6	RHTO_02051	1.4081366170171155e-08	1.2545652837964444e-08
M7XLU3	RHTO_05059	1.311001685593008e-08	1.572971453458759e-08
M7WS57	RHTO_07131		
M7WGE2	RHTO_04276		
M7WWD9	RHTO_00690		5.334063179505368e-09
M7XDZ2	RHTO_01254		7.831004416203174e-10
M7WRQ7	RHTO_02523	7.460342978388216e-09	4.1861676366999175e-09
M7WTV9	RHTO_06031	2.7779022785246344e-09	
M7X0A4	RHTO_07274	3.3807634001153835e-09	2.4572171592545205e-09
M7WN18	RHTO_04472		
M7WL45	RHTO_05827		
M7XLZ2	RHTO_05114		
M7WK43	RHTO_02478		1.6917709437857975e-08
M7WUP0	RHTO_01413		
M7Y0H8	RHTO_00511	3.3029642608814746e-09	
M7WPA7	RHTO_00651		
M7X532	RHTO_03175	6.727230937965591e-08	
M7WIZ3	RHTO_03396		
M7WNN4	RHTO_04191		
M7XPU4	RHTO_00372		4.089208525021721e-09
M7WUN5	RHTO_01403		
M7WUY5	RHTO_01100	1.4573096597221694e-09	
M7XUL2	RHTO_06992	4.057736151495209e-09	
M7WUS3	RHTO_01458		4.8399100850981955e-08
M7XDL7	RHTO_06575		5.981063110548967e-09
M7XGL7	RHTO_05195	6.373109023872657e-09	
M7WVZ6	RHTO_01010	1.5858723644313387e-08	
M7WR87	RHTO_07414		6.3364808126635e-10
M7XK76	RHTO_06253		2.5731717113035995e-08
M7WKL0	RHTO_05833	8.731294814347374e-09	4.509237002523393e-08
M7WSS5	RHTO_01997		
M7WYN8	RHTO_07840	6.044021475666504e-09	3.804783841232217e-09
M7XXP6	RHTO_02770		
M7WWR8	LSM8		1.490390921622937e-07
M7X156	RHTO_06055	8.748554016790417e-10	
M7XAI7	RHTO_02348		
M7XSH0	RHTO_07525	4.617523340035235e-08	3.6305757826872636e-08
M7XZE7	RHTO_00126		
M7X4J7	RHTO_02964	1.6923842772316415e-09	2.102800162021257e-09
M7X5W1	RHTO_05436		1.311471829032247e-08
M7WY90	RHTO_08158	3.804515391796288e-08	
M7XP08	RHTO_01138	5.794195189635048e-10	3.326753286557013e-10
M7WTA3	RHTO_01991		
M7XBT5	BNA5		
M7X378	RHTO_04936	1.025083382284625e-08	2.41724489562911e-09
M7XR15	RHTO_08016		
M7X5P3	RHTO_00079		7.676735672980051e-08
M7WQI1	RHTO_03547	1.0704805571949418e-09	1.2632685074206934e-09
M7XHH9	RHTO_04143		
M7XR96	RHTO_08081	3.581678877428989e-09	
M7XGW7	RHTO_04374	1.0350528033702382e-08	
M7X0E5	RHTO_06805		4.924662942676566e-09
M7WRT4	RHTO_07584		2.0415273334992775e-09
M7X7J9	RHTO_04169		1.0003123315588898e-08
M7XAC9	RHTO_02642		
M7WXE9	RHTO_03015	1.51945873692982e-08	2.401783462229014e-08
M7X3B5	RHTO_04779		2.626022204835549e-09
M7WS16	RHTO_07076		
M7WPF2	RHTO_00706	1.8914452781013903e-09	1.4542908047467406e-09
M7WQE1	RHTO_03644		
M7XE11	RHTO_01274		
M7WDG2	RHTO_05978		
M7WTC2	RHTO_02006	2.68910448525075e-08	
M7WM34	RHTO_05269	3.640721933793648e-08	
M7X0W0	RHTO_07005		1.2986536373462898e-09
M7X462	RHTO_02853		
M7WLE8	RHTO_05778		
M7XW36	RHTO_04637		
M7XAT0	RHTO_02465	7.286747425124975e-09	
M7XCP7	RHTO_01619		5.327011964953496e-09
M7WV41	RHTO_04641		5.2152525255231026e-08
M7WHW6	RHTO_03875	4.343778133200951e-09	1.889924900330579e-09
M7WDQ5	RHTO_05799	5.901315384834341e-08	
M7XLQ4	RHTO_01994		
M7X5V9	RHTO_03209		
M7XWK0	RHTO_04812		
M7X646	RHTO_00229	2.7172524622199097e-09	
M7WUT7	RHTO_06351		
M7XPF2	RHTO_00187	5.61209631496929e-09	3.1693367727470453e-09
M7WJP0	RHTO_02650		
M7Y0B1	RHTO_00451		
M7XFN5	RHTO_05511	1.4303520757499281e-08	1.8473159047823285e-08
M7X4J3	RHTO_05846		
M7WM75	RHTO_05518		
M7X4Z3	RHTO_05654	2.0977172633026766e-08	1.7943724879268483e-08
M7WMM9	RHTO_04493	5.878287730246423e-10	5.132189444388652e-10
M7XXG5	RHTO_02684		2.2194988031199078e-09
M7XP96	RHTO_01243		5.914201610661425e-09
M7WLY3	GET1		1.7254114683176836e-08
M7WPH2	RHTO_03769		8.249108392062705e-09
M7XIS5	RHTO_06828		
M7WL51	RHTO_02083		
M7XYY8	RHTO_03257		6.654438257684447e-08
M7X0Z5	RHTO_07045	1.318512292293474e-07	
M7XG53	RHTO_07694		
M7XNQ5	RHTO_01450		
M7WS22	RHTO_02477		
M7XPM8	RHTO_00297		
M7XK28	RHTO_03437	1.0911363309705124e-08	2.379732162204784e-09
M7XLL9	RHTO_01958		1.1765819097634926e-09
M7WRE9	RHTO_02579		1.5448862028547917e-07
M7X357	RHTO_04729	2.7038216952702888e-09	
M7X865	RHTO_03897		3.8834236558899e-09
M7XL33	RHTO_04768		2.4380355869538623e-09
M7X899	RHTO_03933		
M7WRM5	RHTO_02644		
M7WXQ4	RHTO_07993		
M7X7K1	RHTO_00503		
M7WXA9	RHTO_02965	5.126072807470776e-09	
M7WUM8	RHTO_01393		
M7WT22	RHTO_02170		
M7XP81	RHTO_00137		
M7WW21	RHTO_01040	4.427445889633874e-08	3.1948108046835804e-08
M7WNQ5	RHTO_04211		
M7XJJ1	RHTO_03564		
M7WZ96	RHTO_07497	1.02386499980748e-08	1.0421523187053953e-08
M7X671	RHTO_00259	5.401647761452029e-09	1.0880512290111789e-08
M7XJN5	RHTO_06098		3.89640102925222e-09
M7X5L9	RHTO_00059		
M7XEB9	RHTO_05875		
M7XY12	RHTO_02901	6.563550713586525e-09	
M7XG13	RHTO_08127		
M7XZP9	RHTO_00241		
M7WLR1	RHTO_01913	5.378055536358904e-10	
M7WV18	RHTO_04615	1.2589469120617774e-09	
M7X5V4	RHTO_03204		
M7WR29	RHTO_03566		2.33964180154967e-09
M7XG16	RHTO_08132	1.783242624713325e-09	1.5149505696856959e-09
M7WNU2	RHTO_04241	2.7839480235181095e-09	
M7XPK9	RHTO_00902		
M7WGV4	RHTO_04217		
M7WVA5	RHTO_04711		4.38519731832887e-09
M7X1W0	RHTO_06104	3.420088490614027e-09	4.134964638426468e-09
M7WMW5	RHTO_05132		
M7X362	RHTO_04916	4.004003461041281e-09	3.262840770762408e-09
M7WQ69	RHTO_03823		
M7XIA9	RHTO_03927		2.6679352969425903e-09
M7X7W4	RHTO_04021		
M7XPG8	RHTO_00212		
M7WUC4	RHTO_01731	1.8764270319105925e-09	1.6347078688612724e-09
M7XUF7	RHTO_06932	5.469490297906447e-09	
M7XB43	RHTO_02212		
M7WVV8	RHTO_00970		
M7XFX8	RHTO_08082		6.8024685880207695e-09
M7X184	RHTO_06909	6.3029967090170785e-09	
M7Y058	RHTO_00406		4.761028359219819e-09
M7XGF5	RHTO_07824		
M7XF86	RHTO_00783		
M7WWT6	RHTO_01044	6.04679507204845e-07	
M7XIP6	RHTO_03851		1.1411553485776764e-09
M7XII3	RHTO_03771		
M7X5A9	RHTO_05596	2.0966747482948114e-08	
M7X3T6	RHTO_04925		
M7WV86	RHTO_04691		
M7WKP4	RHTO_06443	1.3006303627208088e-08	
M7XPL7	RHTO_00277	3.793817378991835e-09	2.6031241494085477e-09
M7WLS5	RHTO_01928	5.2423318488726484e-08	
M7XZR4	RHTO_00256		
M7XX30	RHTO_04978		2.0873235489217577e-09
M7XEN6	RHTO_01028		
M7WIF6	RHTO_03523		
M7WTT8	RHTO_06011		
M7WS58	RHTO_02180		
M7WMM7	RHTO_01399		6.743348973440519e-09
M7XG46	RHTO_05281	1.464794668083567e-08	
M7X0N1	RHTO_06910		
M7WTQ0	RHTO_01932		
M7XCD9	RHTO_01900		
M7X2Y0	RHTO_04856	3.73835586629463e-09	3.7887528141257904e-09
M7X760	RHTO_04288	1.326368244876709e-08	
M7WYL4	RHTO_07815	1.5598820755934264e-09	
M7XP84	RHTO_01228	1.748099492411636e-09	
M7WZW1	RHTO_07355		1.1411600211596106e-08
M7XV57	RHTO_06132		1.3902642927272362e-09
M7WWW3	RHTO_01079	4.686174642475397e-09	1.1102585161139155e-09
M7WMH8	RHTO_05183		
M7XD36	RHTO_07388	1.7930606308104721e-09	
M7XMX7	RHTO_02967		
M7XXM8	RHTO_02749	6.189211862752715e-09	
M7WDF7	RHTO_05973		
M7XND7	RHTO_03163		
M7X1K2	RHTO_07049		
M7WK77	RHTO_05987	2.937031125737992e-09	
M7XLC1	RHTO_02195		
M7X0U7	RHTO_06990		1.38576005646009e-08
M7WEP6	RHTO_05465		4.6617395033434065e-09
M7WSL4	RHTO_02486		
M7XKH0	RHTO_02606	6.215669927476994e-10	
M7X019	RHTO_06725	1.1157014212978812e-09	8.062618659640938e-10
M7WTT5	RHTO_01741		
M7XF35	RHTO_05643	1.1339501514571623e-08	
M7WXD6	RHTO_00809	1.0457817607052797e-08	4.0896487922890995e-09
M7WRL0	RHTO_02629		
M7WL40	RHTO_05822		
M7WR18	RHTO_03440		
M7WSM4	RHTO_02151		
M7WSY6	RHTO_06736	7.651497500897777e-09	1.330625998709104e-09
M7WYY7	RHTO_07618		
M7XNF8	RHTO_03188	4.7318079458068906e-09	
M7WPQ0	RHTO_03839		2.744983045707583e-10
M7X4L4	RHTO_02787		
M7WSY0	RHTO_06731		
M7WSH6	RHTO_07261	7.264978577404182e-09	
M7WKY1	RHTO_05897	3.556283511560848e-10	
M7WQH4	RHTO_03537		
M7WN22	RHTO_04250		
M7X6A5	COQ6		
M7WLB0	RHTO_05743		
M7WYH7	RHTO_00105		3.742363534655275e-09
M7XRM0	RHTO_07733		
M7Y005	RHTO_00351		
M7WTC4	RHTO_06866		8.409621455126428e-10
M7XPC3	RHTO_01278		
M7XYB7	RHTO_02996	6.069052791974016e-10	8.997500204730122e-10
M7XUN1	RHTO_07012		
M7XD62	RHTO_01371		
M7XTH0	RHTO_07252	3.977886233582934e-10	
M7WJV0	RHTO_06454		5.084413936696612e-09
M7WF55	RHTO_05429		6.221401168051058e-10
M7WSF4	RHTO_02421		
M7WIS3	RHTO_03336		
M7WGD8	RHTO_04271		
M7X6J5	RHTO_05221	6.6058082051754125e-09	
M7WTZ9	RHTO_06071		
M7XJ73	RHTO_03752		
M7X4B8	RHTO_02899		
M7WV12	RHTO_01136		
M7X5N5	RHTO_05361	3.848450129433529e-09	
M7XPZ8	RHTO_01022	3.477997938613048e-09	
M7WQI5	RHTO_08130	1.88388734699515e-09	
M7WYW3	RHTO_07916		
M7WNV3	RHTO_04309		
M7XEJ0	RHTO_00983	9.553247132430456e-10	1.3083891519490454e-09
M7XIB1	RHTO_07358		1.3656806863393574e-09
M7WRG0	RHTO_07484		1.9273035568124495e-09
M7WZ56	RHTO_07095		
M7XI23	RHTO_04070		
M7WW81	RHTO_05027		
M7XZK3	RHTO_00171		1.5477033700206798e-08
M7XF30	RHTO_05638		2.6164076696816887e-09
M7X4U1	RHTO_03074		
M7WM53	RHTO_01647		2.221590560381143e-09
M7WK45	RHTO_05957		
M7XKY1	RHTO_02424		
M7WRI0	RHTO_02604		
M7X5E2	RHTO_03290		
M7X1Q6	RHTO_06054	2.8900748448066483e-09	
M7XDU5	RHTO_01209		
M7X2G8	RHTO_06279		
M7XTK3	RHTO_07287	2.2789166592247478e-08	2.2477581668879393e-08
M7WJV6	RHTO_02356		
M7X4W1	RHTO_05629		
M7WU55	RHTO_01881		6.493879308068574e-09
M7WVM4	RHTO_04826		
M7WNX1	RHTO_04018		
M7WJS0	RHTO_06562	1.4507962112967145e-09	
